"Index","Method Name","Method Signature","Commit Count","Change Types","Commit Message","Commit ID","Commit Author"
"28","deferredThrowExecute","@Test
  public void deferredThrowExecute() throws IOException","0","-","-","-","-"
"29","deferredThrowEnqueue","@Test
  public void deferredThrowEnqueue()","0","-","-","-","-"
"30","onResponse","@Override
          public void onResponse(Call<Object> call, Response<Object> response)","0","-","-","-","-"
"31","onFailure","@Override
          public void onFailure(Call<Object> call, Throwable t)","0","-","-","-","-"
"32","deferredThrowUncheckedExceptionEnqueue","@Test
  public void deferredThrowUncheckedExceptionEnqueue()","0","-","-","-","-"
"33","onResponse","@Override
              public void onResponse(Call<Object> call, Response<Object> response)","0","-","-","-","-"
"34","onFailure","@Override
              public void onFailure(Call<Object> call, Throwable t)","0","-","-","-","-"
"35","retrofitNullThrows","@Test
  public void retrofitNullThrows()","0","-","-","-","-"
"36","retrofitPropagated","@Test
  public void retrofitPropagated()","0","-","-","-","-"
"37","networkBehaviorNullThrows","@Test
  public void networkBehaviorNullThrows()","0","-","-","-","-"
"38","networkBehaviorDefault","@Test
  public void networkBehaviorDefault()","0","-","-","-","-"
"39","networkBehaviorPropagated","@Test
  public void networkBehaviorPropagated()","0","-","-","-","-"
"40","backgroundExecutorNullThrows","@Test
  public void backgroundExecutorNullThrows()","0","-","-","-","-"
"41","backgroundExecutorDefault","@Test
  public void backgroundExecutorDefault()","0","-","-","-","-"
"42","backgroundExecutorPropagated","@Test
  public void backgroundExecutorPropagated()","0","-","-","-","-"
"43","defaultThrowable","@Test
  public void defaultThrowable()","0","-","-","-","-"
"44","delayMustBePositive","@Test
  public void delayMustBePositive()","0","-","-","-","-"
"45","varianceRestrictsRange","@Test
  public void varianceRestrictsRange()","0","-","-","-","-"
"46","failureRestrictsRange","@Test
  public void failureRestrictsRange()","0","-","-","-","-"
"47","failureExceptionIsNotNull","@Test
  public void failureExceptionIsNotNull()","0","-","-","-","-"
"48","errorRestrictsRange","@Test
  public void errorRestrictsRange()","0","-","-","-","-"
"49","errorFactoryIsNotNull","@Test
  public void errorFactoryIsNotNull()","0","-","-","-","-"
"50","errorFactoryCannotReturnNull","@Test
  public void errorFactoryCannotReturnNull()","0","-","-","-","-"
"51","errorFactoryCannotThrow","@Test
  public void errorFactoryCannotThrow()","0","-","-","-","-"
"52","errorFactoryCannotReturnSuccess","@Test
  public void errorFactoryCannotReturnSuccess()","0","-","-","-","-"
"53","errorFactoryCalledEachTime","@Test
  public void errorFactoryCalledEachTime()","0","-","-","-","-"
"54","call","@Override
          public Response<?> call() throws Exception","0","-","-","-","-"
"55","failurePercentageIsAccurate","@Test
  public void failurePercentageIsAccurate()","0","-","-","-","-"
"56","errorPercentageIsAccurate","@Test
  public void errorPercentageIsAccurate()","0","-","-","-","-"
"57","delayVarianceIsAccurate","@Test
  public void delayVarianceIsAccurate()","0","-","-","-","-"
"58","response","Call<String> response();","0","-","-","-","-"
"59","failure","Call<String> failure();","0","-","-","-","-"
"60","setUp","@Before
  public void setUp()","0","-","-","-","-"
"61","response","@Override
          public Call<String> response()","0","-","-","-","-"
"62","failure","@Override
          public Call<String> failure()","0","-","-","-","-"
"63","syncFailureThrowsAfterDelay","@Test
  public void syncFailureThrowsAfterDelay()","0","-","-","-","-"
"64","asyncFailureTriggersFailureAfterDelay","@Test
  public void asyncFailureTriggersFailureAfterDelay() throws InterruptedException","0","-","-","-","-"
"65","onResponse","@Override
          public void onResponse(Call<String> call, Response<String> response)","0","-","-","-","-"
"66","onFailure","@Override
          public void onFailure(Call<String> call, Throwable t)","0","-","-","-","-"
"67","syncSuccessReturnsAfterDelay","@Test
  public void syncSuccessReturnsAfterDelay() throws IOException","0","-","-","-","-"
"68","asyncSuccessCalledAfterDelay","@Test
  public void asyncSuccessCalledAfterDelay() throws InterruptedException, IOException","0","-","-","-","-"
"69","onResponse","@Override
          public void onResponse(Call<String> call, Response<String> response)","0","-","-","-","-"
"70","onFailure","@Override
          public void onFailure(Call<String> call, Throwable t)","0","-","-","-","-"
"71","syncFailureThrownAfterDelay","@Test
  public void syncFailureThrownAfterDelay()","0","-","-","-","-"
"72","asyncFailureCalledAfterDelay","@Test
  public void asyncFailureCalledAfterDelay() throws InterruptedException","0","-","-","-","-"
"73","onResponse","@Override
          public void onResponse(Call<String> call, Response<String> response)","0","-","-","-","-"
"74","onFailure","@Override
          public void onFailure(Call<String> call, Throwable t)","0","-","-","-","-"
"75","syncCanBeCanceled","@Test
  public void syncCanBeCanceled() throws IOException","0","-","-","-","-"
"76","asyncCanBeCanceled","@Test
  public void asyncCanBeCanceled() throws InterruptedException","0","-","-","-","-"
"77","onResponse","@Override
          public void onResponse(Call<String> call, Response<String> response)","0","-","-","-","-"
"78","onFailure","@Override
          public void onFailure(Call<String> call, Throwable t)","0","-","-","-","-"
"79","syncCanceledBeforeStart","@Test
  public void syncCanceledBeforeStart() throws IOException","0","-","-","-","-"
"80","asyncCanBeCanceledBeforeStart","@Test
  public void asyncCanBeCanceledBeforeStart() throws InterruptedException","0","-","-","-","-"
"81","onResponse","@Override
          public void onResponse(Call<String> call, Response<String> response)","0","-","-","-","-"
"82","onFailure","@Override
          public void onFailure(Call<String> call, Throwable t)","0","-","-","-","-"
"83","defer","/**
   * Invokes","0","-","-","-","-"
"84","response","public static <T> Call<T> response(@Nullable T successValue)","0","-","-","-","-"
"85","response","public static <T> Call<T> response(Response<T> response)","0","-","-","-","-"
"86","failure","/** Creates a failed","0","-","-","-","-"
"87","failure","/**
   * Creates a failed","0","-","-","-","-"
"88","Calls","private Calls()","0","-","-","-","-"
"89","FakeCall","FakeCall(@Nullable Response<T> response, @Nullable Throwable error)","0","-","-","-","-"
"90","execute","@Override
    public Response<T> execute() throws IOException","0","-","-","-","-"
"91","sneakyThrow","@SuppressWarnings(","0","-","-","-","-"
"92","enqueue","@SuppressWarnings(""ConstantConditions"") // Guarding public API nullability.
    @Override
    public void enqueue(Callback<T> callback)","0","-","-","-","-"
"93","isExecuted","@Override
    public boolean isExecuted()","0","-","-","-","-"
"94","cancel","@Override
    public void cancel()","0","-","-","-","-"
"95","isCanceled","@Override
    public boolean isCanceled()","0","-","-","-","-"
"96","clone","@Override
    public Call<T> clone()","0","-","-","-","-"
"97","request","@Override
    public Request request()","0","-","-","-","-"
"98","timeout","@Override
    public Timeout timeout()","0","-","-","-","-"
"99","DeferredCall","DeferredCall(Callable<Call<T>> callable)","0","-","-","-","-"
"100","getDelegate","private synchronized Call<T> getDelegate()","0","-","-","-","-"
"101","execute","@Override
    public Response<T> execute() throws IOException","0","-","-","-","-"
"102","enqueue","@Override
    public void enqueue(Callback<T> callback)","0","-","-","-","-"
"103","isExecuted","@Override
    public boolean isExecuted()","0","-","-","-","-"
"104","cancel","@Override
    public void cancel()","0","-","-","-","-"
"105","isCanceled","@Override
    public boolean isCanceled()","0","-","-","-","-"
"106","clone","@Override
    public Call<T> clone()","0","-","-","-","-"
"107","request","@Override
    public Request request()","0","-","-","-","-"
"108","timeout","@Override
    public Timeout timeout()","0","-","-","-","-"
"109","BehaviorDelegate","BehaviorDelegate(
      Retrofit retrofit, NetworkBehavior behavior, ExecutorService executor, Class<T> service)","0","-","-","-","-"
"110","returningResponse","public T returningResponse(@Nullable Object response)","0","-","-","-","-"
"111","returning","@SuppressWarnings(""unchecked"") // Single-interface proxy creation guarded by parameter safety.
  public <R> T returning(Call<R> call)","0","-","-","-","-"
"112","parseServiceMethodAdapterInfo","/**
   * Computes the adapter type of the method for lookup via","0","-","-","-","-"
"113","CallParameterizedTypeImpl","CallParameterizedTypeImpl(Type bodyType)","0","-","-","-","-"
"114","getActualTypeArguments","@Override
    public Type[] getActualTypeArguments()","0","-","-","-","-"
"115","getRawType","@Override
    public Type getRawType()","0","-","-","-","-"
"116","getOwnerType","@Override
    public @Nullable Type getOwnerType()","0","-","-","-","-"
"117","ServiceMethodAdapterInfo","ServiceMethodAdapterInfo(boolean isSuspend, boolean wantsResponse, Type responseType)","0","-","-","-","-"
"118","MockRetrofitIOException","MockRetrofitIOException()","0","-","-","-","-"
"119","BehaviorCall","BehaviorCall(NetworkBehavior behavior, ExecutorService backgroundExecutor, Call<T> delegate)","0","-","-","-","-"
"120","clone","@SuppressWarnings(""CloneDoesntCallSuperClone"") // We are a final type & this saves clearing state.
  @Override
  public Call<T> clone()","0","-","-","-","-"
"121","request","@Override
  public Request request()","0","-","-","-","-"
"122","timeout","@Override
  public Timeout timeout()","0","-","-","-","-"
"123","enqueue","@SuppressWarnings(""ConstantConditions"") // Guarding public API nullability.
  @Override
  public void enqueue(final Callback<T> callback)","0","-","-","-","-"
"124","delaySleep","boolean delaySleep()","0","-","-","-","-"
"125","run","@Override
              public void run()","0","-","-","-","-"
"126","onResponse","@Override
                        public void onResponse(Call<T> call, Response<T> response)","0","-","-","-","-"
"127","onFailure","@Override
                        public void onFailure(Call<T> call, Throwable t)","0","-","-","-","-"
"128","isExecuted","@Override
  public synchronized boolean isExecuted()","0","-","-","-","-"
"129","execute","@Override
  public Response<T> execute() throws IOException","0","-","-","-","-"
"130","onResponse","@Override
          public void onResponse(Call<T> call, Response<T> response)","0","-","-","-","-"
"131","onFailure","@Override
          public void onFailure(Call<T> call, Throwable t)","0","-","-","-","-"
"132","cancel","@Override
  public void cancel()","0","-","-","-","-"
"133","isCanceled","@Override
  public boolean isCanceled()","0","-","-","-","-"
"134","MockRetrofit","MockRetrofit(Retrofit retrofit, NetworkBehavior behavior, ExecutorService executor)","0","-","-","-","-"
"135","retrofit","public Retrofit retrofit()","0","-","-","-","-"
"136","networkBehavior","public NetworkBehavior networkBehavior()","0","-","-","-","-"
"137","backgroundExecutor","public Executor backgroundExecutor()","0","-","-","-","-"
"138","create","@SuppressWarnings(""unchecked"") // Single-interface proxy creation guarded by parameter safety.
  public <T> BehaviorDelegate<T> create(Class<T> service)","0","-","-","-","-"
"139","Builder","@SuppressWarnings(""ConstantConditions"") // Guarding public API nullability.
    public Builder(Retrofit retrofit)","0","-","-","-","-"
"140","networkBehavior","@SuppressWarnings(""ConstantConditions"") // Guarding public API nullability.
    public Builder networkBehavior(NetworkBehavior behavior)","0","-","-","-","-"
"141","backgroundExecutor","@SuppressWarnings(""ConstantConditions"") // Guarding public API nullability.
    public Builder backgroundExecutor(ExecutorService executor)","0","-","-","-","-"
"142","build","public MockRetrofit build()","0","-","-","-","-"
"143","create","/** Create an instance with default behavior. */
  public static NetworkBehavior create()","0","-","-","-","-"
"144","create","/**
   * Create an instance with default behavior which uses","0","-","-","-","-"
"145","NetworkBehavior","private NetworkBehavior(Random random)","0","-","-","-","-"
"146","setDelay","/** Set the network round trip delay. */
  public void setDelay(long amount, TimeUnit unit)","0","-","-","-","-"
"147","delay","/** The network round trip delay. */
  public long delay(TimeUnit unit)","0","-","-","-","-"
"148","setVariancePercent","/** Set the plus-or-minus variance percentage of the network round trip delay. */
  public void setVariancePercent(int variancePercent)","0","-","-","-","-"
"149","variancePercent","/** The plus-or-minus variance percentage of the network round trip delay. */
  public int variancePercent()","0","-","-","-","-"
"150","setFailurePercent","/** Set the percentage of calls to","0","-","-","-","-"
"151","failurePercent","/** The percentage of calls to","0","-","-","-","-"
"152","setFailureException","/**
   * Set the exception to be used when a failure is triggered.
   *
   * <p>It is a best practice to remove the stack trace from","0","-","-","-","-"
"153","failureException","/** The exception to be used when a failure is triggered. */
  public Throwable failureException()","0","-","-","-","-"
"154","errorPercent","/** The percentage of calls to","0","-","-","-","-"
"155","setErrorPercent","/** Set the percentage of calls to","0","-","-","-","-"
"156","setErrorFactory","/**
   * Set the error response factory to be used when an error is triggered. This factory may only
   * return responses for which","0","-","-","-","-"
"157","createErrorResponse","/** The HTTP error to be used when an error is triggered. */
  public Response<?> createErrorResponse()","0","-","-","-","-"
"158","calculateIsFailure","/**
   * Randomly determine whether this call should result in a network failure in accordance with
   * configured behavior. When true,","0","-","-","-","-"
"159","calculateIsError","/**
   * Randomly determine whether this call should result in an HTTP error in accordance with
   * configured behavior. When true,","0","-","-","-","-"
"160","calculateDelay","/**
   * Get the delay that should be used for delaying a response in accordance with configured
   * behavior.
   */
  public long calculateDelay(TimeUnit unit)","0","-","-","-","-"
"161","checkPercentageValidity","private static void checkPercentageValidity(int percentage, String message)","0","-","-","-","-"
"162","main","public static void main(String[] args)","0","-","-","-","-"
"163","RoboVmPlatformTest","private RoboVmPlatformTest()","0","-","-","-","-"
"164","body","@GET(""/"")
    Object body(Continuation<? super Response> response);","0","-","-","-","-"
"165","raw","@Test
  public void raw()","0","-","-","-","-"
"166","empty","@GET(""/"")
    Call<Unit> empty();","0","-","-","-","-"
"167","head","@HEAD(""/"")
    Call<Unit> head();","0","-","-","-","-"
"168","unitGet","@Test
  public void unitGet() throws IOException","0","-","-","-","-"
"169","unitHead","@Test
  public void unitHead() throws IOException","0","-","-","-","-"
"170","headUnit","@Test
  public void headUnit()","0","-","-","-","-"
"171","method","@HEAD(""/foo/bar/"")
      Call<Unit> method()","0","-","-","-","-"
"172","getBody","@GET(""/"") Call<ResponseBody> getBody();","0","-","-","-","-"
"173","responseBody","@Test public void responseBody() throws IOException","0","-","-","-","-"
"174","user","@GET(""/"")
    Call<String> user(@Query(""name"") String name);","0","-","-","-","-"
"175","user","default Call<String> user()","0","-","-","-","-"
"176","failsOnApi24And25","@Test
  @SdkSuppress(minSdkVersion = 24, maxSdkVersion = 25)
  public void failsOnApi24And25()","0","-","-","-","-"
"177","doesNotFailOnApi26","@Test
  @SdkSuppress(minSdkVersion = 26)
  public void doesNotFailOnApi26() throws IOException, InterruptedException","0","-","-","-","-"
"178","endpoint","@GET(""/"")
    CompletableFuture<String> endpoint();","0","-","-","-","-"
"179","setUp","@Before
  public void setUp()","0","-","-","-","-"
"180","completableFutureApi24","@Test
  public void completableFutureApi24() throws Exception","0","-","-","-","-"
"181","method","@GET
    Call<ResponseBody> method(@Url Uri url);","0","-","-","-","-"
"182","setUp","@Before
  public void setUp()","0","-","-","-","-"
"183","getWithAndroidUriUrl","@Test
  public void getWithAndroidUriUrl() throws IOException, InterruptedException","0","-","-","-","-"
"184","getWithAndroidUriUrlAbsolute","@Test
  public void getWithAndroidUriUrlAbsolute() throws IOException, InterruptedException","0","-","-","-","-"
"185","optional","@GET(""/"")
    Call<Optional<Object>> optional();","0","-","-","-","-"
"186","object","@GET(""/"")
    Call<Object> object();","0","-","-","-","-"
"187","setUp","@Before
  public void setUp()","0","-","-","-","-"
"188","optionalApi24","@Test
  public void optionalApi24() throws IOException","0","-","-","-","-"
"189","onlyMatchesOptional","@Test
  public void onlyMatchesOptional() throws IOException","0","-","-","-","-"
"190","disallowed","@GET(""/"")
    Call<String> disallowed();","0","-","-","-","-"
"191","disallowed","@POST(""/"")
    Call<ResponseBody> disallowed(@Body String body);","0","-","-","-","-"
"192","badType1","@GET(""/"")
    Call<retrofit2.Response> badType1();","0","-","-","-","-"
"193","badType2","@GET(""/"")
    Call<okhttp3.Response> badType2();","0","-","-","-","-"
"194","getResponseBody","@GET(""/"")
    Call<ResponseBody> getResponseBody();","0","-","-","-","-"
"195","getResponseBodySkippedExecutor","@SkipCallbackExecutor
    @GET(""/"")
    Call<ResponseBody> getResponseBodySkippedExecutor();","0","-","-","-","-"
"196","getVoid","@GET(""/"")
    Call<Void> getVoid();","0","-","-","-","-"
"197","postRequestBody","@POST(""/"")
    Call<ResponseBody> postRequestBody(@Body RequestBody body);","0","-","-","-","-"
"198","queryString","@GET(""/"")
    Call<ResponseBody> queryString(@Query(""foo"") String foo);","0","-","-","-","-"
"199","queryObject","@GET(""/"")
    Call<ResponseBody> queryObject(@Query(""foo"") Object foo);","0","-","-","-","-"
"200","method","@GET(""/"")
    Future<String> method();","0","-","-","-","-"
"201","get","@GET(""/"")
    String get();","0","-","-","-","-"
"202","typeVariable","@GET(""/"")
    <T> Call<T> typeVariable();","0","-","-","-","-"
"203","typeVariableUpperBound","@GET(""/"")
    <T extends ResponseBody> Call<T> typeVariableUpperBound();","0","-","-","-","-"
"204","crazy","@GET(""/"")
    <T> Call<List<Map<String, Set<T[]>>>> crazy();","0","-","-","-","-"
"205","wildcard","@GET(""/"")
    Call<?> wildcard();","0","-","-","-","-"
"206","wildcardUpperBound","@GET(""/"")
    Call<? extends ResponseBody> wildcardUpperBound();","0","-","-","-","-"
"207","typeVariable","@POST(""/"")
    <T> Call<ResponseBody> typeVariable(@Body T body);","0","-","-","-","-"
"208","typeVariableUpperBound","@POST(""/"")
    <T extends RequestBody> Call<ResponseBody> typeVariableUpperBound(@Body T body);","0","-","-","-","-"
"209","crazy","@POST(""/"")
    <T> Call<ResponseBody> crazy(@Body List<Map<String, Set<T[]>>> body);","0","-","-","-","-"
"210","wildcard","@POST(""/"")
    Call<ResponseBody> wildcard(@Body List<?> body);","0","-","-","-","-"
"211","wildcardUpperBound","@POST(""/"")
    Call<ResponseBody> wildcardUpperBound(@Body List<? extends RequestBody> body);","0","-","-","-","-"
"212","nope","@GET(""/"")
    void nope();","0","-","-","-","-"
"213","method","@GET(""/"")
    @Foo
    Call<String> method();","0","-","-","-","-"
"214","bodyParameter","@POST(""/"")
    Call<ResponseBody> bodyParameter(@Foo @Body String param);","0","-","-","-","-"
"215","queryParameter","@GET(""/"")
    Call<ResponseBody> queryParameter(@Foo @Query(""foo"") Object foo);","0","-","-","-","-"
"216","method","@GET(""/"")
    Call<String> method(@Query(""i"") AtomicInteger value);","0","-","-","-","-"
"217","objectMethodsStillWork","@SuppressWarnings(","0","-","-","-","-"
"218","interfaceWithTypeParameterThrows","@Test
  public void interfaceWithTypeParameterThrows()","0","-","-","-","-"
"219","interfaceWithExtend","@Test
  public void interfaceWithExtend() throws IOException","0","-","-","-","-"
"220","interfaceWithExtendWithTypeParameterThrows","@Test
  public void interfaceWithExtendWithTypeParameterThrows()","0","-","-","-","-"
"221","cloneSharesStatefulInstances","@Test
  public void cloneSharesStatefulInstances()","0","-","-","-","-"
"222","get","@Nullable
          @Override
          public CallAdapter<?, ?> get(
              Type returnType, Annotation[] annotations, Retrofit retrofit)","0","-","-","-","-"
"223","get","@Nullable
          @Override
          public CallAdapter<?, ?> get(
              Type returnType, Annotation[] annotations, Retrofit retrofit)","0","-","-","-","-"
"224","builtInConvertersAbsentInCloneBuilder","@Test
  public void builtInConvertersAbsentInCloneBuilder()","0","-","-","-","-"
"225","responseTypeCannotBeRetrofitResponse","@Test
  public void responseTypeCannotBeRetrofitResponse()","0","-","-","-","-"
"226","responseTypeCannotBeOkHttpResponse","@Test
  public void responseTypeCannotBeOkHttpResponse()","0","-","-","-","-"
"227","voidReturnTypeNotAllowed","@Test
  public void voidReturnTypeNotAllowed()","0","-","-","-","-"
"228","validateEagerlyDisabledByDefault","@Test
  public void validateEagerlyDisabledByDefault()","0","-","-","-","-"
"229","validateEagerlyDisabledByUser","@Test
  public void validateEagerlyDisabledByUser()","0","-","-","-","-"
"230","validateEagerlyFailsAtCreation","@Test
  public void validateEagerlyFailsAtCreation()","0","-","-","-","-"
"231","callCallAdapterAddedByDefault","@Test
  public void callCallAdapterAddedByDefault()","0","-","-","-","-"
"232","callCallCustomAdapter","@Test
  public void callCallCustomAdapter()","0","-","-","-","-"
"233","get","@Override
      public @Nullable CallAdapter<?, ?> get(
          final Type returnType, Annotation[] annotations, Retrofit retrofit)","0","-","-","-","-"
"234","responseType","@Override
          public Type responseType()","0","-","-","-","-"
"235","adapt","@Override
          public Call<Object> adapt(Call<Object> call)","0","-","-","-","-"
"236","customCallAdapter","@Test
  public void customCallAdapter()","0","-","-","-","-"
"237","get","@Override
      public @Nullable CallAdapter<Object, String> get(
          Type returnType, Annotation[] annotations, Retrofit retrofit)","0","-","-","-","-"
"238","responseType","@Override
          public Type responseType()","0","-","-","-","-"
"239","adapt","@Override
          public String adapt(Call<Object> call)","0","-","-","-","-"
"240","methodAnnotationsPassedToCallAdapter","@Test
  public void methodAnnotationsPassedToCallAdapter()","0","-","-","-","-"
"241","get","@Override
      public @Nullable CallAdapter<?, ?> get(
          Type returnType, Annotation[] annotations, Retrofit retrofit)","0","-","-","-","-"
"242","customCallAdapterMissingThrows","@Test
  public void customCallAdapterMissingThrows()","0","-","-","-","-"
"243","methodAnnotationsPassedToResponseBodyConverter","@Test
  public void methodAnnotationsPassedToResponseBodyConverter()","0","-","-","-","-"
"244","responseBodyConverter","@Override
      public Converter<ResponseBody, ?> responseBodyConverter(
          Type type, Annotation[] annotations, Retrofit retrofit)","0","-","-","-","-"
"245","methodAndParameterAnnotationsPassedToRequestBodyConverter","@Test
  public void methodAndParameterAnnotationsPassedToRequestBodyConverter()","0","-","-","-","-"
"246","requestBodyConverter","@Override
      public Converter<?, RequestBody> requestBodyConverter(
          Type type,
          Annotation[] parameterAnnotations,
          Annotation[] methodAnnotations,
          Retrofit retrofit)","0","-","-","-","-"
"247","parameterAnnotationsPassedToStringConverter","@Test
  public void parameterAnnotationsPassedToStringConverter()","0","-","-","-","-"
"248","stringConverter","@Override
      public Converter<?, String> stringConverter(
          Type type, Annotation[] annotations, Retrofit retrofit)","0","-","-","-","-"
"249","stringConverterCalledForString","@Test
  public void stringConverterCalledForString()","0","-","-","-","-"
"250","stringConverter","@Override
      public @Nullable Converter<?, String> stringConverter(
          Type type, Annotation[] annotations, Retrofit retrofit)","0","-","-","-","-"
"251","stringConverterReturningNullResultsInDefault","@Test
  public void stringConverterReturningNullResultsInDefault()","0","-","-","-","-"
"252","stringConverter","@Override
      public @Nullable Converter<?, String> stringConverter(
          Type type, Annotation[] annotations, Retrofit retrofit)","0","-","-","-","-"
"253","missingConverterThrowsOnNonRequestBody","@Test
  public void missingConverterThrowsOnNonRequestBody() throws IOException","0","-","-","-","-"
"254","missingConverterThrowsOnNonResponseBody","@Test
  public void missingConverterThrowsOnNonResponseBody() throws IOException","0","-","-","-","-"
"255","requestBodyOutgoingAllowed","@Test
  public void requestBodyOutgoingAllowed() throws IOException","0","-","-","-","-"
"256","voidOutgoingAllowed","@Test
  public void voidOutgoingAllowed() throws IOException","0","-","-","-","-"
"257","voidResponsesArePooled","@Test
  public void voidResponsesArePooled() throws Exception","0","-","-","-","-"
"258","responseBodyIncomingAllowed","@Test
  public void responseBodyIncomingAllowed() throws IOException, InterruptedException","0","-","-","-","-"
"259","unresolvableResponseTypeThrows","@Test
  public void unresolvableResponseTypeThrows()","0","-","-","-","-"
"260","unresolvableParameterTypeThrows","@Test
  public void unresolvableParameterTypeThrows()","0","-","-","-","-"
"261","baseUrlRequired","@Test
  public void baseUrlRequired()","0","-","-","-","-"
"262","baseUrlNullThrows","@Test
  public void baseUrlNullThrows()","0","-","-","-","-"
"263","baseUrlInvalidThrows","@Test
  public void baseUrlInvalidThrows()","0","-","-","-","-"
"264","baseUrlNoTrailingSlashThrows","@Test
  public void baseUrlNoTrailingSlashThrows()","0","-","-","-","-"
"265","baseUrlStringPropagated","@Test
  public void baseUrlStringPropagated()","0","-","-","-","-"
"266","baseHttpUrlPropagated","@Test
  public void baseHttpUrlPropagated()","0","-","-","-","-"
"267","baseJavaUrlPropagated","@Test
  public void baseJavaUrlPropagated() throws MalformedURLException","0","-","-","-","-"
"268","clientNullThrows","@Test
  public void clientNullThrows()","0","-","-","-","-"
"269","callFactoryDefault","@Test
  public void callFactoryDefault()","0","-","-","-","-"
"270","callFactoryPropagated","@Test
  public void callFactoryPropagated()","0","-","-","-","-"
"271","callFactoryClientPropagated","@Test
  public void callFactoryClientPropagated()","0","-","-","-","-"
"272","callFactoryUsed","@Test
  public void callFactoryUsed() throws IOException","0","-","-","-","-"
"273","callFactoryReturningNullThrows","@Test
  public void callFactoryReturningNullThrows() throws IOException","0","-","-","-","-"
"274","callFactoryThrowingPropagates","@Test
  public void callFactoryThrowingPropagates()","0","-","-","-","-"
"275","converterNullThrows","@Test
  public void converterNullThrows()","0","-","-","-","-"
"276","converterFactoryDefault","@Test
  public void converterFactoryDefault()","0","-","-","-","-"
"277","builtInConvertersFirstInClone","@Test
  public void builtInConvertersFirstInClone()","0","-","-","-","-"
"278","responseBodyConverter","@Nullable
          @Override
          public Converter<ResponseBody, ?> responseBodyConverter(
              Type type, Annotation[] annotations, Retrofit retrofit)","0","-","-","-","-"
"279","requestConverterFactoryQueried","@Test
  public void requestConverterFactoryQueried()","0","-","-","-","-"
"280","convert","@Nullable
          @Override
          public RequestBody convert(Object value)","0","-","-","-","-"
"281","requestBodyConverter","@Override
          public Converter<?, RequestBody> requestBodyConverter(
              Type type,
              Annotation[] parameterAnnotations,
              Annotation[] methodAnnotations,
              Retrofit retrofit)","0","-","-","-","-"
"282","requestConverterFactoryNoMatchThrows","@Test
  public void requestConverterFactoryNoMatchThrows()","0","-","-","-","-"
"283","requestConverterFactorySkippedNoMatchThrows","@Test
  public void requestConverterFactorySkippedNoMatchThrows()","0","-","-","-","-"
"284","responseConverterFactoryQueried","@Test
  public void responseConverterFactoryQueried()","0","-","-","-","-"
"285","convert","@Nullable
          @Override
          public Object convert(ResponseBody value)","0","-","-","-","-"
"286","responseBodyConverter","@Nullable
          @Override
          public Converter<ResponseBody, ?> responseBodyConverter(
              Type type, Annotation[] annotations, Retrofit retrofit)","0","-","-","-","-"
"287","responseConverterFactoryNoMatchThrows","@Test
  public void responseConverterFactoryNoMatchThrows()","0","-","-","-","-"
