"Index","Method Name","Method Signature","Commit Count","Change Types","Commit Message","Commit ID","Commit Author"
"23","testCompiler","testCompiler","4","Body Change, Exceptions Change, Introduced, MultiChange","Merge branch 'master' of github.com:spullara/mustache.java
","397c661c2fd88593fd28d98a8cb346a365da16e1","Sam Pullara"
"24","testCompiler","testCompiler","4","Body Change, Exceptions Change, MultiChange","set the CI property or environment variable to turn off benchmarks
","ca6bb03128e3b1d991744080aadf8e51880b0542","Sam Pullara"
"25","testCompiler","testCompiler","4","Body Change, Exceptions Change, MultiChange","share tests between indy and the compiler module
","e5647f778b3eebda68a68e921b50ba44817a80bf","Sam Pullara"
"26","testCompiler","testCompiler","4","Modifier Change","Update tests for jUnit 4.x

Introduce use of assertThrows() from jUnit 4.x

Clean up exception declarations in tests
","9896a263138b8401c6cf1c2b68a180e3aff8b67f","Russell Howe"
"27","createMustacheFactory","createMustacheFactory","2","File Renamed","switch to nullwriter. this gets all that messy buffering out of the way.
","c4d4fec0f18cd15b1b055537a09fbbcc7ef88078","Sam Pullara"
"28","createMustacheFactory","createMustacheFactory","2","Body Change, Introduced, MultiChange","share tests between indy and the compiler module
","e5647f778b3eebda68a68e921b50ba44817a80bf","Sam Pullara"
"29","testMultithreaded","testMultithreaded","4","Exceptions Change","switch to nullwriter. this gets all that messy buffering out of the way.
","c4d4fec0f18cd15b1b055537a09fbbcc7ef88078","Sam Pullara"
"30","testMultithreaded","testMultithreaded","4","Body Change, Exceptions Change, MultiChange","set the CI property or environment variable to turn off benchmarks
","ca6bb03128e3b1d991744080aadf8e51880b0542","Sam Pullara"
"31","testMultithreaded","testMultithreaded","4","Body Change, Exceptions Change, MultiChange","apply some global java 7/8 adjustments
","28bab527f3e4149b858d8bc726100fe5e41516a4","Sam Pullara"
"32","testMultithreaded","testMultithreaded","4","Modifier Change","Update tests for jUnit 4.x

Introduce use of assertThrows() from jUnit 4.x

Clean up exception declarations in tests
","9896a263138b8401c6cf1c2b68a180e3aff8b67f","Russell Howe"
"33","getScope","getScope","1","Modifier Change","add it to the benchmarks. not impressive.
","a651178ef1ea9ef069805288077a72dfa5c98173","Sam Pullara"
"34","getMustache","getMustache","2","Body Change","Merge branch 'master' of github.com:spullara/mustache.java
","397c661c2fd88593fd28d98a8cb346a365da16e1","Sam Pullara"
"35","getMustache","getMustache","2","Body Change","share tests between indy and the compiler module
","e5647f778b3eebda68a68e921b50ba44817a80bf","Sam Pullara"
"36","singlethreaded","singlethreaded","3","Body Change","Merge branch 'master' of github.com:spullara/mustache.java
","397c661c2fd88593fd28d98a8cb346a365da16e1","Sam Pullara"
"37","singlethreaded","singlethreaded","3","Body Change","do some minor refactorings
","5542b0ae9e4896431f75c606fce77222a1d89fe4","Sam Pullara"
"38","singlethreaded","singlethreaded","3","Body Change","Update tests for jUnit 4.x

Introduce use of assertThrows() from jUnit 4.x

Clean up exception declarations in tests
","9896a263138b8401c6cf1c2b68a180e3aff8b67f","Russell Howe"
"39","time","time","1","Body Change, Introduced, MultiChange","do some minor refactorings
","5542b0ae9e4896431f75c606fce77222a1d89fe4","Sam Pullara"
"40","setUp","setUp","2","Exceptions Change","switch to nullwriter. this gets all that messy buffering out of the way.
","c4d4fec0f18cd15b1b055537a09fbbcc7ef88078","Sam Pullara"
"41","setUp","setUp","2","Modifier Change, Body Change, Exceptions Change, MultiChange","Update tests for jUnit 4.x

Introduce use of assertThrows() from jUnit 4.x

Clean up exception declarations in tests
","9896a263138b8401c6cf1c2b68a180e3aff8b67f","Russell Howe"
"42","JsonCapturer","JsonCapturer","1","Body Change","apply some global java 7/8 adjustments
","28bab527f3e4149b858d8bc726100fe5e41516a4","Sam Pullara"
"43","setUp","setUp","2","Exceptions Change","refactor a bit and add a main method for easier benchmarking
","2c56bac25e4fea8ca7d15a1d6b964f459cdbcdac","Sam Pullara"
"44","setUp","setUp","2","Modifier Change, Body Change, Exceptions Change, MultiChange","Remove usage of jUnit 3.x TestCase

Align the test suite with junit 4.x APIs.

Convert BenchmarkTest into a junit test.
","5c3735ec1c47437d03d1d460103cdd69be1516a6","Russell Howe"
"45","skip","skip","2","File Renamed","refactor a bit and add a main method for easier benchmarking
","2c56bac25e4fea8ca7d15a1d6b964f459cdbcdac","Sam Pullara"
"46","skip","skip","2","Body Change, Introduced, MultiChange","set the CI property or environment variable to turn off benchmarks
","ca6bb03128e3b1d991744080aadf8e51880b0542","Sam Pullara"
"47","testCompiler","testCompiler","3","Body Change, Introduced, MultiChange","Merge branch 'master' of github.com:spullara/mustache.java
","397c661c2fd88593fd28d98a8cb346a365da16e1","Sam Pullara"
"48","testCompiler","testCompiler","3","Body Change","set the CI property or environment variable to turn off benchmarks
","ca6bb03128e3b1d991744080aadf8e51880b0542","Sam Pullara"
"49","testCompiler","testCompiler","3","Modifier Change","Remove usage of jUnit 3.x TestCase

Align the test suite with junit 4.x APIs.

Convert BenchmarkTest into a junit test.
","5c3735ec1c47437d03d1d460103cdd69be1516a6","Russell Howe"
"50","testComplex","testComplex","6","Exceptions Change","refactor a bit and add a main method for easier benchmarking
","2c56bac25e4fea8ca7d15a1d6b964f459cdbcdac","Sam Pullara"
"51","testComplex","testComplex","6","Body Change, Exceptions Change, MultiChange","switch to nullwriter. this gets all that messy buffering out of the way.
","c4d4fec0f18cd15b1b055537a09fbbcc7ef88078","Sam Pullara"
"52","testComplex","testComplex","6","Body Change, Exceptions Change, MultiChange","Merge branch 'jruby'
","8ee9a4dde5399e89d2e621e3d994f77fb12da0bd","Sam Pullara"
"53","testComplex","testComplex","6","Body Change, Exceptions Change, MultiChange","set the CI property or environment variable to turn off benchmarks
","ca6bb03128e3b1d991744080aadf8e51880b0542","Sam Pullara"
"54","testComplex","testComplex","6","Body Change, Exceptions Change, MultiChange","share tests between indy and the compiler module
","e5647f778b3eebda68a68e921b50ba44817a80bf","Sam Pullara"
"55","testComplex","testComplex","6","Modifier Change","Remove usage of jUnit 3.x TestCase

Align the test suite with junit 4.x APIs.

Convert BenchmarkTest into a junit test.
","5c3735ec1c47437d03d1d460103cdd69be1516a6","Russell Howe"
"56","createMustacheFactory","createMustacheFactory","2","File Renamed","refactor a bit and add a main method for easier benchmarking
","2c56bac25e4fea8ca7d15a1d6b964f459cdbcdac","Sam Pullara"
"57","createMustacheFactory","createMustacheFactory","2","Body Change, Introduced, MultiChange","share tests between indy and the compiler module
","e5647f778b3eebda68a68e921b50ba44817a80bf","Sam Pullara"
"58","testComplexFlapping","testComplexFlapping","4","Body Change, Exceptions Change, Introduced, MultiChange","break through on how to optimize this. keep previous working calls around and check them first.
","7ce14997c02f0fbaec8b3bba4965cbbc03ffcae8","Sam Pullara"
"59","testComplexFlapping","testComplexFlapping","4","Body Change, Exceptions Change, MultiChange","set the CI property or environment variable to turn off benchmarks
","ca6bb03128e3b1d991744080aadf8e51880b0542","Sam Pullara"
"60","testComplexFlapping","testComplexFlapping","4","Body Change, Exceptions Change, MultiChange","share tests between indy and the compiler module
","e5647f778b3eebda68a68e921b50ba44817a80bf","Sam Pullara"
"61","testComplexFlapping","testComplexFlapping","4","Modifier Change","Remove usage of jUnit 3.x TestCase

Align the test suite with junit 4.x APIs.

Convert BenchmarkTest into a junit test.
","5c3735ec1c47437d03d1d460103cdd69be1516a6","Russell Howe"
"62","testParallelComplex","testParallelComplex","5","Exceptions Change","refactor a bit and add a main method for easier benchmarking
","2c56bac25e4fea8ca7d15a1d6b964f459cdbcdac","Sam Pullara"
"63","testParallelComplex","testParallelComplex","5","Body Change, Exceptions Change, MultiChange","switch to nullwriter. this gets all that messy buffering out of the way.
","c4d4fec0f18cd15b1b055537a09fbbcc7ef88078","Sam Pullara"
"64","testParallelComplex","testParallelComplex","5","Body Change, Exceptions Change, MultiChange","set the CI property or environment variable to turn off benchmarks
","ca6bb03128e3b1d991744080aadf8e51880b0542","Sam Pullara"
"65","testParallelComplex","testParallelComplex","5","Body Change, Exceptions Change, MultiChange","share tests between indy and the compiler module
","e5647f778b3eebda68a68e921b50ba44817a80bf","Sam Pullara"
"66","testParallelComplex","testParallelComplex","5","Modifier Change","Remove usage of jUnit 3.x TestCase

Align the test suite with junit 4.x APIs.

Convert BenchmarkTest into a junit test.
","5c3735ec1c47437d03d1d460103cdd69be1516a6","Russell Howe"
"67","testParallelComplexNoExecutor","testParallelComplexNoExecutor","5","Exceptions Change","refactor a bit and add a main method for easier benchmarking
","2c56bac25e4fea8ca7d15a1d6b964f459cdbcdac","Sam Pullara"
"68","testParallelComplexNoExecutor","testParallelComplexNoExecutor","5","Body Change, Exceptions Change, MultiChange","switch to nullwriter. this gets all that messy buffering out of the way.
","c4d4fec0f18cd15b1b055537a09fbbcc7ef88078","Sam Pullara"
"69","testParallelComplexNoExecutor","testParallelComplexNoExecutor","5","Body Change, Exceptions Change, MultiChange","set the CI property or environment variable to turn off benchmarks
","ca6bb03128e3b1d991744080aadf8e51880b0542","Sam Pullara"
"70","testParallelComplexNoExecutor","testParallelComplexNoExecutor","5","Body Change, Exceptions Change, MultiChange","share tests between indy and the compiler module
","e5647f778b3eebda68a68e921b50ba44817a80bf","Sam Pullara"
"71","testParallelComplexNoExecutor","testParallelComplexNoExecutor","5","Modifier Change","Remove usage of jUnit 3.x TestCase

Align the test suite with junit 4.x APIs.

Convert BenchmarkTest into a junit test.
","5c3735ec1c47437d03d1d460103cdd69be1516a6","Russell Howe"
"72","complextest","complextest","2","Exceptions Change","refactor a bit and add a main method for easier benchmarking
","2c56bac25e4fea8ca7d15a1d6b964f459cdbcdac","Sam Pullara"
"73","complextest","complextest","2","Return Type Change, Body Change, Exceptions Change, MultiChange","switch to nullwriter. this gets all that messy buffering out of the way.
","c4d4fec0f18cd15b1b055537a09fbbcc7ef88078","Sam Pullara"
"74","testFieldsIgnored","testFieldsIgnored","1","Body Change","better test name for mapobjecthandler
","c402e4ee28c347e0d3437021d01da6085ff53fbd","Henoch Yehayes"
"75","testMethodsIgnored","testMethodsIgnored","1","Body Change","better test name for mapobjecthandler
","c402e4ee28c347e0d3437021d01da6085ff53fbd","Henoch Yehayes"
"76","testSimple","testSimple","4","Exceptions Change","Merge branch 'master' of github.com:spullara/mustache.java
","dcfa172710cbf677211aba78d91f45c87afd0d74","Sam Pullara"
"77","testSimple","testSimple","4","Body Change, Exceptions Change, MultiChange","share tests between indy and the compiler module
","e5647f778b3eebda68a68e921b50ba44817a80bf","Sam Pullara"
"78","testSimple","testSimple","4","Body Change, Exceptions Change, MultiChange","ISSUE #256: backwards compatible change that will search for methods on interfaces and superclass if the class itself isn't public
","89793f3b56ba7699011a494f152b36a54b9eb8d9","spullara"
"79","testSimple","testSimple","4","Modifier Change, Exceptions Change, MultiChange","Update tests for jUnit 4.x

Introduce use of assertThrows() from jUnit 4.x

Clean up exception declarations in tests
","9896a263138b8401c6cf1c2b68a180e3aff8b67f","Russell Howe"
"80","testSafeSimple","testSafeSimple","2","Body Change, Exceptions Change, Introduced, MultiChange","ISSUE-264: introduction of a SafeMustacheFactory for use when using untrusted templates
","7d9c23713412d7e60847c9771a6745f3e0bafd78","Sam Pullara"
"81","testSafeSimple","testSafeSimple","2","Modifier Change, Exceptions Change, MultiChange","Update tests for jUnit 4.x

Introduce use of assertThrows() from jUnit 4.x

Clean up exception declarations in tests
","9896a263138b8401c6cf1c2b68a180e3aff8b67f","Russell Howe"
"82","testSafe","testSafe","2","Body Change, Exceptions Change, Introduced, MultiChange","ISSUE-264: add tests for all the disallowed behavior
","c17bb110161848e444576e93170a2a696770e9d3","Sam Pullara"
"83","testSafe","testSafe","2","Modifier Change, Body Change, Exceptions Change, MultiChange","Update tests for jUnit 4.x

Introduce use of assertThrows() from jUnit 4.x

Clean up exception declarations in tests
","9896a263138b8401c6cf1c2b68a180e3aff8b67f","Russell Howe"
"84","LocalizedMustacheResolver","LocalizedMustacheResolver","1","Body Change, Introduced, MultiChange","Merge pull request #105 from sbuettner/master

Add a MustacheResolver that decouples template resolving from the DefaultMustacheFactory.","e5c173ebaa4e2f187b92c47a93f566810ed2fd86","Sam Pullara"
"85","getReader","getReader","2","Body Change, Introduced, MultiChange","simple example of i18n templates similar to the way freemarker does things.
","f76cd04426cdb338df14230c52bb7749869f2977","Sam Pullara"
"86","getReader","getReader","2","Body Change","Merge pull request #105 from sbuettner/master

Add a MustacheResolver that decouples template resolving from the DefaultMustacheFactory.","e5c173ebaa4e2f187b92c47a93f566810ed2fd86","Sam Pullara"
"87","testSimpleI18N","testSimpleI18N","4","Body Change, Exceptions Change, Introduced, MultiChange","simple example of i18n templates similar to the way freemarker does things.
","f76cd04426cdb338df14230c52bb7749869f2977","Sam Pullara"
"88","testSimpleI18N","testSimpleI18N","4","Body Change, Exceptions Change, MultiChange","Merge pull request #105 from sbuettner/master

Add a MustacheResolver that decouples template resolving from the DefaultMustacheFactory.","e5c173ebaa4e2f187b92c47a93f566810ed2fd86","Sam Pullara"
"89","testSimpleI18N","testSimpleI18N","4","Body Change, Exceptions Change, MultiChange","ISSUE #256: backwards compatible change that will search for methods on interfaces and superclass if the class itself isn't public
","89793f3b56ba7699011a494f152b36a54b9eb8d9","spullara"
"90","testSimpleI18N","testSimpleI18N","4","Modifier Change, Exceptions Change, MultiChange","Update tests for jUnit 4.x

Introduce use of assertThrows() from jUnit 4.x

Clean up exception declarations in tests
","9896a263138b8401c6cf1c2b68a180e3aff8b67f","Russell Howe"
"91","testRootCheck","testRootCheck","2","Body Change, Exceptions Change, Introduced, MultiChange","switch from absolute from the root paths to relative paths for partials
","05261793042ff8e03c5973ce103af84cf13a5402","Sam Pullara"
"92","testRootCheck","testRootCheck","2","Modifier Change, Body Change, Exceptions Change, MultiChange","Update tests for jUnit 4.x

Introduce use of assertThrows() from jUnit 4.x

Clean up exception declarations in tests
","9896a263138b8401c6cf1c2b68a180e3aff8b67f","Russell Howe"
"93","testIssue280","testIssue280","2","Body Change, Exceptions Change, Introduced, MultiChange","ISSUR-280: example of delaying parsing and execution when you don't need it cached, though you could still cache it yourself.
","8c97ec40dc3ce5ce38dc8601bbfea8ffc45f1e87","Sam Pullara"
"94","testIssue280","testIssue280","2","Modifier Change","Update tests for jUnit 4.x

Introduce use of assertThrows() from jUnit 4.x

Clean up exception declarations in tests
","9896a263138b8401c6cf1c2b68a180e3aff8b67f","Russell Howe"
"95","testSimpleFiltered","testSimpleFiltered","7","Body Change, Exceptions Change, Introduced, MultiChange","Merge branch 'master' of github.com:spullara/mustache.java
","58d79cfd042931265be0c709e1196b59fc0f229f","Sam Pullara"
"96","testSimpleFiltered","testSimpleFiltered","7","Body Change, Exceptions Change, MultiChange","filter template text at the beginning of a mustache or a partial
","28cf324e5ef656f52273dbcc845002fadae328f6","Sam Pullara"
"97","testSimpleFiltered","testSimpleFiltered","7","Exceptions Change","fix some edge cases for filtering text
","d0eadf646a048ea73ebc8f423aaed5060c33c7ea","Sam Pullara"
"98","testSimpleFiltered","testSimpleFiltered","7","Body Change, Exceptions Change, MultiChange","remove even more whitespace by telling the filtering method when the text is at the start of the line
","f9322251903d5d969b7d6b1e272955a722adf65d","Sam Pullara"
"99","testSimpleFiltered","testSimpleFiltered","7","Body Change, Exceptions Change, MultiChange","do some minor refactorings
","5542b0ae9e4896431f75c606fce77222a1d89fe4","Sam Pullara"
"100","testSimpleFiltered","testSimpleFiltered","7","Exceptions Change","ISSUE #256: backwards compatible change that will search for methods on interfaces and superclass if the class itself isn't public
","89793f3b56ba7699011a494f152b36a54b9eb8d9","spullara"
"101","testSimpleFiltered","testSimpleFiltered","7","Modifier Change, Exceptions Change, MultiChange","Update tests for jUnit 4.x

Introduce use of assertThrows() from jUnit 4.x

Clean up exception declarations in tests
","9896a263138b8401c6cf1c2b68a180e3aff8b67f","Russell Howe"
"102","testTypedSimple","testTypedSimple","3","Body Change, Exceptions Change, Introduced, MultiChange","Merge branch 'master' of github.com:spullara/mustache.java
","58d79cfd042931265be0c709e1196b59fc0f229f","Sam Pullara"
"103","testTypedSimple","testTypedSimple","3","Body Change, Exceptions Change, MultiChange","ISSUE #256: backwards compatible change that will search for methods on interfaces and superclass if the class itself isn't public
","89793f3b56ba7699011a494f152b36a54b9eb8d9","spullara"
"104","testTypedSimple","testTypedSimple","3","Modifier Change, Exceptions Change, MultiChange","Update tests for jUnit 4.x

Introduce use of assertThrows() from jUnit 4.x

Clean up exception declarations in tests
","9896a263138b8401c6cf1c2b68a180e3aff8b67f","Russell Howe"
"105","createMustacheFactory","createMustacheFactory","3","File Renamed","Merge branch 'master' of github.com:spullara/mustache.java
","dcfa172710cbf677211aba78d91f45c87afd0d74","Sam Pullara"
"106","createMustacheFactory","createMustacheFactory","3","Body Change, Introduced, MultiChange","share tests between indy and the compiler module
","e5647f778b3eebda68a68e921b50ba44817a80bf","Sam Pullara"
"107","createMustacheFactory","createMustacheFactory","3","Modifier Change","do some minor refactorings
","5542b0ae9e4896431f75c606fce77222a1d89fe4","Sam Pullara"
"108","testRecurision","testRecurision","4","Body Change, Exceptions Change, Introduced, MultiChange","Merge branch 'master' of github.com:spullara/mustache.java
","6d4f0b7fe0087fb94985041e59c8f83732b57b47","Sam Pullara"
"109","testRecurision","testRecurision","4","Body Change, Exceptions Change, MultiChange","do some minor refactorings
","5542b0ae9e4896431f75c606fce77222a1d89fe4","Sam Pullara"
"110","testRecurision","testRecurision","4","Body Change, Exceptions Change, MultiChange","ISSUE #256: backwards compatible change that will search for methods on interfaces and superclass if the class itself isn't public
","89793f3b56ba7699011a494f152b36a54b9eb8d9","spullara"
"111","testRecurision","testRecurision","4","Modifier Change","Update tests for jUnit 4.x

Introduce use of assertThrows() from jUnit 4.x

Clean up exception declarations in tests
","9896a263138b8401c6cf1c2b68a180e3aff8b67f","Russell Howe"
"112","testRecursionWithInheritance","testRecursionWithInheritance","6","Body Change, Exceptions Change, Introduced, MultiChange","Merge pull request #54 from nicoulaj/issue-53

Add test for #53","09a8a9f505f9baf4b9442e2e34a512639e1bd7b5","Sam Pullara"
"113","testRecursionWithInheritance","testRecursionWithInheritance","6","Body Change, Exceptions Change, MultiChange","disable this test until we can figure out a way to fix it, if these two features arent at odds with one another
","97f1ff6791938229a612a906b126f634862bd9f4","Sam Pullara"
"114","testRecursionWithInheritance","testRecursionWithInheritance","6","Body Change, Exceptions Change, MultiChange","Fix Issue #53 and allow recursion within extensions
","6d49acaeffe808540e95b61e2e1de4a5f6080355","Sam Pullara"
"115","testRecursionWithInheritance","testRecursionWithInheritance","6","Body Change, Exceptions Change, MultiChange","do some minor refactorings
","5542b0ae9e4896431f75c606fce77222a1d89fe4","Sam Pullara"
"116","testRecursionWithInheritance","testRecursionWithInheritance","6","Body Change, Exceptions Change, MultiChange","ISSUE #256: backwards compatible change that will search for methods on interfaces and superclass if the class itself isn't public
","89793f3b56ba7699011a494f152b36a54b9eb8d9","spullara"
"117","testRecursionWithInheritance","testRecursionWithInheritance","6","Modifier Change","Update tests for jUnit 4.x

Introduce use of assertThrows() from jUnit 4.x

Clean up exception declarations in tests
","9896a263138b8401c6cf1c2b68a180e3aff8b67f","Russell Howe"
"118","testPartialRecursionWithInheritance","testPartialRecursionWithInheritance","4","Body Change, Exceptions Change, Introduced, MultiChange","Merge branch 'master' of github.com:spullara/mustache.java
","2464000de341a76bfe506e62385f3e2e2d066f33","Sam Pullara"
"119","testPartialRecursionWithInheritance","testPartialRecursionWithInheritance","4","Body Change, Exceptions Change, MultiChange","do some minor refactorings
","5542b0ae9e4896431f75c606fce77222a1d89fe4","Sam Pullara"
"120","testPartialRecursionWithInheritance","testPartialRecursionWithInheritance","4","Body Change, Exceptions Change, MultiChange","ISSUE #256: backwards compatible change that will search for methods on interfaces and superclass if the class itself isn't public
","89793f3b56ba7699011a494f152b36a54b9eb8d9","spullara"
"121","testPartialRecursionWithInheritance","testPartialRecursionWithInheritance","4","Modifier Change","Update tests for jUnit 4.x

Introduce use of assertThrows() from jUnit 4.x

Clean up exception declarations in tests
","9896a263138b8401c6cf1c2b68a180e3aff8b67f","Russell Howe"
"122","testChainedInheritance","testChainedInheritance","3","Body Change, Exceptions Change, Introduced, MultiChange","Merge branch 'master' of github.com:spullara/mustache.java
","81c73c3fbf22ac2346ef5c0bafc04a9517af6f3d","Sam Pullara"
"123","testChainedInheritance","testChainedInheritance","3","Body Change, Exceptions Change, MultiChange","ISSUE #256: backwards compatible change that will search for methods on interfaces and superclass if the class itself isn't public
","89793f3b56ba7699011a494f152b36a54b9eb8d9","spullara"
"124","testChainedInheritance","testChainedInheritance","3","Modifier Change","Update tests for jUnit 4.x

Introduce use of assertThrows() from jUnit 4.x

Clean up exception declarations in tests
","9896a263138b8401c6cf1c2b68a180e3aff8b67f","Russell Howe"
"125","testDefaultValue","testDefaultValue","3","Body Change, Exceptions Change, Introduced, MultiChange","show how to change the behavior of object lookups
","89276b9e692230dea1525d4fc1a2e23aa39f10da","Sam Pullara"
"126","testDefaultValue","testDefaultValue","3","Exceptions Change","ISSUE #256: backwards compatible change that will search for methods on interfaces and superclass if the class itself isn't public
","89793f3b56ba7699011a494f152b36a54b9eb8d9","spullara"
"127","testDefaultValue","testDefaultValue","3","Modifier Change, Exceptions Change, MultiChange","Update tests for jUnit 4.x

Introduce use of assertThrows() from jUnit 4.x

Clean up exception declarations in tests
","9896a263138b8401c6cf1c2b68a180e3aff8b67f","Russell Howe"
"128","testSimplePragma","testSimplePragma","4","Body Change, Exceptions Change, Introduced, MultiChange","start pragma support
","a78f2081d62ae9bb369fcee790e6b8a42b939e1e","Sam Pullara"
"129","testSimplePragma","testSimplePragma","4","Body Change, Exceptions Change, MultiChange","share tests between indy and the compiler module
","e5647f778b3eebda68a68e921b50ba44817a80bf","Sam Pullara"
"130","testSimplePragma","testSimplePragma","4","Body Change, Exceptions Change, MultiChange","ISSUE #256: backwards compatible change that will search for methods on interfaces and superclass if the class itself isn't public
","89793f3b56ba7699011a494f152b36a54b9eb8d9","spullara"
"131","testSimplePragma","testSimplePragma","4","Modifier Change, Exceptions Change, MultiChange","Update tests for jUnit 4.x

Introduce use of assertThrows() from jUnit 4.x

Clean up exception declarations in tests
","9896a263138b8401c6cf1c2b68a180e3aff8b67f","Russell Howe"
"132","isItOk","isItOk","2","File Renamed","Merge branch 'master' of github.com:spullara/mustache.java
","dcfa172710cbf677211aba78d91f45c87afd0d74","Sam Pullara"
"133","isItOk","isItOk","2","Body Change, Introduced, MultiChange","Merge branch 'master' of github.com:spullara/mustache.java
","314ad154203528561723490786716d2c8a425cd3","Sam Pullara"
"134","testNestedAccessWithSimpleObjectHandler","testNestedAccessWithSimpleObjectHandler","2","Body Change, Exceptions Change, Introduced, MultiChange","Merge branch 'master' of github.com:spullara/mustache.java
","314ad154203528561723490786716d2c8a425cd3","Sam Pullara"
"135","testNestedAccessWithSimpleObjectHandler","testNestedAccessWithSimpleObjectHandler","2","Modifier Change, Exceptions Change, MultiChange","Update tests for jUnit 4.x

Introduce use of assertThrows() from jUnit 4.x

Clean up exception declarations in tests
","9896a263138b8401c6cf1c2b68a180e3aff8b67f","Russell Howe"
"136","getOutput","getOutput","2","File Renamed","Merge branch 'master' of github.com:spullara/mustache.java
","dcfa172710cbf677211aba78d91f45c87afd0d74","Sam Pullara"
"137","getOutput","getOutput","2","Body Change, Introduced, MultiChange","Merge branch 'master' of github.com:spullara/mustache.java
","314ad154203528561723490786716d2c8a425cd3","Sam Pullara"
"138","testClosingReader","testClosingReader","2","Body Change, Introduced, MultiChange","close the reader
","ced640c933e59229b9c61a882dbe60d511ca8a08","Sam Pullara"
