"Index","Method Name","Method Signature","Commit Count","Change Types","Commit Message","Commit ID","Commit Author"
"106","testGetAndDecrement","@Test
    public void testGetAndDecrement()","0","-","-","-","-"
"107","testGetAndIncrement","@Test
    public void testGetAndIncrement()","0","-","-","-","-"
"108","testGetSet","@Test
    public void testGetSet()","0","-","-","-","-"
"109","testHashCode","@Test
    public void testHashCode()","0","-","-","-","-"
"110","testIncrement","@Test
    public void testIncrement()","0","-","-","-","-"
"111","testIncrementAndGet","@Test
    public void testIncrementAndGet()","0","-","-","-","-"
"112","testNanInfinite","@Test
    public void testNanInfinite()","0","-","-","-","-"
"113","testPrimitiveValues","@Test
    public void testPrimitiveValues()","0","-","-","-","-"
"114","testSetNull","@Test
    public void testSetNull()","0","-","-","-","-"
"115","testSubtractValueObject","@Test
    public void testSubtractValueObject()","0","-","-","-","-"
"116","testSubtractValuePrimitive","@Test
    public void testSubtractValuePrimitive()","0","-","-","-","-"
"117","testToFloat","@Test
    public void testToFloat()","0","-","-","-","-"
"118","testToString","@Test
    public void testToString()","0","-","-","-","-"
"119","testAddAndGetValueObject","@Test
    public void testAddAndGetValueObject()","0","-","-","-","-"
"120","testAddAndGetValuePrimitive","@Test
    public void testAddAndGetValuePrimitive()","0","-","-","-","-"
"121","testAddValueObject","@Test
    public void testAddValueObject()","0","-","-","-","-"
"122","testAddValuePrimitive","@Test
    public void testAddValuePrimitive()","0","-","-","-","-"
"123","testCompareTo","@Test
    public void testCompareTo()","0","-","-","-","-"
"124","testCompareToNull","@Test
    public void testCompareToNull()","0","-","-","-","-"
"125","testConstructorNull","@Test
    public void testConstructorNull()","0","-","-","-","-"
"126","testConstructors","@Test
    public void testConstructors()","0","-","-","-","-"
"127","testDecrement","@Test
    public void testDecrement()","0","-","-","-","-"
"128","testDecrementAndGet","@Test
    public void testDecrementAndGet()","0","-","-","-","-"
"129","testEquals","@Test
    public void testEquals()","0","-","-","-","-"
"130","testGetAndAddValueObject","@Test
    public void testGetAndAddValueObject()","0","-","-","-","-"
"131","testGetAndAddValuePrimitive","@Test
    public void testGetAndAddValuePrimitive()","0","-","-","-","-"
"132","testGetAndDecrement","@Test
    public void testGetAndDecrement()","0","-","-","-","-"
"133","testGetAndIncrement","@Test
    public void testGetAndIncrement()","0","-","-","-","-"
"134","testGetSet","@Test
    public void testGetSet()","0","-","-","-","-"
"135","testHashCode","@Test
    public void testHashCode()","0","-","-","-","-"
"136","testIncrement","@Test
    public void testIncrement()","0","-","-","-","-"
"137","testIncrementAndGet","@Test
    public void testIncrementAndGet()","0","-","-","-","-"
"138","testPrimitiveValues","@Test
    public void testPrimitiveValues()","0","-","-","-","-"
"139","testSetNull","@Test
    public void testSetNull()","0","-","-","-","-"
"140","testSubtractValueObject","@Test
    public void testSubtractValueObject()","0","-","-","-","-"
"141","testSubtractValuePrimitive","@Test
    public void testSubtractValuePrimitive()","0","-","-","-","-"
"142","testToByte","@Test
    public void testToByte()","0","-","-","-","-"
"143","testToString","@Test
    public void testToString()","0","-","-","-","-"
"144","testAddAndGetValueObject","@Test
    public void testAddAndGetValueObject()","0","-","-","-","-"
"145","testAddAndGetValuePrimitive","@Test
    public void testAddAndGetValuePrimitive()","0","-","-","-","-"
"146","testAddValueObject","@Test
    public void testAddValueObject()","0","-","-","-","-"
"147","testAddValuePrimitive","@Test
    public void testAddValuePrimitive()","0","-","-","-","-"
"148","testCompareTo","@Test
    public void testCompareTo()","0","-","-","-","-"
"149","testCompareToNull","@Test
    public void testCompareToNull()","0","-","-","-","-"
"150","testConstructorNull","@Test
    public void testConstructorNull()","0","-","-","-","-"
"151","testConstructors","@Test
    public void testConstructors()","0","-","-","-","-"
"152","testDecrement","@Test
    public void testDecrement()","0","-","-","-","-"
"153","testDecrementAndGet","@Test
    public void testDecrementAndGet()","0","-","-","-","-"
"154","testEquals","@Test
    public void testEquals()","0","-","-","-","-"
"155","testEquals","/**
     * @param numA must not be a 0 Integer; must not equal numC.
     * @param numB must equal numA; must not equal numC.
     * @param numC must not equal numA; must not equal numC.
     */
    void testEquals(final Number numA, final Number numB, final Number numC)","0","-","-","-","-"
"156","testGetAndAddValueObject","@Test
    public void testGetAndAddValueObject()","0","-","-","-","-"
"157","testGetAndAddValuePrimitive","@Test
    public void testGetAndAddValuePrimitive()","0","-","-","-","-"
"158","testGetAndDecrement","@Test
    public void testGetAndDecrement()","0","-","-","-","-"
"159","testGetAndIncrement","@Test
    public void testGetAndIncrement()","0","-","-","-","-"
"160","testGetSet","@Test
    public void testGetSet()","0","-","-","-","-"
"161","testHashCode","@Test
    public void testHashCode()","0","-","-","-","-"
"162","testIncrement","@Test
    public void testIncrement()","0","-","-","-","-"
"163","testIncrementAndGet","@Test
    public void testIncrementAndGet()","0","-","-","-","-"
"164","testPrimitiveValues","@Test
    public void testPrimitiveValues()","0","-","-","-","-"
"165","testSetNull","@Test
    public void testSetNull()","0","-","-","-","-"
"166","testSubtractValueObject","@Test
    public void testSubtractValueObject()","0","-","-","-","-"
"167","testSubtractValuePrimitive","@Test
    public void testSubtractValuePrimitive()","0","-","-","-","-"
"168","testToInteger","@Test
    public void testToInteger()","0","-","-","-","-"
"169","testToString","@Test
    public void testToString()","0","-","-","-","-"
"170","testConstructors","@Test
    public void testConstructors()","0","-","-","-","-"
"171","testEquals","@Test
    public void testEquals()","0","-","-","-","-"
"172","testGetSet","@Test
    public void testGetSet()","0","-","-","-","-"
"173","testHashCode","@Test
    public void testHashCode()","0","-","-","-","-"
"174","testToString","@Test
    public void testToString()","0","-","-","-","-"
"175","assertCountriesByLanguage","/**
     * Make sure the country by language is correct. It checks that
     * the LocaleUtils.countryByLanguage(language) call contains the
     * array of countries passed in. It may contain more due to JVM
     * variations.
     *
     *
     * @param language
     * @param countries array of countries that should be returned
     */
    private static void assertCountriesByLanguage(final String language, final String[] countries)","0","-","-","-","-"
"176","assertLanguageByCountry","/**
     * Make sure the language by country is correct. It checks that
     * the LocaleUtils.languagesByCountry(country) call contains the
     * array of languages passed in. It may contain more due to JVM
     * variations.
     *
     * @param country
     * @param languages array of languages that should be returned
     */
    private static void assertLanguageByCountry(final String country, final String[] languages)","0","-","-","-","-"
"177","assertLocaleLookupList","/**
     * Helper method for local lookups.
     *
     * @param locale  the input locale
     * @param defaultLocale  the input default locale
     * @param expected  expected results
     */
    private static void assertLocaleLookupList(final Locale locale, final Locale defaultLocale, final Locale[] expected)","0","-","-","-","-"
"178","assertUnmodifiableCollection","/**
     * @param coll  the collection to check
     */
    private static void assertUnmodifiableCollection(final Collection<?> coll)","0","-","-","-","-"
"179","assertValidToLocale","/**
     * Pass in a valid language, test toLocale.
     *
     * @param language  the language string
     */
    private static void assertValidToLocale(final String language)","0","-","-","-","-"
"180","assertValidToLocale","/**
     * Pass in a valid language, test toLocale.
     *
     * @param localeString to pass to toLocale()
     * @param language of the resulting Locale
     * @param country of the resulting Locale
     */
    private static void assertValidToLocale(final String localeString, final String language, final String country)","0","-","-","-","-"
"181","assertValidToLocale","/**
     * Pass in a valid language, test toLocale.
     *
     * @param localeString to pass to toLocale()
     * @param language of the resulting Locale
     * @param country of the resulting Locale
     * @param variant of the resulting Locale
     */
    private static void assertValidToLocale(
            final String localeString, final String language,
            final String country, final String variant)","0","-","-","-","-"
"182","setUp","@BeforeEach
    public void setUp()","0","-","-","-","-"
"183","testAvailableLocaleList","/**
     * Test availableLocaleList() method.
     */
    @Test
    public void testAvailableLocaleList()","0","-","-","-","-"
"184","testAvailableLocaleSet","/**
     * Test availableLocaleSet() method.
     */
    @Test
    public void testAvailableLocaleSet()","0","-","-","-","-"
"185","testConstructor","/**
     * Test that constructors are public, and work, etc.
     */
    @Test
    public void testConstructor()","0","-","-","-","-"
"186","testCountriesByLanguage","/**
     * Test countriesByLanguage() method.
     */
    @Test
    public void testCountriesByLanguage()","0","-","-","-","-"
"187","testIsAvailableLocale","/**
     * Test availableLocaleSet() method.
     */
    @SuppressWarnings(""boxing"") // JUnit4 does not support primitive equality testing apart from long
    @Test
    public void testIsAvailableLocale()","0","-","-","-","-"
"188","testIsLanguageUndetermined","@Test
    public void testIsLanguageUndetermined()","0","-","-","-","-"
"189","testLang328","/**
     * Tests #LANG-328 - only language+variant
     */
    @Test
    public void testLang328()","0","-","-","-","-"
"190","testLang865","/**
     * Tests #LANG-865, strings starting with an underscore.
     */
    @Test
    public void testLang865()","0","-","-","-","-"
"191","testLanguageAndUNM49Numeric3AreaCodeLang1312","@Test
    public void testLanguageAndUNM49Numeric3AreaCodeLang1312()","0","-","-","-","-"
"192","testLanguagesByCountry","/**
     * Test languagesByCountry() method.
     */
    @Test
    public void testLanguagesByCountry()","0","-","-","-","-"
"193","testLocaleLookupList_Locale","/**
     * Test localeLookupList() method.
     */
    @Test
    public void testLocaleLookupList_Locale()","0","-","-","-","-"
"194","testLocaleLookupList_LocaleLocale","/**
     * Test localeLookupList() method.
     */
    @Test
    public void testLocaleLookupList_LocaleLocale()","0","-","-","-","-"
"195","testParseAllLocales","@ParameterizedTest
    @MethodSource(""java.util.Locale#getAvailableLocales"")
    public void testParseAllLocales(final Locale actualLocale)","0","-","-","-","-"
"196","testThreeCharsLocale","/**
     * Test for 3-chars locale, further details at LANG-915
     */
    @Test
    public void testThreeCharsLocale()","0","-","-","-","-"
"197","testToLocale_1Part","/**
     * Test toLocale(String) method.
     */
    @Test
    public void testToLocale_1Part()","0","-","-","-","-"
"198","testToLocale_2Part","/**
     * Test toLocale() method.
     */
    @Test
    public void testToLocale_2Part()","0","-","-","-","-"
"199","testToLocale_3Part","/**
     * Test toLocale() method.
     */
    @Test
    public void testToLocale_3Part()","0","-","-","-","-"
"200","testToLocale_Locale_defaults","/**
     * Test toLocale(Locale) method.
     */
    @Test
    public void testToLocale_Locale_defaults()","0","-","-","-","-"
"201","testToLocales","/**
     * Test toLocale(Locale) method.
     */
    @ParameterizedTest
    @MethodSource(""java.util.Locale#getAvailableLocales"")
    public void testToLocales(final Locale actualLocale)","0","-","-","-","-"
"202","testClass","@Test
    public void testClass()","0","-","-","-","-"
"203","testConstructor_String_combo","@Test
    public void testConstructor_String_combo()","0","-","-","-","-"
"204","testConstructor_String_comboNegated","@Test
    public void testConstructor_String_comboNegated()","0","-","-","-","-"
"205","testConstructor_String_oddCombinations","@Test
    public void testConstructor_String_oddCombinations()","0","-","-","-","-"
"206","testConstructor_String_oddDash","@Test
    public void testConstructor_String_oddDash()","0","-","-","-","-"
"207","testConstructor_String_oddNegate","@Test
    public void testConstructor_String_oddNegate()","0","-","-","-","-"
"208","testConstructor_String_simple","@Test
    public void testConstructor_String_simple()","0","-","-","-","-"
"209","testContains_Char","@Test
    public void testContains_Char()","0","-","-","-","-"
"210","testEquals_Object","@Test
    public void testEquals_Object()","0","-","-","-","-"
"211","testGetInstance","@Test
    public void testGetInstance()","0","-","-","-","-"
"212","testGetInstance_Stringarray","@Test
    public void testGetInstance_Stringarray()","0","-","-","-","-"
"213","testHashCode","@Test
    public void testHashCode()","0","-","-","-","-"
"214","testJavadocExamples","@Test
    public void testJavadocExamples()","0","-","-","-","-"
"215","testSerialization","@Test
    public void testSerialization()","0","-","-","-","-"
"216","testStatics","@Test
    public void testStatics()","0","-","-","-","-"
"217","testGetSystemURLs","@Test
    public void testGetSystemURLs()","0","-","-","-","-"
"218","testGetThreadURLs","@Test
    public void testGetThreadURLs()","0","-","-","-","-"
"219","testToString_ClassLoader","@Test
    public void testToString_ClassLoader() throws IOException","0","-","-","-","-"
"220","testToString_URLClassLoader","@Test
    public void testToString_URLClassLoader() throws IOException","0","-","-","-","-"
"221","main","public static void main(final String[] args)","0","-","-","-","-"
"222","printlnTotal","private void printlnTotal(final String prefix, final long startMillis)","0","-","-","-","-"
"223","printSysInfo","private void printSysInfo()","0","-","-","-","-"
"224","run","private void run()","0","-","-","-","-"
"225","run_CharSet","private int run_CharSet(final int loopCount)","0","-","-","-","-"
"226","run_CharUtils_isAsciiNumeric","private int run_CharUtils_isAsciiNumeric(final int loopCount)","0","-","-","-","-"
"227","run_inlined_CharUtils_isAsciiNumeric","private int run_inlined_CharUtils_isAsciiNumeric(final int loopCount)","0","-","-","-","-"
"228","dbgPrint","static String dbgPrint(final boolean[] src)","0","-","-","-","-"
"229","binaryBeMsb0ToHexDigitPosOutsideArray","@ParameterizedTest
    @ValueSource(ints =","0","-","-","-","-"
"230","testBinaryBeMsb0ToHexDigit","/**
     * Tests","0","-","-","-","-"
"231","testBinaryBeMsb0ToHexDigit_2args","/**
     * Tests","0","-","-","-","-"
"232","testBinaryToByte","/**
     * Tests","0","-","-","-","-"
"233","testBinaryToHexDigit","/**
     * Tests","0","-","-","-","-"
"234","testBinaryToHexDigit_2args","/**
     * Tests","0","-","-","-","-"
"235","testBinaryToHexDigitMsb0_4bits_2args","/**
     * Tests","0","-","-","-","-"
"236","testBinaryToHexDigitMsb0_bits","/**
     * Tests","0","-","-","-","-"
"237","testBinaryToHexDigitReverse","@Test
    public void testBinaryToHexDigitReverse()","0","-","-","-","-"
"238","testBinaryToInt","/**
     * Tests","0","-","-","-","-"
"239","testBinaryToLong","/**
     * Tests","0","-","-","-","-"
"240","testBinaryToShort","/**
     * Tests","0","-","-","-","-"
"241","testByteArrayToInt","/**
     * Tests","0","-","-","-","-"
"242","testByteArrayToLong","/**
     * Tests","0","-","-","-","-"
"243","testByteArrayToShort","/**
     * Tests","0","-","-","-","-"
"244","testByteArrayToUuid","/**
     * Tests","0","-","-","-","-"
"245","testByteToBinary","/**
     * Tests","0","-","-","-","-"
"246","testByteToHex","/**
     * Tests","0","-","-","-","-"
"247","testHexDigitMsb0ToBinary","/**
     * Tests","0","-","-","-","-"
"248","testHexDigitMsb0ToInt","/**
     * Tests","0","-","-","-","-"
"249","testHexDigitToBinary","/**
     * Tests","0","-","-","-","-"
"250","testHexDigitToInt","/**
     * Tests","0","-","-","-","-"
"251","testHexToByte","/**
     * Tests","0","-","-","-","-"
"252","testHexToInt","/**
     * Tests","0","-","-","-","-"
"253","testHexToLong","/**
     * Tests","0","-","-","-","-"
"254","testHexToShort","/**
     * Tests","0","-","-","-","-"
"255","testIntArrayToLong","/**
     * Tests","0","-","-","-","-"
"256","testIntToBinary","/**
     * Tests","0","-","-","-","-"
"257","testIntToByteArray","/**
     * Tests","0","-","-","-","-"
"258","testIntToHex","/**
     * Tests","0","-","-","-","-"
"259","testIntToHexDigit","/**
     * Tests","0","-","-","-","-"
"260","testIntToHexDigitMsb0","/**
     * Tests","0","-","-","-","-"
"261","testIntToShortArray","/**
     * Tests","0","-","-","-","-"
"262","testLongToBinary","/**
     * Tests","0","-","-","-","-"
"263","testLongToByteArray","/**
     * Tests","0","-","-","-","-"
"264","testLongToHex","/**
     * Tests","0","-","-","-","-"
"265","testLongToIntArray","/**
     * Tests","0","-","-","-","-"
"266","testLongToShortArray","/**
     * Tests","0","-","-","-","-"
"267","testShortArrayToInt","/**
     * Tests","0","-","-","-","-"
"268","testShortArrayToLong","/**
     * Tests","0","-","-","-","-"
"269","testShortToBinary","/**
     * Tests","0","-","-","-","-"
"270","testShortToByteArray","/**
     * Tests","0","-","-","-","-"
"271","testShortToHex","/**
     * Tests","0","-","-","-","-"
"272","testUuidToByteArray","/**
     * Tests","0","-","-","-","-"
"273","testGetClassLongIllegalName","/**
     * Tests that no StackOverflowError is thrown.
     * <p>
     * OSS-Fuzz Issue 42522972: apache-commons-text:StringSubstitutorInterpolatorFuzzer: Security exception in org.apache.commons.lang3.ClassUtils.getClass
     * </p>
     */
    @Test
    public void testGetClassLongIllegalName() throws Exception","0","-","-","-","-"
"274","testGetClassLongName","/**
     * Tests that no StackOverflowError is thrown.
     */
    @Test
    public void testGetClassLongName() throws Exception","0","-","-","-","-"
"275","getIS_JAVA","/**
     * Returns the value of the SystemUtils.IS_JAVA_X field for the versions >= 9.
     */
    private boolean getIS_JAVA(final int version) throws Exception","0","-","-","-","-"
"276","getLastSupportedJavaVersion","/**
     * Returns the last supported version with the SystemUtils.IS_JAVA_X fields.
     */
    public int getLastSupportedJavaVersion()","0","-","-","-","-"
"277","test_IS_JAVA","@Test
    @SuppressWarnings(""deprecation"")
    public void test_IS_JAVA() throws Exception","0","-","-","-","-"
"278","test_IS_OS","@Test
    public void test_IS_OS()","0","-","-","-","-"
"279","test_IS_zOS","@Test
    public void test_IS_zOS()","0","-","-","-","-"
"280","test_USER_NAME","/**
     * Assumes no security manager exists.
     */
    @Test
    public void test_USER_NAME()","0","-","-","-","-"
"281","testConstructor","@Test
    public void testConstructor()","0","-","-","-","-"
"282","testGetEnvironmentVariableAbsent","@Test
    public void testGetEnvironmentVariableAbsent()","0","-","-","-","-"
"283","testGetEnvironmentVariablePresent","@Test
    public void testGetEnvironmentVariablePresent()","0","-","-","-","-"
"284","testGetHostName","@Test
    public void testGetHostName()","0","-","-","-","-"
"285","testGetJavaHome","/**
     * Assumes no security manager exists.
     */
    @Test
    public void testGetJavaHome()","0","-","-","-","-"
"286","testGetJavaHomePath","/**
     * Assumes no security manager exists.
     */
    @Test
    public void testGetJavaHomePath()","0","-","-","-","-"
"287","testGetJavaIoTmpDir","/**
     * Assumes no security manager exists.
     */
    @Test
    public void testGetJavaIoTmpDir()","0","-","-","-","-"
"288","testGetJavaIoTmpDirPath","/**
     * Assumes no security manager exists.
     */
    @Test
    public void testGetJavaIoTmpDirPath()","0","-","-","-","-"
"289","testGetUserDir","/**
     * Assumes no security manager exists.
     */
    @Test
    public void testGetUserDir()","0","-","-","-","-"
"290","testGetUserDirPath","/**
     * Assumes no security manager exists.
     */
    @Test
    public void testGetUserDirPath()","0","-","-","-","-"
"291","testGetUserHome","/**
     * Assumes no security manager exists.
     */
    @Test
    public void testGetUserHome()","0","-","-","-","-"
"292","testGetUserHomePath","/**
     * Assumes no security manager exists.
     */
    @Test
    public void testGetUserHomePath()","0","-","-","-","-"
"293","testGetUserName","/**
     * Assumes no security manager exists.
     */
    @Test
    public void testGetUserName()","0","-","-","-","-"
"294","testIsJavaVersionAtLeast","@Test
    public void testIsJavaVersionAtLeast()","0","-","-","-","-"
"295","testIsJavaVersionAtMost","@Test
    public void testIsJavaVersionAtMost()","0","-","-","-","-"
"296","testJavaAwtHeadless","@Test
    public void testJavaAwtHeadless()","0","-","-","-","-"
"297","testJavaVersionMatches","@Test
    public void testJavaVersionMatches()","0","-","-","-","-"
"298","testOSMatchesName","@Test
    public void testOSMatchesName()","0","-","-","-","-"
"299","testOSMatchesNameAndVersion","@Test
    public void testOSMatchesNameAndVersion()","0","-","-","-","-"
"300","testOsVersionMatches","@Test
    public void testOsVersionMatches()","0","-","-","-","-"
"301","stringsFactory","public static Stream<Strings> stringsFactory()","0","-","-","-","-"
"302","testBuilder","@Test
    public void testBuilder()","0","-","-","-","-"
"303","testBuilderDefaults","@Test
    public void testBuilderDefaults()","0","-","-","-","-"
"304","testCaseInsensitiveConstant","@Test
    public void testCaseInsensitiveConstant()","0","-","-","-","-"
"305","testCaseInsensitiveStartsWithAny","/**
     * Expanding the existing test group","0","-","-","-","-"
"306","testCaseSensitiveConstant","@Test
    public void testCaseSensitiveConstant()","0","-","-","-","-"
"307","testEqualsCharSequence","@ParameterizedTest
    @MethodSource(""stringsFactory"")
    public void testEqualsCharSequence(final Strings strings)","0","-","-","-","-"
"308","testEqualsStrings","@ParameterizedTest
    @MethodSource(""stringsFactory"")
    public void testEqualsStrings(final Strings strings)","0","-","-","-","-"
"309","setup","@BeforeEach
    public void setup() throws Exception","0","-","-","-","-"
