"Index","Method Name","Method Signature","Commit Count","Change Types","Commit Message","Commit ID","Commit Author"
"11","public static boolean ValidationCardType(String input) {
        if (input == null || input.trim().isEmpty()) {
            return false; // input can't be null or empty
        }

        // Regular expression pattern to match card types with only letters and spaces (no digits or special characters)
        String regex = ""^[a-zA-Z]+( [a-zA-Z]+)*$""; 

        // Check if input matches the pattern
        return input.trim().matches(regex);
    }","public static boolean ValidationCardType(String input)","1","Signature Change, Body Change","Merge remote-tracking branch 'origin/master'
","5c3eb7d5154f18549a3269b0cee02b412291b007","Mahzabin Chowdhury"
"12","public static boolean ValidationAnnualFee(String input) {
		if (input == null || input.trim().isEmpty()) {
			return false; // input can't be null or empty
		}
	
		// Regular expression pattern to match positive annual fees, with optional decimal points
		String regex = ""^[0-9]+(\\.[0-9]+)?$""; 
	
		// Check if input matches the pattern
		return input.trim().matches(regex);
	}","public static boolean ValidationAnnualFee(String input)","1","Signature Change, Body Change","Merge remote-tracking branch 'origin/master'
","5c3eb7d5154f18549a3269b0cee02b412291b007","Mahzabin Chowdhury"
"13","public static boolean documentWordSearchAndFrequency(String input) {
        if (input == null || input.trim().isEmpty()) {
            return false; // input can't be null or empty
        }

        // Regular expression pattern to match card types with only letters and spaces (no digits or special characters)
        String regex = ""^[a-zA-Z]+( [a-zA-Z]+)*$""; 

        // Check if input matches the pattern
        return input.trim().matches(regex);
    }","public static boolean documentWordSearchAndFrequency(String input)","1","Signature Change, Body Change","Validation and pattern added for documentWordAndFrequency
","5c31577ea4f888d87447bfcbfc6822908339d52a","sagar9233"
"14","public static boolean ValidationBankName(String input) {
        if (input == null || input.trim().isEmpty()) {
            return false; // input can't be null or empty
        }

        // Regular expression pattern to match card types with only letters and spaces (no digits or special characters)
        String regex = ""^[a-zA-Z]+( [a-zA-Z]+)*$""; 

        // Check if input matches the pattern
        return input.trim().matches(regex);
    }","public static boolean ValidationBankName(String input)","1","Signature Change, Body Change","Merge remote-tracking branch 'origin/master'
","5c3eb7d5154f18549a3269b0cee02b412291b007","Mahzabin Chowdhury"
"15","public static boolean ValidationInterestRate(String input) {
		if (input == null || input.trim().isEmpty()) {
			return false; // input can't be null or empty
		}
	
		// Regular expression pattern to match positive annual fees, with optional decimal points
		String regex = ""^[0-9]+(\\.[0-9]+)?%?$""; 
	
		// Check if input matches the pattern
		return input.trim().matches(regex);
	}","public static boolean ValidationInterestRate(String input)","1","Signature Change, Body Change","Merge remote-tracking branch 'origin/master'
","5c3eb7d5154f18549a3269b0cee02b412291b007","Mahzabin Chowdhury"
"16","public static String validateYesNoInput(BufferedReader reader) throws IOException {
        String input;

        while (true) {
            System.out.println(""Do you want word count from this bankWebsite? (Y | N):"");
            input = reader.readLine();
            input = input.trim();

            if (input.equalsIgnoreCase(""Y"") || input.equalsIgnoreCase(""N"")) {
                return input; // Return valid input
            } else {
                System.out.println(""Invalid input. Please enter 'Y' or 'N'."");
            }
        }
    }","public static String validateYesNoInput(BufferedReader reader) throws IOException","1","Signature Change, Body Change","Final Validation
","6b7efee1e50f87e0f8e8061454ed8f5900ef3eaa","sag7ai"
"17","public static Map<String, Integer> rankBanksByKeywordFrequency(List<CreditCard> creditCards, String keywords)
	{
		Map<String, Integer> bankScores = new HashMap<>();
		for(CreditCard card : creditCards)
		{
			int score = calculateKeywordScore(card, keywords);

			bankScores.put(card.getBank(), bankScores.getOrDefault(card.getBank(), 0) + score);
		}

		return sortByValue(bankScores);
	}","public static Map<String, Integer> rankBanksByKeywordFrequency(List<CreditCard> creditCards, String keywords)","1","Signature Change, Body Change","Minor changes in error handling","ea3bb40f9b6028f2570d89315f1a43a0c486d660","prerakshah"
"18","private static int calculateKeywordScore(CreditCard card, String keyword)
	{
		int score = 0;

		String content = card.getCardName() + "" "" + card.getCardType() + "" "" + card.getAdditionalFeatures();

		score += countOccurrences(content.toLowerCase(), keyword.toLowerCase());

		return score;
	}","private static int calculateKeywordScore(CreditCard card, String keyword)","1","Signature Change, Body Change","Minor changes in error handling","ea3bb40f9b6028f2570d89315f1a43a0c486d660","prerakshah"
"19","private static int countOccurrences(String text, String keyword)
	{
		int count = 0;
		int index = text.indexOf(keyword);

		while(index != -1)
		{
			count++;
			index = text.indexOf(keyword, index + keyword.length());
		}

		return count;
	}","private static int countOccurrences(String text, String keyword)","1","Signature Change, Body Change","Minor changes in error handling","ea3bb40f9b6028f2570d89315f1a43a0c486d660","prerakshah"
"20","private static Map<String, Integer> sortByValue(Map<String, Integer> map)
	{
		List<Map.Entry<String, Integer>> entries = new ArrayList<>(map.entrySet());
		entries.sort((e1, e2) -> e2.getValue().compareTo(e1.getValue()));

		Map<String, Integer> sortedMap = new LinkedHashMap<>();
		for(Map.Entry<String, Integer> entry : entries)
		{
			sortedMap.put(entry.getKey(), entry.getValue());
		}
		return sortedMap;
	}","private static Map<String, Integer> sortByValue(Map<String, Integer> map)","1","Signature Change, Body Change","Minor changes in error handling","ea3bb40f9b6028f2570d89315f1a43a0c486d660","prerakshah"
"21","public static Map<String, Integer> RankBankBasedOnWordFrequency(String wordSearch, ArrayList<CreditCard> cardList) throws IOException
	{
		Map<String, Integer> rankedBanks = rankBanksByKeywordFrequency(cardList, wordSearch);
		return rankedBanks;
	}","public static Map<String, Integer> RankBankBasedOnWordFrequency(String wordSearch, ArrayList<CreditCard> cardList) throws IOException","1","Signature Change, Body Change","Minor changes in error handling","ea3bb40f9b6028f2570d89315f1a43a0c486d660","prerakshah"
"22","public static void main(String[] args)
	{
		// Load the JSON file containing the selectors
		String jsonFilePath = ""src/selectors.json""; // Replace with the actual path to selector.json

		// Read the content of the selector.json file
		String jsonContent = readFile(jsonFilePath);

		// Parse the JSON content
		JSONObject jsonObject = new JSONObject(jsonContent);

		// Get the selectors for 'td', 'scotiabank', 'cibc', and 'RBC'
		JSONObject tdSelectors = jsonObject.getJSONObject(""selectors"").getJSONObject(""td"");
		JSONObject scotiaSelectors = jsonObject.getJSONObject(""selectors"").getJSONObject(""scotiabank"");
		JSONObject cibcSelectors = jsonObject.getJSONObject(""selectors"").getJSONObject(""cibc"");

		JSONObject rbcSelectors = jsonObject.getJSONObject(""selectors"").getJSONObject(""rbc"");

		// Extract the selectors
		String tdAdvantages = tdSelectors.getString(""advantages"");
		String tdCardNameSelector = tdSelectors.getString(""card_name"");
		String tdCardAnuallFeeSelector = tdSelectors.getString(""annualFee"");
		String tdPurchaseRate = tdSelectors.getString(""purchaseInterestRate"");
		String scotiaCardNameSelector = scotiaSelectors.getString(""cardName"");
		String scotiaAnnualFeeSelector = scotiaSelectors.getString(""annualFee"");
		String scotiaPurchaseRate = scotiaSelectors.getString(""purchaseInterestRate"");
		String scotiaAdditionalFeature = scotiaSelectors.getString(""additionalFeatures"");
		String rbcCardName = rbcSelectors.getString(""cardName"");

		// CIBC Selectors (fixed key names)
		String cibcCardNameSelector = cibcSelectors.getString(""card_name""); // Use ""card_name""
		String cibcAnnualFeeSelector = cibcSelectors.getString(""annual_fee""); // Use ""annual_fee""
		String cibcInterestRateSelector = cibcSelectors.getString(""purchase_rate""); // Use ""purchase_rate""
		String cibcAdditionalFeaturesSelector = cibcSelectors.getString(""advatnages""); // Use ""benefits""

		// Directory paths for saved HTML pages and output txt file
		String inputDirectory = ""saved_pages/""; // Directory containing crawled HTML pages
		String outputDirectory = ""text_pages/""; // Directory where extracted data will be saved

		// Ensure output directory exists
		new File(outputDirectory).mkdirs();

		// Process all HTML files in the saved_pages directory
		try
		{
			List<Path> htmlFiles = Files.walk(Paths.get(inputDirectory)).filter(Files::isRegularFile).filter(path -> path.toString().endsWith("".html"")).toList();

			StringBuilder tdExtractedText = new StringBuilder();
			StringBuilder scotiaExtractedText = new StringBuilder();
			StringBuilder cibcExtractedText = new StringBuilder();
			StringBuilder rbcExtractedText = new StringBuilder();

			for(Path htmlFile : htmlFiles)
			{
				String htmlContent = readFile(htmlFile.toString());
				Document doc = Jsoup.parse(htmlContent);

				// --- TD Data Extraction ---
				Elements tdCardNameElements = doc.select(tdCardNameSelector);
				Elements tdAnnualFeeInfoElements = doc.select(tdCardAnuallFeeSelector);
				Elements tdInterestRateElements = doc.select(tdPurchaseRate); // This will target the interest rate percentage
				Elements tdAdditionalFeatureElements = doc.select(tdAdvantages); // Select all paragraphs containing ""earn""

				// Remove all <sup> tags from the selected elements
				tdCardNameElements.select(""sup"").remove();
				tdAnnualFeeInfoElements.select(""sup"").remove();
				tdInterestRateElements.select(""sup"").remove();
				tdAdditionalFeatureElements.select(""sup"").remove();

				String tdCardNameRegex = ""(?<=Recently Viewed\\s)(.*?)(?=\\sCard)"";
				boolean flag = true;
				for(int i = 0; i < tdCardNameElements.size(); i++)
				{
					String rawCardName = tdCardNameElements.size() > i ? tdCardNameElements.get(i).text() : ""No Card Name"";
					String cardName = extractCardName(rawCardName, tdCardNameRegex);
					String annualFee = extractFee(tdAnnualFeeInfoElements, i);

					if(annualFee.isEmpty() || ""No data"".equalsIgnoreCase(annualFee))
					{
						annualFee = ""$0"";
					}

					// Extract the interest rate (only percentage values like 19.99%)
					String purchaseInterestRate = ""No Interest Rate""; // Default in case no rate is found
					if(tdInterestRateElements.size() > i)
					{
						String interestText = tdInterestRateElements.get(i).text();
						// Extract only the percentage value using regex (e.g., 19.99%)
						purchaseInterestRate = interestText.replaceAll(""[^\\d.]+%"", """").trim() + ""%"";
					}

					// Extract additional feature if any paragraph contains ""earn""
					String additionalFeature = ""No Advantages""; // Default if no match
					if(i < tdAdditionalFeatureElements.size())
					{
						String additionalText = tdAdditionalFeatureElements.get(i).text();

						// Remove unwanted parts (like hyperlinks and extra info like UDINQEN13SUP18)
						additionalText = additionalText.replaceAll(""<a[^>]*>(.*?)</a>"", """"); // Remove <a> tags (href links)
						additionalText = additionalText.replaceAll(""\\s+Conditions Apply.*"", """"); // Remove anything after ""Conditions Apply""

						// Clean the text further by removing any non-relevant tags or content
						additionalFeature = additionalText.trim();
					}

					// Determine card type based on card name
					String cardType = ""Unknown""; // Default card type
					if(cardName.toLowerCase().contains(""visa""))
					{
						cardType = ""Visa Card"";
					}
					else if(cardName.toLowerCase().contains(""mastercard""))
					{
						cardType = ""MasterCard"";
					}

					if(flag)
					{
						tdExtractedText.append(""Card Name\tCardtype\tAnnual Fee\tPurchase Interest Rate\tAdditional Feature\n"");
						flag = false;
					}

					tdExtractedText.append(cleanText(cardName).trim() + ""\t"" + cardType.trim() + ""\t"" + cleanText(annualFee).trim() + ""\t"" + cleanText(purchaseInterestRate).trim() + ""\t""
							+ cleanText(additionalFeature).trim() + ""\n"");

				}

				// --- Scotiabank Data Extraction ---
				Elements scotiaCardNameElements = doc.select(scotiaCardNameSelector);
				Elements scotiaAnnualFeeElements = doc.select(scotiaAnnualFeeSelector);
				Elements scotiaPurchaseInterestRateElements = doc.select(scotiaPurchaseRate);
				Elements scotiaAdditionalFeatureElements = doc.select(scotiaAdditionalFeature);
				flag = true;

				for(int i = 0; i < scotiaCardNameElements.size(); i++)
				{
					String cardName = scotiaCardNameElements.size() > i ? scotiaCardNameElements.get(i).text() : ""No Card Name"";
					String annualFee = extractFee(scotiaAnnualFeeElements, i);
					String purchaseInterestRate = extractFee(scotiaPurchaseInterestRateElements, i);
					String additionalFeature = extractFeature(scotiaAdditionalFeatureElements, i);

					// Determine card type based on card name
					String cardType = ""Unknown"";
					if(cardName.toLowerCase().contains(""visa""))
					{
						cardType = ""Visa Card"";
					}
					else if(cardName.toLowerCase().contains(""mastercard""))
					{
						cardType = ""MasterCard"";
					}
					else if(cardName.toLowerCase().contains(""american express""))
					{
						cardType = ""American Express"";
					}
					if(flag)
					{
						scotiaExtractedText.append(""Card Name\tCardtype\tAnnual Fee\tPurchase Interest Rate\tAdditional Feature\n"");
						flag = false;
					}

					scotiaExtractedText.append(cardName.trim() + ""\t"" + cardType.trim() + ""\t"" + annualFee.trim() + ""\t"" + purchaseInterestRate.trim() + ""\t"" + additionalFeature.trim() + ""\n"");
				}

				// --- CIBC Bank Data Extraction ---
				Elements cibcCardNameElements = doc.select(cibcCardNameSelector);
				Elements cibcAnnualFeeElements = doc.select(cibcAnnualFeeSelector);
				Elements cibcInterestRateElements = doc.select(cibcInterestRateSelector);
				Elements cibcAdditionalFeaturesElements = doc.select(cibcAdditionalFeaturesSelector);
				flag = true;
				for(int i = 0; i < cibcCardNameElements.size(); i++)
				{
					// Extract card name, annual fee, interest rate, and additional features
					String cardName = cibcCardNameElements.size() > i ? cibcCardNameElements.get(i).text() : ""No Card Name"";
					String annualFee = cibcAnnualFeeElements.size() > i ? cibcAnnualFeeElements.get(i).text() : ""No Annual Fee"";
					String interestRates = cibcInterestRateElements.size() > i ? cibcInterestRateElements.get(i).text() : ""No Interest Rates"";
					String additionalFeatures = cibcAdditionalFeaturesElements.size() > i ? cibcAdditionalFeaturesElements.get(i).text() : ""No Additional Features"";

					// Determine card type based on card name
					String cardType = ""Unknown Card Type""; // Default value
					if(cardName.toLowerCase().contains(""visa""))
					{
						cardType = ""Visa Card"";
					}
					else if(cardName.toLowerCase().contains(""mastercard""))
					{
						cardType = ""MasterCard"";
					} // Add more conditions here for other card types, if needed

					// Filter out non-percentage values from the interest rates
					if(interestRates.matches("".*\\d+\\.\\d+%$""))
					{
						interestRates = interestRates.replaceAll("".*(\\d+\\.\\d+%)$"", ""$1"");
					}
					else
					{
						interestRates = ""No Interest Rates"";
					}

					if(flag)
					{
						cibcExtractedText.append(""Card Name\tCardtype\tAnnual Fee\tPurchase Interest Rate\tAdditional Feature\n"");
						flag = false;
					}

					cibcExtractedText.append(cardName.trim() + ""\t"" + cardType.trim() + ""\t"" + annualFee.trim() + ""\t"" + interestRates.trim() + ""\t"" + additionalFeatures.trim() + ""\n"");

				}
				// --- RBC Data Extraction ---
				Elements rbcCardNameElements = doc.select(rbcCardName);

				for(int i = 0; i < rbcCardNameElements.size(); i++)
				{
					String cardName = rbcCardNameElements.size() > i ? rbcCardNameElements.get(i).text() : ""No Card Name"";

					// Determine the card type based on the card name
					String cardType = ""Unknown""; // Default card type
					if(cardName.toLowerCase().contains(""visa""))
					{
						cardType = ""Visa Card"";
					}
					else if(cardName.toLowerCase().contains(""mastercard""))
					{
						cardType = ""MasterCard"";
					}

					// Append extracted data
					rbcExtractedText.append(""Card Name: "").append(cardName).append("" \n "");
					rbcExtractedText.append(""Card Type: "").append(cardType).append(""\n"");
				}

			}

			// Save the extracted data to output files
			saveToFile(outputDirectory + ""td_cards.txt"", tdExtractedText.toString());
			System.out.println(""The data for TD Bank is stored in td_cards.txt"");
			saveToFile(outputDirectory + ""scotiabank_cards.txt"", scotiaExtractedText.toString());
			System.out.println(""The data for Scotiabank is stored in scotiabank_cards.txt"");
			saveToFile(outputDirectory + ""cibc_cards.txt"", cibcExtractedText.toString());
			System.out.println(""The data for CIBC is stored in cibc_cards.txt"");
			saveToFile(outputDirectory + ""rbc_cards.txt"", rbcExtractedText.toString());
			System.out.println(""The data for RBC is stored in rbc_cards.txt"");
			System.out.println(""Data extraction complete! Check the output files."");

		}
		catch(IOException e)
		{
			e.printStackTrace();
		}
	}","public static void main(String[] args)","2","Body Change","Code clean for webcrawler junk files
","2b6f908c5ce63d119bed49a8c0184ba9d3da6091","sagar9233"
