"Index","Method Name","Method Signature","Commit Count","Change Types","Commit Message","Commit ID","Commit Author"
"28","ecjErrorHandlingPolicy","ecjErrorHandlingPolicy","6","Body Change, Introduced, MultiChange","More test files, test files updated to be valid java, and ecj test now goes through the complete compile process. This means val and @Delegate testing is now enabled.

TODO: Update -eclipse tests.","06581537f24fe31ee096960be496bc503059a95e","Reinier Zwitserloot"
"29","ecjErrorHandlingPolicy","ecjErrorHandlingPolicy","6","Body Change","some pretty significant changes to the build system, to try and add testing against ecj8 to the lineup, and to force compilation with the bootstrap classpath of JDK6 so that we won't accidentally add deps on things that JVM6es don't have.
","4cfb4b37ad16cc21f23e3620538893e36aa33eae","Reinier Zwitserloot"
"30","ecjErrorHandlingPolicy","ecjErrorHandlingPolicy","6","Body Change","thoroughly updated the launch targets for testing lombok in eclipse;
they should now be able to handle running JDK8 etc tests.

CAREFUL: You MUST name your JDK8 'JavaSE-1.8' or it won't work.

Also added a basic test for JDK8 features.
","7079271802176caea4404fc7c80b4656346a2402","Reinier Zwitserloot"
"31","ecjErrorHandlingPolicy","ecjErrorHandlingPolicy","6","Body Change","Suppressed warning about 'ignoreAllErrors()' that was added to IErrorHandlingPolicy in a more recent ecj editions
","b8e33669cb966ee09e54efb98a8c0bc27dbfb4af","Roel Spilker"
"32","ecjErrorHandlingPolicy","ecjErrorHandlingPolicy","6","Body Change","Merge pull request #3007 from Rawi01/eclipse-junit

Resolve var/val only once in eclipse","341c458f108d4bb207e32c6e61647ca673526a6e","Reinier Zwitserloot"
"33","getSourceUnit","getSourceUnit","1","Body Change, Introduced, MultiChange","[testing] wahey, ecj testing works again, and now we can test JDK16 features in it!
","3d7754e269ec84604d43be97a684bb26b519c6b9","Reinier Zwitserloot"
"34","transformCode","transformCode","1","Body Change, Exceptions Change, Introduced, MultiChange","Merge branch 'eclipse-npe-initializer' of https://github.com/Rawi01/lombok into Rawi01-eclipse-npe-initializer
","b1f9370e11a9ab7d008185c1998e5e93015438b8","Reinier Zwitserloot"
"35","initializeEclipseBundles","initializeEclipseBundles","2","File Renamed","Updated copyright statements and version release name.","868d8b0f93c0801f638b8c5523291aacd35d9ce2","Reinier Zwitserloot"
"36","initializeEclipseBundles","initializeEclipseBundles","2","Body Change, Exceptions Change, Introduced, MultiChange","Untangling patches to classes that only exist in eclipse, not ecj

Specifically, Rawi01's patches to make javadoc behaviour in eclipse better,
which cannot be applied to ecj as you get load errors (javadoc not a thing there).

As part of this commit, tests can be limited to ecj or eclipse, and I made cut-down
versions of a few tests (to run on ecj, as the main one cannot be, due to javadoc issues).

The tests now marked as eclipse only don't fail on ecj, but they don't generate the same
result. Alternatively, we could go with a separated out after-ecj and after-eclipse dir
instead, but that's perhaps going overboard.
","1b534d17d39f687d42ebab733327a59c3466a949","Reinier Zwitserloot"
"37","eclipseAvailable","eclipseAvailable","3","File Renamed","Updated copyright statements and version release name.","868d8b0f93c0801f638b8c5523291aacd35d9ce2","Reinier Zwitserloot"
"38","eclipseAvailable","eclipseAvailable","3","Body Change, Introduced, MultiChange","[testing] [eclipse] [#2413] Eclipse tests now more expansive

We now test generating a level2-DOM from our level1-AST (eclipse has 3 levels of ASTs, more or less), only if
that is possible, i.e. only if the full eclipse is available. This requires using a test target named `eclipse-X`, and not
one of the `ecjX` ones. This is the change that requires the massive update to the build system. About 6 tests,
including a newly added one about @Delegate, now fail. These failures would usually not cause instant failure in
eclipse, but can cause errors during save actions and will likely mess with other things in weird ways, such as
messing up syntax highlighting.

Yes, this commit now makes a bunch of cases fail the unit tests, but that is representative of actual errors in lombok,
so I'm checking it in as is (without this commit, the problem is still there, the tests are just incapable of detecting it).
","9148294f78a8e646ee131ca182a9b692bc028fdb","Reinier Zwitserloot"
"39","eclipseAvailable","eclipseAvailable","3","Modifier Change","Untangling patches to classes that only exist in eclipse, not ecj

Specifically, Rawi01's patches to make javadoc behaviour in eclipse better,
which cannot be applied to ecj as you get load errors (javadoc not a thing there).

As part of this commit, tests can be limited to ecj or eclipse, and I made cut-down
versions of a few tests (to run on ecj, as the main one cannot be, due to javadoc issues).

The tests now marked as eclipse only don't fail on ecj, but they don't generate the same
result. Alternatively, we could go with a separated out after-ecj and after-eclipse dir
instead, but that's perhaps going overboard.
","1b534d17d39f687d42ebab733327a59c3466a949","Reinier Zwitserloot"
"40","toDomAst","toDomAst","2","Body Change, Introduced, MultiChange","[testing] [eclipse] [#2413] Eclipse tests now more expansive

We now test generating a level2-DOM from our level1-AST (eclipse has 3 levels of ASTs, more or less), only if
that is possible, i.e. only if the full eclipse is available. This requires using a test target named `eclipse-X`, and not
one of the `ecjX` ones. This is the change that requires the massive update to the build system. About 6 tests,
including a newly added one about @Delegate, now fail. These failures would usually not cause instant failure in
eclipse, but can cause errors during save actions and will likely mess with other things in weird ways, such as
messing up syntax highlighting.

Yes, this commit now makes a bunch of cases fail the unit tests, but that is representative of actual errors in lombok,
so I'm checking it in as is (without this commit, the problem is still there, the tests are just incapable of detecting it).
","9148294f78a8e646ee131ca182a9b692bc028fdb","Reinier Zwitserloot"
"41","toDomAst","toDomAst","2","Body Change","[tests] ant-based compiling of test infra was failing.

I committed some code to debug classpath issues; this code is no
longer needed and was using java8+ features that aren't available
at compile time in the first place; a simple matter of removing that code
is all that was needed.
","ea1578a0a9826473e004901f8e2a88ba4e65ea4c","Reinier Zwitserloot"
"42","createFileSystem","createFileSystem","9","File Renamed","Updated copyright statements and version release name.","868d8b0f93c0801f638b8c5523291aacd35d9ce2","Reinier Zwitserloot"
"43","createFileSystem","createFileSystem","9","Body Change, Introduced, MultiChange","Make the unittests for ecj work on windows
","102e7eafb01e702412c318c6ff189e562be7924e","Roel Spilker"
"44","createFileSystem","createFileSystem","9","Body Change","Fixed merge conflict in changelog
","f36deeb25f7ff4799b754482c014a413250b33a5","Roel Spilker"
"45","createFileSystem","createFileSystem","9","Body Change","* Fixed running ecj tests within eclipse
","ef60d1af001204622b428e78894c967a9aee7e91","Reinier Zwitserloot"
"46","createFileSystem","createFileSystem","9","Body Change","Merge pull request #1311 from askoning/testsOnLinux

Several minor fixes to make 'ant test' work more reliably on other systems","438095f5874015b96deee7a869e214b99316c329","Roel Spilker"
"47","createFileSystem","createFileSystem","9","Body Change","‘fixed’ ecj testing on JDK9 by requiring that you download the Oracle8 rt.jar. Fortunately, we already had an optional ant task to fetch this. I’ve simply made it less optional.","be0a9ec2ed0946d372139285ba8e04349dca4ffb","Reinier Zwitserloot"
"48","createFileSystem","createFileSystem","9","Body Change","Merge branch 'newbuild'
","625acfa2a4ce49863ea562dd676500b5bb7898fc","Reinier Zwitserloot"
"49","createFileSystem","createFileSystem","9","File Renamed","[build] propagate chosen bootclasspath into eclipse test targets
","cb7e4a9ef3f02d5a543f99d013b5034f50732293","Reinier Zwitserloot"
"50","createFileSystem","createFileSystem","9","Body Change, Introduced, MultiChange","Merge branch 'eclipse-npe-initializer' of https://github.com/Rawi01/lombok into Rawi01-eclipse-npe-initializer
","b1f9370e11a9ab7d008185c1998e5e93015438b8","Reinier Zwitserloot"
"51","TestCompilationUnitEcj","TestCompilationUnitEcj","1","Body Change, Introduced, MultiChange","Untangling patches to classes that only exist in eclipse, not ecj

Specifically, Rawi01's patches to make javadoc behaviour in eclipse better,
which cannot be applied to ecj as you get load errors (javadoc not a thing there).

As part of this commit, tests can be limited to ecj or eclipse, and I made cut-down
versions of a few tests (to run on ecj, as the main one cannot be, due to javadoc issues).

The tests now marked as eclipse only don't fail on ecj, but they don't generate the same
result. Alternatively, we could go with a separated out after-ecj and after-eclipse dir
instead, but that's perhaps going overboard.
","1b534d17d39f687d42ebab733327a59c3466a949","Reinier Zwitserloot"
"52","getFileName","getFileName","2","File Renamed","Updated copyright statements and version release name.","868d8b0f93c0801f638b8c5523291aacd35d9ce2","Reinier Zwitserloot"
"53","getFileName","getFileName","2","Body Change, Introduced, MultiChange","Untangling patches to classes that only exist in eclipse, not ecj

Specifically, Rawi01's patches to make javadoc behaviour in eclipse better,
which cannot be applied to ecj as you get load errors (javadoc not a thing there).

As part of this commit, tests can be limited to ecj or eclipse, and I made cut-down
versions of a few tests (to run on ecj, as the main one cannot be, due to javadoc issues).

The tests now marked as eclipse only don't fail on ecj, but they don't generate the same
result. Alternatively, we could go with a separated out after-ecj and after-eclipse dir
instead, but that's perhaps going overboard.
","1b534d17d39f687d42ebab733327a59c3466a949","Reinier Zwitserloot"
"54","getContents","getContents","2","File Renamed","Updated copyright statements and version release name.","868d8b0f93c0801f638b8c5523291aacd35d9ce2","Reinier Zwitserloot"
"55","getContents","getContents","2","Body Change, Introduced, MultiChange","Merge branch 'eclipse-javadoc' of git://github.com/Rawi01/lombok into Rawi01-eclipse-javadoc

# Conflicts:
#	src/core/lombok/eclipse/handlers/EclipseHandlerUtil.java
","730670f1f4f41f41f23da6df59c06c40f717139a","Reinier Zwitserloot"
"56","getMainTypeName","getMainTypeName","2","File Renamed","Updated copyright statements and version release name.","868d8b0f93c0801f638b8c5523291aacd35d9ce2","Reinier Zwitserloot"
"57","getMainTypeName","getMainTypeName","2","Body Change, Introduced, MultiChange","Merge branch 'eclipse-javadoc' of git://github.com/Rawi01/lombok into Rawi01-eclipse-javadoc

# Conflicts:
#	src/core/lombok/eclipse/handlers/EclipseHandlerUtil.java
","730670f1f4f41f41f23da6df59c06c40f717139a","Reinier Zwitserloot"
"58","getPackageName","getPackageName","2","File Renamed","Updated copyright statements and version release name.","868d8b0f93c0801f638b8c5523291aacd35d9ce2","Reinier Zwitserloot"
"59","getPackageName","getPackageName","2","Body Change, Introduced, MultiChange","Merge branch 'eclipse-javadoc' of git://github.com/Rawi01/lombok into Rawi01-eclipse-javadoc

# Conflicts:
#	src/core/lombok/eclipse/handlers/EclipseHandlerUtil.java
","730670f1f4f41f41f23da6df59c06c40f717139a","Reinier Zwitserloot"
"60","ignoreOptionalProblems","ignoreOptionalProblems","2","File Renamed","Updated copyright statements and version release name.","868d8b0f93c0801f638b8c5523291aacd35d9ce2","Reinier Zwitserloot"
"61","ignoreOptionalProblems","ignoreOptionalProblems","2","Body Change, Introduced, MultiChange","Merge branch 'eclipse-javadoc' of git://github.com/Rawi01/lombok into Rawi01-eclipse-javadoc

# Conflicts:
#	src/core/lombok/eclipse/handlers/EclipseHandlerUtil.java
","730670f1f4f41f41f23da6df59c06c40f717139a","Reinier Zwitserloot"
"62","TestCompilationUnitEclipse","TestCompilationUnitEclipse","2","Body Change, Introduced, MultiChange","Untangling patches to classes that only exist in eclipse, not ecj

Specifically, Rawi01's patches to make javadoc behaviour in eclipse better,
which cannot be applied to ecj as you get load errors (javadoc not a thing there).

As part of this commit, tests can be limited to ecj or eclipse, and I made cut-down
versions of a few tests (to run on ecj, as the main one cannot be, due to javadoc issues).

The tests now marked as eclipse only don't fail on ecj, but they don't generate the same
result. Alternatively, we could go with a separated out after-ecj and after-eclipse dir
instead, but that's perhaps going overboard.
","1b534d17d39f687d42ebab733327a59c3466a949","Reinier Zwitserloot"
"63","TestCompilationUnitEclipse","TestCompilationUnitEclipse","2","Body Change","Merge pull request #3600 from Rawi01/eclipse-dependency-download-with-version-support

Fix broken eclipse-I tasks","f3a4b1b4151a9dd1646f1b170c17f5f29903f45a","Rawi01"
"64","getContents","getContents","2","File Renamed","Updated copyright statements and version release name.","868d8b0f93c0801f638b8c5523291aacd35d9ce2","Reinier Zwitserloot"
"65","getContents","getContents","2","Body Change, Introduced, MultiChange","Merge branch 'eclipse-javadoc' of git://github.com/Rawi01/lombok into Rawi01-eclipse-javadoc

# Conflicts:
#	src/core/lombok/eclipse/handlers/EclipseHandlerUtil.java
","730670f1f4f41f41f23da6df59c06c40f717139a","Reinier Zwitserloot"
"66","getMainTypeName","getMainTypeName","2","File Renamed","Updated copyright statements and version release name.","868d8b0f93c0801f638b8c5523291aacd35d9ce2","Reinier Zwitserloot"
"67","getMainTypeName","getMainTypeName","2","Body Change, Introduced, MultiChange","Merge branch 'eclipse-javadoc' of git://github.com/Rawi01/lombok into Rawi01-eclipse-javadoc

# Conflicts:
#	src/core/lombok/eclipse/handlers/EclipseHandlerUtil.java
","730670f1f4f41f41f23da6df59c06c40f717139a","Reinier Zwitserloot"
"68","ignoreOptionalProblems","ignoreOptionalProblems","2","File Renamed","Updated copyright statements and version release name.","868d8b0f93c0801f638b8c5523291aacd35d9ce2","Reinier Zwitserloot"
"69","ignoreOptionalProblems","ignoreOptionalProblems","2","Body Change, Introduced, MultiChange","Merge branch 'eclipse-javadoc' of git://github.com/Rawi01/lombok into Rawi01-eclipse-javadoc

# Conflicts:
#	src/core/lombok/eclipse/handlers/EclipseHandlerUtil.java
","730670f1f4f41f41f23da6df59c06c40f717139a","Reinier Zwitserloot"
"70","getPackageName","getPackageName","2","File Renamed","Updated copyright statements and version release name.","868d8b0f93c0801f638b8c5523291aacd35d9ce2","Reinier Zwitserloot"
"71","getPackageName","getPackageName","2","Body Change, Introduced, MultiChange","Merge branch 'eclipse-javadoc' of git://github.com/Rawi01/lombok into Rawi01-eclipse-javadoc

# Conflicts:
#	src/core/lombok/eclipse/handlers/EclipseHandlerUtil.java
","730670f1f4f41f41f23da6df59c06c40f717139a","Reinier Zwitserloot"
"72","getModuleName","getModuleName","3","File Renamed","Updated copyright statements and version release name.","868d8b0f93c0801f638b8c5523291aacd35d9ce2","Reinier Zwitserloot"
"73","getModuleName","getModuleName","3","Body Change, Introduced, MultiChange","Merge branch 'eclipse-javadoc' of git://github.com/Rawi01/lombok into Rawi01-eclipse-javadoc

# Conflicts:
#	src/core/lombok/eclipse/handlers/EclipseHandlerUtil.java
","730670f1f4f41f41f23da6df59c06c40f717139a","Reinier Zwitserloot"
"74","getModuleName","getModuleName","3","Modifier Change","Merge branch 'Rawi01-eclipse-tests'
","073ec78dd523e6108f18325f321204912b311f26","Reinier Zwitserloot"
"75","CompilerMessageMatcher","CompilerMessageMatcher","1","Introduced","added support for different error messages, where either one will mean the tests pass (new versions of javac, ecj, etc sometimes totally change the message).
","e53d93b7cec7f080d401c5d85e4f98b6655de555","Reinier Zwitserloot"
"76","isOptional","isOptional","2","File Renamed","Merge branch 'master' of github.com:rzwitserloot/lombok

Conflicts:
	src/delombok/lombok/delombok/DelombokApp.java
","78b2d6919e35887940f9f11b6ae1731245739b83","Roel Spilker"
"77","isOptional","isOptional","2","Body Change, Introduced, MultiChange","All tests now succeed on all platforms again;
'optional' expected messages added.
expanded some tests.
Added a check if the bootclasspath supports a certain version, i.e. don't try to run a JDK7-only test if AutoClosable isn't available.
","844995fc606085af7c102954ee342edfd8cd623a","Reinier Zwitserloot"
"78","asCompilerMessageMatcher","asCompilerMessageMatcher","3","Body Change","Merge branch 'master' of github.com:rzwitserloot/lombok

Conflicts:
	src/delombok/lombok/delombok/DelombokApp.java
","78b2d6919e35887940f9f11b6ae1731245739b83","Roel Spilker"
"79","asCompilerMessageMatcher","asCompilerMessageMatcher","3","Body Change","added support for different error messages, where either one will mean the tests pass (new versions of javac, ecj, etc sometimes totally change the message).
","e53d93b7cec7f080d401c5d85e4f98b6655de555","Reinier Zwitserloot"
"80","asCompilerMessageMatcher","asCompilerMessageMatcher","3","Body Change","Merge pull request #3764 from Rawi01/update-index

Update annotation value index","87bc91a95a1f399230cb0d85d3f8082d90e9a9a6","Reinier Zwitserloot"
"81","toString","toString","3","Body Change","added support for different error messages, where either one will mean the tests pass (new versions of javac, ecj, etc sometimes totally change the message).
","e53d93b7cec7f080d401c5d85e4f98b6655de555","Reinier Zwitserloot"
"82","toString","toString","3","Body Change","All tests now succeed on all platforms again;
'optional' expected messages added.
expanded some tests.
Added a check if the bootclasspath supports a certain version, i.e. don't try to run a JDK7-only test if AutoClosable isn't available.
","844995fc606085af7c102954ee342edfd8cd623a","Reinier Zwitserloot"
"83","toString","toString","3","Body Change","Merge pull request #3764 from Rawi01/update-index

Update annotation value index","87bc91a95a1f399230cb0d85d3f8082d90e9a9a6","Reinier Zwitserloot"
"84","matches","matches","4","Body Change","Merge branch 'master' of github.com:rzwitserloot/lombok

Conflicts:
	src/delombok/lombok/delombok/DelombokApp.java
","78b2d6919e35887940f9f11b6ae1731245739b83","Roel Spilker"
"85","matches","matches","4","Body Change","added support for different error messages, where either one will mean the tests pass (new versions of javac, ecj, etc sometimes totally change the message).
","e53d93b7cec7f080d401c5d85e4f98b6655de555","Reinier Zwitserloot"
"86","matches","matches","4","Body Change","[build] Fixing running tests via `ant test`, setting up the build, and a few other build-related issues.","c896f242789913c907fa6dde8ee688548266d3a2","Reinier Zwitserloot"
"87","matches","matches","4","Body Change","Merge pull request #3764 from Rawi01/update-index

Update annotation value index","87bc91a95a1f399230cb0d85d3f8082d90e9a9a6","Reinier Zwitserloot"
"88","read","read","2","Body Change","added support for different error messages, where either one will mean the tests pass (new versions of javac, ecj, etc sometimes totally change the message).
","e53d93b7cec7f080d401c5d85e4f98b6655de555","Reinier Zwitserloot"
"89","read","read","2","Body Change","All tests now succeed on all platforms again;
'optional' expected messages added.
expanded some tests.
Added a check if the bootclasspath supports a certain version, i.e. don't try to run a JDK7-only test if AutoClosable isn't available.
","844995fc606085af7c102954ee342edfd8cd623a","Reinier Zwitserloot"
"90","testSingulars","testSingulars","1","Body Change","Fixed some exotic singular cases that were being autosingularized incorrectly.","9094158a7ca27588630df01e086d6b10da209343","Reinier Zwitserloot"
"91","runOnPlatform","runOnPlatform","4","File Renamed","[configuration] added facilities to override conf file resolution for test cases, and added first tests to test implementations of configuration-based stuff (FlagUsages, specifically). Error reporter has been refactored.","d6ca8d5e81881c69f8f52c33375b07cef24f7d85","Reinier Zwitserloot"
"92","runOnPlatform","runOnPlatform","4","Body Change, Introduced, MultiChange","Added support for restricting tests to certain platforms (ecj, javac)","eb91f71e830900f9ce76456f54f97f3988a8906a","Reinier Zwitserloot"
"93","runOnPlatform","runOnPlatform","4","Body Change","Untangling patches to classes that only exist in eclipse, not ecj

Specifically, Rawi01's patches to make javadoc behaviour in eclipse better,
which cannot be applied to ecj as you get load errors (javadoc not a thing there).

As part of this commit, tests can be limited to ecj or eclipse, and I made cut-down
versions of a few tests (to run on ecj, as the main one cannot be, due to javadoc issues).

The tests now marked as eclipse only don't fail on ecj, but they don't generate the same
result. Alternatively, we could go with a separated out after-ecj and after-eclipse dir
instead, but that's perhaps going overboard.
","1b534d17d39f687d42ebab733327a59c3466a949","Reinier Zwitserloot"
"94","runOnPlatform","runOnPlatform","4","Body Change","Run tests if no exclusions match
","c9f6766b6365b72a155d701c2c5714b181e80a6e","Roel Spilker"
"95","getSourceFile","getSourceFile","2","File Renamed","[configuration] added facilities to override conf file resolution for test cases, and added first tests to test implementations of configuration-based stuff (FlagUsages, specifically). Error reporter has been refactored.","d6ca8d5e81881c69f8f52c33375b07cef24f7d85","Reinier Zwitserloot"
"96","getSourceFile","getSourceFile","2","Body Change, Introduced, MultiChange","[test-framework] Allow deity decrees when testing: We _know_ lombok is correct, it is the tests that are wrong:

 Useful for small refactors that cause big test file changes.
","0e05959de6a90a355b6c143a2734893480831f9c","Reinier Zwitserloot"
"97","getMessagesFile","getMessagesFile","2","File Renamed","[configuration] added facilities to override conf file resolution for test cases, and added first tests to test implementations of configuration-based stuff (FlagUsages, specifically). Error reporter has been refactored.","d6ca8d5e81881c69f8f52c33375b07cef24f7d85","Reinier Zwitserloot"
"98","getMessagesFile","getMessagesFile","2","Body Change, Introduced, MultiChange","[test-framework] Allow deity decrees when testing: We _know_ lombok is correct, it is the tests that are wrong:

 Useful for small refactors that cause big test file changes.
","0e05959de6a90a355b6c143a2734893480831f9c","Reinier Zwitserloot"
"99","forceUnchanged","forceUnchanged","2","File Renamed","[configuration] added facilities to override conf file resolution for test cases, and added first tests to test implementations of configuration-based stuff (FlagUsages, specifically). Error reporter has been refactored.","d6ca8d5e81881c69f8f52c33375b07cef24f7d85","Reinier Zwitserloot"
"100","forceUnchanged","forceUnchanged","2","Body Change, Introduced, MultiChange","Merge remote-tracking branch 'origin/master'
","0e34eec7668ee060fe65133243009dbb27e7c251","Reinier Zwitserloot"
"101","isSkipCompareContent","isSkipCompareContent","2","File Renamed","[configuration] added facilities to override conf file resolution for test cases, and added first tests to test implementations of configuration-based stuff (FlagUsages, specifically). Error reporter has been refactored.","d6ca8d5e81881c69f8f52c33375b07cef24f7d85","Reinier Zwitserloot"
"102","isSkipCompareContent","isSkipCompareContent","2","Body Change, Introduced, MultiChange","[test] Missing after-X files used to be an implicit 'just ignore the content' signal; now you need an explicit directive to allow this behaviour.
[configuration] added tests for @Accessors configuration key implementations.
","d1899a81e95bdc69955aa593be905be0ff77043e","Reinier Zwitserloot"
"103","isSkipIdempotent","isSkipIdempotent","2","File Renamed","[configuration] added facilities to override conf file resolution for test cases, and added first tests to test implementations of configuration-based stuff (FlagUsages, specifically). Error reporter has been refactored.","d6ca8d5e81881c69f8f52c33375b07cef24f7d85","Reinier Zwitserloot"
"104","isSkipIdempotent","isSkipIdempotent","2","Body Change, Introduced, MultiChange","[checkerframework]

A bit of a shadow feature because the checker framework folks need to do some work on their side.
this update makes lombok generate a few checker framework annotations (if configured to do so)
which let the checker framework add warnings and errors for example if you misuse builders, or ignore
the return values of withers, etc.
","15df143df6d35dd64459d717a451a039eb26d761","Reinier Zwitserloot"
"105","isVerifyDiet","isVerifyDiet","2","File Renamed","[configuration] added facilities to override conf file resolution for test cases, and added first tests to test implementations of configuration-based stuff (FlagUsages, specifically). Error reporter has been refactored.","d6ca8d5e81881c69f8f52c33375b07cef24f7d85","Reinier Zwitserloot"
"106","isVerifyDiet","isVerifyDiet","2","Body Change, Introduced, MultiChange","Merge branch 'eclipse-npe-initializer' of https://github.com/Rawi01/lombok into Rawi01-eclipse-npe-initializer
","b1f9370e11a9ab7d008185c1998e5e93015438b8","Reinier Zwitserloot"
"107","getSpecifiedEncoding","getSpecifiedEncoding","2","File Renamed","[configuration] added facilities to override conf file resolution for test cases, and added first tests to test implementations of configuration-based stuff (FlagUsages, specifically). Error reporter has been refactored.","d6ca8d5e81881c69f8f52c33375b07cef24f7d85","Reinier Zwitserloot"
