"Index","Method Name","Method Signature","Commit Count","Change Types","Commit Message","Commit ID","Commit Author"
"57","toPrettyString","@ToPrettyString
    abstract String toPrettyString();","0","-","-","-","-"
"58","prettyMultimap","@Test
  public void prettyMultimap()","0","-","-","-","-"
"59","prettyMultimap_keysAndValuesWithNewlines","@Test
  public void prettyMultimap_keysAndValuesWithNewlines()","0","-","-","-","-"
"60","prettyMultimap_empty","@Test
  public void prettyMultimap_empty()","0","-","-","-","-"
"61","prettyMultimap_null","@Test
  public void prettyMultimap_null()","0","-","-","-","-"
"62","optional","@Nullable
    abstract java.util.Optional<Object> optional();","0","-","-","-","-"
"63","toPrettyString","@ToPrettyString
    abstract String toPrettyString();","0","-","-","-","-"
"64","javaOptional_present","@Test
  public void javaOptional_present()","0","-","-","-","-"
"65","javaOptional_empty","@Test
  public void javaOptional_empty()","0","-","-","-","-"
"66","javaOptional_valueWithNewlines","@Test
  public void javaOptional_valueWithNewlines()","0","-","-","-","-"
"67","javaOptional_null","@Test
  public void javaOptional_null()","0","-","-","-","-"
"68","optional","@Nullable
    abstract com.google.common.base.Optional<Object> optional();","0","-","-","-","-"
"69","toPrettyString","@ToPrettyString
    abstract String toPrettyString();","0","-","-","-","-"
"70","guavaOptional_present","@Test
  public void guavaOptional_present()","0","-","-","-","-"
"71","guavaOptional_absent","@Test
  public void guavaOptional_absent()","0","-","-","-","-"
"72","guavaOptional_valueWithNewlines","@Test
  public void guavaOptional_valueWithNewlines()","0","-","-","-","-"
"73","guavaOptional_null","@Test
  public void guavaOptional_null()","0","-","-","-","-"
"74","value","@Nullable
    abstract com.google.common.base.Optional<
            java.util.Optional<
                List< // open list
                    Map<ImmutableIntArray, Multimap<int[][], Object>>
                // close list
                >>>
        value();","0","-","-","-","-"
"75","toPrettyString","@ToPrettyString
    abstract String toPrettyString();","0","-","-","-","-"
"76","nestAllTheThings","@Test
  public void nestAllTheThings()","0","-","-","-","-"
"77","i","abstract int i();","0","-","-","-","-"
"78","customName","@ToPrettyString
    abstract String customName();","0","-","-","-","-"
"79","withCustomName","@Test
  public void withCustomName()","0","-","-","-","-"
"80","i","abstract int i();","0","-","-","-","-"
"81","toString","@ToPrettyString
    @Override
    public abstract String toString();","0","-","-","-","-"
"82","overridesToString","@Test
  public void overridesToString()","0","-","-","-","-"
"83","toString","@Override
      public String toString()","0","-","-","-","-"
"84","toPrettyString","@ToPrettyString
      String toPrettyString()","0","-","-","-","-"
"85","toPrettyString","@ToPrettyString
      default String toPrettyString()","0","-","-","-","-"
"86","parameterizedWithString","abstract HasToPrettyString<String> parameterizedWithString();","0","-","-","-","-"
"87","parameterizedWithVoid","abstract HasToPrettyString<Void> parameterizedWithVoid();","0","-","-","-","-"
"88","superclass","abstract HasInheritedToPrettyString superclass();","0","-","-","-","-"
"89","superinterface","abstract HasToPrettyStringFromSuperInterface superinterface();","0","-","-","-","-"
"90","toPrettyString","@ToPrettyString
    abstract String toPrettyString();","0","-","-","-","-"
"91","propertyHasToPrettyString","@Test
  public void propertyHasToPrettyString()","0","-","-","-","-"
"92","list","abstract StringList list();","0","-","-","-","-"
"93","map","abstract StringMap map();","0","-","-","-","-"
"94","toPrettyString","@ToPrettyString
    abstract String toPrettyString();","0","-","-","-","-"
"95","fixedTypeParameters","@Test
  public void fixedTypeParameters()","0","-","-","-","-"
"96","getInt","abstract int getInt();","0","-","-","-","-"
"97","isBoolean","abstract boolean isBoolean();","0","-","-","-","-"
"98","getNotAJavaIdentifier","abstract String getNotAJavaIdentifier();","0","-","-","-","-"
"99","toPrettyString","@ToPrettyString
    abstract String toPrettyString();","0","-","-","-","-"
"100","javaBeans","@Test
  public void javaBeans()","0","-","-","-","-"
"101","get","abstract T get();","0","-","-","-","-"
"102","toPrettyString","@ToPrettyString
    abstract String toPrettyString();","0","-","-","-","-"
"103","generic","@Test
  public void generic()","0","-","-","-","-"
"104","proxyFieldType_isUnchanged","@Test
  public void proxyFieldType_isUnchanged() throws Exception","0","-","-","-","-"
"105","toProxy_isUnchanged","@Test
  public void toProxy_isUnchanged() throws Exception","0","-","-","-","-"
"106","fromProxy_isUnchanged","@Test
  public void fromProxy_isUnchanged() throws Exception","0","-","-","-","-"
"107","isIdentity","@Test
  public void isIdentity() throws Exception","0","-","-","-","-"
"108","getSerializer_emptyFactories_identitySerializerReturned","@Test
  public void getSerializer_emptyFactories_identitySerializerReturned() throws Exception","0","-","-","-","-"
"109","getSerializer_factoriesProvided_factoryReturned","@Test
  public void getSerializer_factoriesProvided_factoryReturned() throws Exception","0","-","-","-","-"
"110","setUpExtension","@Before
  public void setUpExtension()","0","-","-","-","-"
"111","getSerializer_nonOptional_emptyReturned","@Test
  public void getSerializer_nonOptional_emptyReturned()","0","-","-","-","-"
"112","getSerializer_optional_serializerReturned","@Test
  public void getSerializer_optional_serializerReturned()","0","-","-","-","-"
"113","proxyFieldType","@Test
  public void proxyFieldType()","0","-","-","-","-"
"114","toProxy","@Test
  public void toProxy()","0","-","-","-","-"
"115","fromProxy","@Test
  public void fromProxy()","0","-","-","-","-"
"116","setUpExtension","@Before
  public void setUpExtension()","0","-","-","-","-"
"117","getSerializer_nonImmutableList_emptyReturned","@Test
  public void getSerializer_nonImmutableList_emptyReturned()","0","-","-","-","-"
"118","getSerializer_immutableListWithSerializableContainedType_emptyReturned","@Test
  public void getSerializer_immutableListWithSerializableContainedType_emptyReturned()","0","-","-","-","-"
"119","getSerializer_immutableList_serializerReturned","@Test
  public void getSerializer_immutableList_serializerReturned()","0","-","-","-","-"
"120","proxyFieldType","@Test
  public void proxyFieldType()","0","-","-","-","-"
"121","toProxy","@Test
  public void toProxy()","0","-","-","-","-"
"122","fromProxy","@Test
  public void fromProxy()","0","-","-","-","-"
"123","setUpExtension","@Before
  public void setUpExtension()","0","-","-","-","-"
"124","getSerializer_nonImmutableMap_emptyReturned","@Test
  public void getSerializer_nonImmutableMap_emptyReturned()","0","-","-","-","-"
"125","getSerializer_immutableMapWithSerializableContainedTypes_emptyReturned","@Test
  public void getSerializer_immutableMapWithSerializableContainedTypes_emptyReturned()","0","-","-","-","-"
"126","getSerializer_immutableMap_serializerReturned","@Test
  public void getSerializer_immutableMap_serializerReturned()","0","-","-","-","-"
"127","proxyFieldType","@Test
  public void proxyFieldType()","0","-","-","-","-"
"128","toProxy","@Test
  public void toProxy()","0","-","-","-","-"
"129","fromProxy","@Test
  public void fromProxy()","0","-","-","-","-"
"130","TestStringSerializerFactory","public TestStringSerializerFactory()","0","-","-","-","-"
"131","getSerializer","@Override
  public Optional<Serializer> getSerializer(
      TypeMirror typeMirror, SerializerFactory factory, ProcessingEnvironment processingEnv)","0","-","-","-","-"
"132","TestStringSerializer","TestStringSerializer(TypeMirror typeMirror)","0","-","-","-","-"
"133","proxyFieldType","@Override
    public TypeMirror proxyFieldType()","0","-","-","-","-"
"134","toProxy","@Override
    public CodeBlock toProxy(CodeBlock expression)","0","-","-","-","-"
"135","fromProxy","@Override
    public CodeBlock fromProxy(CodeBlock expression)","0","-","-","-","-"
"136","mockProcessingEnvironment","private ProcessingEnvironment mockProcessingEnvironment()","0","-","-","-","-"
"137","mockMessager","private Messager mockMessager()","0","-","-","-","-"
"138","setUp","@Before
  public final void setUp()","0","-","-","-","-"
"139","typeElementOf","protected TypeElement typeElementOf(Class<?> c)","0","-","-","-","-"
"140","typeMirrorOf","protected TypeMirror typeMirrorOf(Class<?> c)","0","-","-","-","-"
"141","declaredTypeOf","protected DeclaredType declaredTypeOf(Class<?> enclosingClass, Class<?> containedClass)","0","-","-","-","-"
"142","declaredTypeOf","protected DeclaredType declaredTypeOf(Class<?> enclosingClass, Class<?>... classArgs)","0","-","-","-","-"
"143","FakeSerializerFactory","public FakeSerializerFactory()","0","-","-","-","-"
"144","setReturnIdentitySerializer","/**
   * Set if this factory should return a serializer that is considered an identity serializer.
   *
   * <p>The underlying fake serializer implementation will always be an identity serializer. This
   * only changes the","0","-","-","-","-"
"145","getSerializer","@Override
  public Serializer getSerializer(TypeMirror type)","0","-","-","-","-"
"146","newIdentifier","@Override
  public CodeBlock newIdentifier(String prefix)","0","-","-","-","-"
"147","FakeIdentitySerializer","FakeIdentitySerializer(TypeMirror typeMirror, boolean isIdentity)","0","-","-","-","-"
"148","proxyFieldType","@Override
    public TypeMirror proxyFieldType()","0","-","-","-","-"
"149","toProxy","@Override
    public CodeBlock toProxy(CodeBlock expression)","0","-","-","-","-"
"150","fromProxy","@Override
    public CodeBlock fromProxy(CodeBlock expression)","0","-","-","-","-"
"151","isIdentity","@Override
    public boolean isIdentity()","0","-","-","-","-"
"152","getFactory_extensionsLoaded","@Test
  public void getFactory_extensionsLoaded() throws Exception","0","-","-","-","-"
"153","a","abstract String a();","0","-","-","-","-"
"154","b","abstract int b();","0","-","-","-","-"
"155","optionalC","abstract Optional<String> optionalC();","0","-","-","-","-"
"156","optionalD","abstract Optional<Integer> optionalD();","0","-","-","-","-"
"157","builder","static DummySerializableAutoValue.Builder builder()","0","-","-","-","-"
"158","setA","abstract DummySerializableAutoValue.Builder setA(String value);","0","-","-","-","-"
"159","setB","abstract DummySerializableAutoValue.Builder setB(int value);","0","-","-","-","-"
"160","setOptionalC","abstract DummySerializableAutoValue.Builder setOptionalC(String value);","0","-","-","-","-"
"161","setOptionalD","abstract DummySerializableAutoValue.Builder setOptionalD(int value);","0","-","-","-","-"
"162","build","abstract DummySerializableAutoValue build();","0","-","-","-","-"
"163","allFieldsAreSet_noEmpty","@Test
  public void allFieldsAreSet_noEmpty()","0","-","-","-","-"
"164","allFieldsAreSet_withMixedEmpty","@Test
  public void allFieldsAreSet_withMixedEmpty()","0","-","-","-","-"
"165","allFieldsAreSet_withEmpty","@Test
  public void allFieldsAreSet_withEmpty()","0","-","-","-","-"
"166","allFieldsAreSerialized_noEmpty","@Test
  public void allFieldsAreSerialized_noEmpty()","0","-","-","-","-"
"167","allFieldsAreSerialized_withEmpty","@Test
  public void allFieldsAreSerialized_withEmpty()","0","-","-","-","-"
"168","allFieldsAreSerialized_withMixedEmpty","@Test
  public void allFieldsAreSerialized_withMixedEmpty()","0","-","-","-","-"
"169","getA","abstract String getA();","0","-","-","-","-"
"170","isB","abstract boolean isB();","0","-","-","-","-"
"171","getC","abstract Optional<String> getC();","0","-","-","-","-"
"172","getD","abstract Optional<Boolean> getD();","0","-","-","-","-"
"173","builder","static PrefixSerializableAutoValue.Builder builder()","0","-","-","-","-"
"174","a","abstract PrefixSerializableAutoValue.Builder a(String value);","0","-","-","-","-"
"175","b","abstract PrefixSerializableAutoValue.Builder b(boolean value);","0","-","-","-","-"
"176","c","abstract PrefixSerializableAutoValue.Builder c(String value);","0","-","-","-","-"
"177","d","abstract PrefixSerializableAutoValue.Builder d(boolean value);","0","-","-","-","-"
"178","build","abstract PrefixSerializableAutoValue build();","0","-","-","-","-"
"179","allPrefixFieldsAreSerialized_noEmpty","@Test
  public void allPrefixFieldsAreSerialized_noEmpty()","0","-","-","-","-"
"180","allPrefixFieldsAreSerialized_WithEmpty","@Test
  public void allPrefixFieldsAreSerialized_WithEmpty()","0","-","-","-","-"
"181","create","static NotSerializable create()","0","-","-","-","-"
"182","optionalA","abstract Optional<String> optionalA();","0","-","-","-","-"
"183","missingImplementsSerializableThrowsException","@Test
  public void missingImplementsSerializableThrowsException() throws Exception","0","-","-","-","-"
"184","create","static NotSerializableNoAnnotation create()","0","-","-","-","-"
"185","optionalA","abstract Optional<String> optionalA();","0","-","-","-","-"
"186","missingSerializableAutoValueAnnotationThrowsException","@Test
  public void missingSerializableAutoValueAnnotationThrowsException() throws Exception","0","-","-","-","-"
"187","a","abstract T a();","0","-","-","-","-"
"188","optionalB","abstract Optional<S> optionalB();","0","-","-","-","-"
"189","builder","static <T extends Serializable, S> Builder<T, S> builder()","0","-","-","-","-"
"190","setA","abstract Builder<T, S> setA(T value);","0","-","-","-","-"
"191","setOptionalB","abstract Builder<T, S> setOptionalB(S value);","0","-","-","-","-"
"192","build","abstract HasTypeParameters<T, S> build();","0","-","-","-","-"
"193","typeParameterizedFieldsAreSet_noEmpty","@Test
  public void typeParameterizedFieldsAreSet_noEmpty()","0","-","-","-","-"
"194","typeParameterizedFieldsAreSet_withEmpty","@Test
  public void typeParameterizedFieldsAreSet_withEmpty()","0","-","-","-","-"
"195","typeParameterizedFieldsAreSerializable_noEmpty","@Test
  public void typeParameterizedFieldsAreSerializable_noEmpty()","0","-","-","-","-"
"196","typeParameterizedFieldsAreSerializable_withEmpty","@Test
  public void typeParameterizedFieldsAreSerializable_withEmpty()","0","-","-","-","-"
"197","payload","abstract ImmutableList<Optional<String>> payload();","0","-","-","-","-"
"198","builder","static ImmutableListSerializableAutoValue.Builder builder()","0","-","-","-","-"
"199","setPayload","abstract ImmutableListSerializableAutoValue.Builder setPayload(
          ImmutableList<Optional<String>> payload);","0","-","-","-","-"
"200","build","abstract ImmutableListSerializableAutoValue build();","0","-","-","-","-"
"201","immutableList_emptyListSerialized","@Test
  public void immutableList_emptyListSerialized()","0","-","-","-","-"
"202","immutableList_allFieldsSetAndSerialized","@Test
  public void immutableList_allFieldsSetAndSerialized()","0","-","-","-","-"
"203","a","abstract ImmutableMap<Optional<String>, String> a();","0","-","-","-","-"
"204","b","abstract ImmutableMap<String, Optional<String>> b();","0","-","-","-","-"
"205","builder","static ImmutableMapSerializableAutoValue.Builder builder()","0","-","-","-","-"
"206","setA","abstract ImmutableMapSerializableAutoValue.Builder setA(
          ImmutableMap<Optional<String>, String> a);","0","-","-","-","-"
"207","setB","abstract ImmutableMapSerializableAutoValue.Builder setB(
          ImmutableMap<String, Optional<String>> b);","0","-","-","-","-"
"208","build","abstract ImmutableMapSerializableAutoValue build();","0","-","-","-","-"
"209","immutableMap_emptyMapSerialized","@Test
  public void immutableMap_emptyMapSerialized()","0","-","-","-","-"
"210","immutableMap_allFieldsSetAndSerialized","@Test
  public void immutableMap_allFieldsSetAndSerialized()","0","-","-","-","-"
"211","a","abstract String a();","0","-","-","-","-"
"212","b","abstract String b();","0","-","-","-","-"
"213","builder","static MultiplePropertiesSameType.Builder builder()","0","-","-","-","-"
"214","setA","abstract MultiplePropertiesSameType.Builder setA(String value);","0","-","-","-","-"
"215","setB","abstract MultiplePropertiesSameType.Builder setB(String value);","0","-","-","-","-"
"216","build","abstract MultiplePropertiesSameType build();","0","-","-","-","-"
"217","multiplePropertiesSameType_allFieldsSerialized","@Test
  public void multiplePropertiesSameType_allFieldsSerialized()","0","-","-","-","-"
"218","a","abstract ImmutableMap<String, ImmutableMap<String, Optional<String>>> a();","0","-","-","-","-"
"219","builder","static ComplexType.Builder builder()","0","-","-","-","-"
"220","setA","abstract ComplexType.Builder setA(
          ImmutableMap<String, ImmutableMap<String, Optional<String>>> a);","0","-","-","-","-"
"221","build","abstract ComplexType build();","0","-","-","-","-"
"222","complexType","@Test
  public void complexType()","0","-","-","-","-"
"223","number","abstract Optional<Integer> number();","0","-","-","-","-"
"224","negate","@Memoized
    Optional<Integer> negate()","0","-","-","-","-"
"225","builder","static SerializeMemoize.Builder builder()","0","-","-","-","-"
"226","setNumber","abstract Builder setNumber(Optional<Integer> number);","0","-","-","-","-"
"227","build","abstract SerializeMemoize build();","0","-","-","-","-"
"228","serializeMemoize","@Test
  public void serializeMemoize()","0","-","-","-","-"
"229","getNative","abstract boolean getNative();","0","-","-","-","-"
"230","getNative0","abstract boolean getNative0();","0","-","-","-","-"
"231","getNotKeyword","abstract String getNotKeyword();","0","-","-","-","-"
"232","getMemoizedNative","@Memoized
    boolean getMemoizedNative()","0","-","-","-","-"
"233","getMemoizedNative0","@Memoized
    boolean getMemoizedNative0()","0","-","-","-","-"
"234","getNative","abstract String getNative();","0","-","-","-","-"
"235","getMemoizedNative","@Memoized
    @javax.annotation.Nullable
    public String getMemoizedNative()","0","-","-","-","-"
"236","getNative","abstract String getNative();","0","-","-","-","-"
"237","getMemoizedNative","@Memoized
    @CopyAnnotations(exclude = javax.annotation.Nullable.class)
    @javax.annotation.Nullable
    public String getMemoizedNative()","0","-","-","-","-"
"238","getNative","abstract String getNative();","0","-","-","-","-"
"239","getMemoizedNative","@Memoized
    @javax.annotation.Nullable
    public String getMemoizedNative()","0","-","-","-","-"
"240","string","@javax.annotation.Nullable
    abstract String string();","0","-","-","-","-"
"241","stringWithTypeAnnotation","abstract @org.checkerframework.checker.nullness.qual.Nullable String stringWithTypeAnnotation();","0","-","-","-","-"
"242","counter","abstract HashCodeAndToStringCounter counter();","0","-","-","-","-"
"243","primitive","@Memoized
    int primitive()","0","-","-","-","-"
"244","notNullable","@Memoized
    String notNullable()","0","-","-","-","-"
"245","nullable","@Memoized
    @javax.annotation.Nullable
    String nullable()","0","-","-","-","-"
"246","returnsNull","@Memoized
    @javax.annotation.Nullable
    String returnsNull()","0","-","-","-","-"
"247","nullableWithTypeAnnotation","@Memoized
    @org.checkerframework.checker.nullness.qual.Nullable
    String nullableWithTypeAnnotation()","0","-","-","-","-"
"248","returnsNullWithTypeAnnotation","@Memoized
    @org.checkerframework.checker.nullness.qual.Nullable
    String returnsNullWithTypeAnnotation()","0","-","-","-","-"
"249","notNullableButReturnsNull","@Memoized
    String notNullableButReturnsNull()","0","-","-","-","-"
"250","throwsException","@Memoized
    String throwsException() throws SomeCheckedException","0","-","-","-","-"
"251","hashCode","@Override
    @Memoized
    public abstract int hashCode();","0","-","-","-","-"
"252","toString","@Override
    @Memoized
    public abstract String toString();","0","-","-","-","-"
"253","value","abstract T value();","0","-","-","-","-"
"254","otherValue","abstract K otherValue();","0","-","-","-","-"
"255","myTypedList","@Memoized
    ImmutableList<T> myTypedList()","0","-","-","-","-"
"256","hashCode","@Override
    public int hashCode()","0","-","-","-","-"
"257","toString","@Override
    public String toString()","0","-","-","-","-"
"258","equalsCounter","abstract EqualsCounter equalsCounter();","0","-","-","-","-"
"259","hashCode","@Memoized
    @Override
    public int hashCode()","0","-","-","-","-"
"260","hashCode","@Override
      public int hashCode()","0","-","-","-","-"
"261","equals","@Override
      public boolean equals(Object obj)","0","-","-","-","-"
"262","hashCode","@Override
    @Memoized
    public int hashCode()","0","-","-","-","-"
"263","equals","@Override
    public final boolean equals(Object that)","0","-","-","-","-"
"264","setUp","@Before
  public void setUp()","0","-","-","-","-"
"265","listValueList","@Test
  public void listValueList()","0","-","-","-","-"
"266","listValueString","@Test
  public void listValueString()","0","-","-","-","-"
"267","primitive","@Test
  public void primitive()","0","-","-","-","-"
"268","notNullable","@Test
  public void notNullable()","0","-","-","-","-"
"269","nullable","@Test
  public void nullable()","0","-","-","-","-"
"270","nullableWithTypeAnnotation","@Test
  public void nullableWithTypeAnnotation()","0","-","-","-","-"
"271","returnsNull","@Test
  public void returnsNull()","0","-","-","-","-"
"272","returnsNullWithTypeAnnotation","@Test
  public void returnsNullWithTypeAnnotation()","0","-","-","-","-"
"273","notNullableButReturnsNull","@Test
  public void notNullableButReturnsNull()","0","-","-","-","-"
"274","methodThrows","@Test
  public void methodThrows()","0","-","-","-","-"
"275","testHashCode","@Test
  public void testHashCode()","0","-","-","-","-"
"276","testToString","@Test
  public void testToString()","0","-","-","-","-"
"277","keywords","@Test
  public void keywords() throws Exception","0","-","-","-","-"
"278","copyClassAnnotations_valueWithCopyAnnotations_copiesAnnotation","@Test
  public void copyClassAnnotations_valueWithCopyAnnotations_copiesAnnotation() throws Exception","0","-","-","-","-"
"279","copyClassAnnotations_valueWithoutCopyAnnotations_doesNotCopyAnnotation","@Test
  public void copyClassAnnotations_valueWithoutCopyAnnotations_doesNotCopyAnnotation()
      throws Exception","0","-","-","-","-"
"280","copyClassAnnotations_valueWithExcludedCopyAnnotations_doesNotCopyAnnotation","@Test
  public void copyClassAnnotations_valueWithExcludedCopyAnnotations_doesNotCopyAnnotation()
      throws Exception","0","-","-","-","-"
"281","copyMethodAnnotations_valueWithCopyAnnotations_copiesAnnotation","@Test
  public void copyMethodAnnotations_valueWithCopyAnnotations_copiesAnnotation() throws Exception","0","-","-","-","-"
"282","copyMethodAnnotations_valueWithoutCopyAnnotations_copiesAnnotation","@Test
  public void copyMethodAnnotations_valueWithoutCopyAnnotations_copiesAnnotation()
      throws Exception","0","-","-","-","-"
"283","copyMethodAnnotations_valueWithExcludedCopyAnnotations_doesNotCopyAnnotation","@Test
  public void copyMethodAnnotations_valueWithExcludedCopyAnnotations_doesNotCopyAnnotation()
      throws Exception","0","-","-","-","-"
"284","nullableHasAnnotation","@Test
  public void nullableHasAnnotation() throws ReflectiveOperationException","0","-","-","-","-"
"285","nullableWithTypeAnnotationHasAnnotation","@Test
  public void nullableWithTypeAnnotationHasAnnotation() throws ReflectiveOperationException","0","-","-","-","-"
"286","nullableConstructorParameter","@Test
  public void nullableConstructorParameter() throws ReflectiveOperationException","0","-","-","-","-"
"287","hashCodeEqualsOptimization","@Test
  public void hashCodeEqualsOptimization()","0","-","-","-","-"
"288","hashCodeEqualsOptimization_otherTypes","@Test
  public void hashCodeEqualsOptimization_otherTypes()","0","-","-","-","-"
"289","hashCodeEqualsOptimization_hashCodeIgnoredForSameInstance","@Test
  public void hashCodeEqualsOptimization_hashCodeIgnoredForSameInstance()","0","-","-","-","-"
"290","hashCodeEqualsOptimization_offWhenEqualsIsFinal","@Test
  public void hashCodeEqualsOptimization_offWhenEqualsIsFinal()","0","-","-","-","-"
"291","edges","abstract TypeEdgeIterable<InputT, ResultT> edges();","0","-","-","-","-"
"292","create","static <InputT> ResourceUriPath<InputT> create(TypeEdgeIterable<InputT, ResourceUri> edges)","0","-","-","-","-"
"293","toServiceName","@Memoized
    TypePath<InputT, String> toServiceName()","0","-","-","-","-"
"294","methodTypeFromTypeVariableSubsitution","@Test
  public void methodTypeFromTypeVariableSubsitution()","0","-","-","-","-"
"295","value","abstract T value();","0","-","-","-","-"
"296","hashCode","@Override
    @Memoized
    public abstract int hashCode();","0","-","-","-","-"
"297","of","static <@ImmutableTypeParameter T> Unchanging<T> of(T value)","0","-","-","-","-"
"298","copiedTypeAnnotations","@Test
  public void copiedTypeAnnotations()","0","-","-","-","-"
"299","privateMethod","@Test
  public void privateMethod()","0","-","-","-","-"
"300","staticMethod","@Test
  public void staticMethod()","0","-","-","-","-"
"301","finalMethod","@Test
  public void finalMethod()","0","-","-","-","-"
"302","abstractMethod","@Test
  public void abstractMethod()","0","-","-","-","-"
"303","voidMethod","@Test
  public void voidMethod()","0","-","-","-","-"
"304","parameters","@Test
  public void parameters()","0","-","-","-","-"
"305","notInAutoValueClass","@Test
  public void notInAutoValueClass()","0","-","-","-","-"
"306","MemoizedMethodSubject","MemoizedMethodSubject(FailureMetadata failureMetadata, String actual)","0","-","-","-","-"
"307","hasError","void hasError(String error)","0","-","-","-","-"
"308","memoizeMethod","static MemoizedMethodSubjectFactory memoizeMethod()","0","-","-","-","-"
"309","assertThatMemoizeMethod","static MemoizedMethodSubject assertThatMemoizeMethod(String method)","0","-","-","-","-"
