"Index","Method Name","Method Signature","Commit Count","Change Types","Commit Message","Commit ID","Commit Author"
"60","hasBindingWithKey","/**
   * Asserts that the graph has at least one binding with a qualified key.
   *
   * @param qualifier the canonical string form of the qualifier, as returned by","0","-","-","-","-"
"61","bindingWithKey","/**
   * Returns a subject for testing the binding for an unqualified key.
   *
   * @param type the canonical name of the type, as returned by","0","-","-","-","-"
"62","bindingWithKey","/**
   * Returns a subject for testing the binding for a qualified key.
   *
   * @param qualifier the canonical string form of the qualifier, as returned by","0","-","-","-","-"
"63","bindingWithKeyString","private BindingSubject bindingWithKeyString(String keyString)","0","-","-","-","-"
"64","getBindingNodes","private ImmutableSet<Binding> getBindingNodes(String keyString)","0","-","-","-","-"
"65","keyString","private static String keyString(String type)","0","-","-","-","-"
"66","keyString","private static String keyString(String qualifier, String type)","0","-","-","-","-"
"67","BindingSubject","BindingSubject(FailureMetadata metadata, @NullableDecl Binding actual)","0","-","-","-","-"
"68","dependsOnBindingWithKey","/**
     * Asserts that the binding depends on a binding with an unqualified key.
     *
     * @param type the canonical name of the type, as returned by","0","-","-","-","-"
"69","dependsOnBindingWithKey","/**
     * Asserts that the binding depends on a binding with a qualified key.
     *
     * @param qualifier the canonical string form of the qualifier, as returned by","0","-","-","-","-"
"70","dependsOnBindingWithKeyString","private void dependsOnBindingWithKeyString(String keyString)","0","-","-","-","-"
"71","actualBindingGraph","private BindingGraph actualBindingGraph()","0","-","-","-","-"
"72","optionalComparator","/**
   * A","0","-","-","-","-"
"73","emptiesLast","public static <T> Comparator<Optional<T>> emptiesLast(Comparator<? super T> valueComparator)","0","-","-","-","-"
"74","firstPresent","/** Returns the first argument that is present, or empty if none are. */
  @SafeVarargs
  public static <T> Optional<T> firstPresent(
      Optional<T> first, Optional<T> second, Optional<T>... rest)","0","-","-","-","-"
"75","rootmostValue","/**
   * Walks a chain of present optionals as defined by successive calls to","0","-","-","-","-"
"76","Optionals","private Optionals()","0","-","-","-","-"
"77","shortestPath","/**
   * Returns a shortest path from","0","-","-","-","-"
"78","unreachableNodes","/** Returns the nodes in a graph that are not reachable from a node. */
  public static <N> ImmutableSet<N> unreachableNodes(Graph<N> graph, N node)","0","-","-","-","-"
"79","DaggerGraphs","private DaggerGraphs()","0","-","-","-","-"
"80","toImmutableList","/**
   * Returns a","0","-","-","-","-"
"81","toImmutableSet","/**
   * Returns a","0","-","-","-","-"
"82","toImmutableMap","/**
   * Returns a","0","-","-","-","-"
"83","toImmutableSetMultimap","/**
   * Returns a","0","-","-","-","-"
"84","instancesOf","/**
   * Returns a function from","0","-","-","-","-"
"85","valuesOf","/** Returns a stream of all values of the given","0","-","-","-","-"
"86","presentValues","/**
   * A function that you can use to extract the present values from a stream of","0","-","-","-","-"
"87","stream","/**
   * Returns a sequential","0","-","-","-","-"
"88","DaggerStreams","private DaggerStreams()","0","-","-","-","-"
"89","toOptional","/**
   * A collector that converts a stream of zero or one elements to an","0","-","-","-","-"
"90","onlyElement","/**
   * A collector that takes a stream containing exactly one element and returns that element. The
   * returned collector throws an","0","-","-","-","-"
"91","ToOptionalState","ToOptionalState()","0","-","-","-","-"
"92","multiples","IllegalArgumentException multiples(boolean overflow)","0","-","-","-","-"
"93","add","void add(Object o)","0","-","-","-","-"
"94","combine","ToOptionalState combine(ToOptionalState other)","0","-","-","-","-"
"95","getOptional","Optional<Object> getOptional()","0","-","-","-","-"
"96","getElement","Object getElement()","0","-","-","-","-"
"97","DaggerCollectors","private DaggerCollectors()","0","-","-","-","-"
"98","reportComponent","/**
   * Reports a diagnostic for a component. For non-root components, includes information about the
   * path from the root component.
   */
  void reportComponent(Diagnostic.Kind diagnosticKind, ComponentNode componentNode, String message);","0","-","-","-","-"
"99","reportComponent","/**
   * Reports a diagnostic for a component. For non-root components, includes information about the
   * path from the root component.
   */
  @FormatMethod
  void reportComponent(
      Diagnostic.Kind diagnosticKind,
      ComponentNode componentNode,
      String messageFormat,
      Object firstArg,
      Object... moreArgs);","0","-","-","-","-"
"100","reportBinding","/**
   * Reports a diagnostic for a binding or missing binding. Includes information about how the
   * binding is reachable from entry points.
   */
  void reportBinding(Diagnostic.Kind diagnosticKind, MaybeBinding binding, String message);","0","-","-","-","-"
"101","reportBinding","/**
   * Reports a diagnostic for a binding or missing binding. Includes information about how the
   * binding is reachable from entry points.
   */
  @FormatMethod
  void reportBinding(
      Diagnostic.Kind diagnosticKind,
      MaybeBinding binding,
      String messageFormat,
      Object firstArg,
      Object... moreArgs);","0","-","-","-","-"
"102","reportDependency","/**
   * Reports a diagnostic for a dependency. Includes information about how the dependency is
   * reachable from entry points.
   */
  void reportDependency(
      Diagnostic.Kind diagnosticKind, DependencyEdge dependencyEdge, String message);","0","-","-","-","-"
"103","reportDependency","/**
   * Reports a diagnostic for a dependency. Includes information about how the dependency is
   * reachable from entry points.
   */
  @FormatMethod
  void reportDependency(
      Diagnostic.Kind diagnosticKind,
      DependencyEdge dependencyEdge,
      String messageFormat,
      Object firstArg,
      Object... moreArgs);","0","-","-","-","-"
"104","reportSubcomponentFactoryMethod","/** Reports a diagnostic for a subcomponent factory method. */
  void reportSubcomponentFactoryMethod(
      Diagnostic.Kind diagnosticKind,
      ChildFactoryMethodEdge childFactoryMethodEdge,
      String message);","0","-","-","-","-"
"105","reportSubcomponentFactoryMethod","/** Reports a diagnostic for a subcomponent factory method. */
  @FormatMethod
  void reportSubcomponentFactoryMethod(
      Diagnostic.Kind diagnosticKind,
      ChildFactoryMethodEdge childFactoryMethodEdge,
      String messageFormat,
      Object firstArg,
      Object... moreArgs);","0","-","-","-","-"
"106","visitGraph","/**
   * Called once for each valid root binding graph encountered by the Dagger processor. May report
   * diagnostics using","0","-","-","-","-"
"107","initFiler","/**
   * Initializes this plugin with a","0","-","-","-","-"
"108","initTypes","/**
   * Initializes this plugin with a","0","-","-","-","-"
"109","initElements","/**
   * Initializes this plugin with a","0","-","-","-","-"
"110","initOptions","/**
   * Initializes this plugin with a filtered view of the options passed on the","0","-","-","-","-"
"111","supportedOptions","/**
   * Returns the annotation-processing options that this plugin uses to configure behavior.
   *
   * @see javax.annotation.processing.Processor#getSupportedOptions()
   */
  default Set<String> supportedOptions()","0","-","-","-","-"
"112","pluginName","/**
   * A distinguishing name of the plugin that will be used in diagnostics printed to the","0","-","-","-","-"
"113","onPluginEnd","/**
   * Perform any extra work after the plugin finished all its visiting. This will be called once per
   * instance of this plugin, after all graphs were","0","-","-","-","-"
"114","reportComponent","/**
   * Reports a diagnostic for a component. For non-root components, includes information about the
   * path from the root component.
   */
  public abstract void reportComponent(
      Diagnostic.Kind diagnosticKind, ComponentNode componentNode, String message);","0","-","-","-","-"
"115","reportComponent","/**
   * Reports a diagnostic for a component. For non-root components, includes information about the
   * path from the root component.
   */
  @FormatMethod
  public final void reportComponent(
      Diagnostic.Kind diagnosticKind,
      ComponentNode componentNode,
      String messageFormat,
      Object firstArg,
      Object... moreArgs)","0","-","-","-","-"
"116","reportBinding","/**
   * Reports a diagnostic for a binding or missing binding. Includes information about how the
   * binding is reachable from entry points.
   */
  public abstract void reportBinding(
      Diagnostic.Kind diagnosticKind, MaybeBinding binding, String message);","0","-","-","-","-"
"117","reportBinding","/**
   * Reports a diagnostic for a binding or missing binding. Includes information about how the
   * binding is reachable from entry points.
   */
  @FormatMethod
  public final void reportBinding(
      Diagnostic.Kind diagnosticKind,
      MaybeBinding binding,
      String messageFormat,
      Object firstArg,
      Object... moreArgs)","0","-","-","-","-"
"118","reportDependency","/**
   * Reports a diagnostic for a dependency. Includes information about how the dependency is
   * reachable from entry points.
   */
  public abstract void reportDependency(
      Diagnostic.Kind diagnosticKind, DependencyEdge dependencyEdge, String message);","0","-","-","-","-"
"119","reportDependency","/**
   * Reports a diagnostic for a dependency. Includes information about how the dependency is
   * reachable from entry points.
   */
  @FormatMethod
  public final void reportDependency(
      Diagnostic.Kind diagnosticKind,
      DependencyEdge dependencyEdge,
      String messageFormat,
      Object firstArg,
      Object... moreArgs)","0","-","-","-","-"
"120","reportSubcomponentFactoryMethod","/** Reports a diagnostic for a subcomponent factory method. */
  public abstract void reportSubcomponentFactoryMethod(
      Diagnostic.Kind diagnosticKind,
      ChildFactoryMethodEdge childFactoryMethodEdge,
      String message);","0","-","-","-","-"
"121","reportSubcomponentFactoryMethod","/** Reports a diagnostic for a subcomponent factory method. */
  @FormatMethod
  public final void reportSubcomponentFactoryMethod(
      Diagnostic.Kind diagnosticKind,
      ChildFactoryMethodEdge childFactoryMethodEdge,
      String messageFormat,
      Object firstArg,
      Object... moreArgs)","0","-","-","-","-"
"122","formatMessage","private String formatMessage(String messageFormat, Object firstArg, Object[] moreArgs)","0","-","-","-","-"
"123","toStableString","/**
   * Returns a String rendering of an","0","-","-","-","-"
"124","stableAnnotationMirrorToString","/**
   * Returns a String rendering of an","0","-","-","-","-"
"125","stableAnnotationValueToString","private static String stableAnnotationValueToString(AnnotationValue annotationValue)","0","-","-","-","-"
"126","defaultAction","@Override
          protected String defaultAction(Object value, Void ignore)","0","-","-","-","-"
"127","visitString","@Override
          public String visitString(String value, Void ignore)","0","-","-","-","-"
"128","visitAnnotation","@Override
          public String visitAnnotation(AnnotationMirror value, Void ignore)","0","-","-","-","-"
"129","visitArray","@Override
          public String visitArray(List<? extends AnnotationValue> value, Void ignore)","0","-","-","-","-"
"130","MoreAnnotationMirrors","private MoreAnnotationMirrors()","0","-","-","-","-"
"131","javac","/**
   * Returns the Javac representation for the processing environment.
   *
   * @throws IllegalStateException if the current backend isn't Javac.
   */
  public abstract ProcessingEnvironment javac();","0","-","-","-","-"
"132","ksp","/**
   * Returns the KSP representation for the processing environment.
   *
   * @throws IllegalStateException if the current backend isn't KSP.
   */
  public abstract SymbolProcessorEnvironment ksp();","0","-","-","-","-"
"133","resolver","/**
   * Returns the KSP representation for the resolver.
   *
   * @throws IllegalStateException if the current backend isn't KSP.
   */
  public abstract Resolver resolver();","0","-","-","-","-"
"134","backend","/** Returns the backend used in this compilation. */
  public abstract DaggerProcessingEnv.Backend backend();","0","-","-","-","-"
"135","javac","/**
   * Returns the Javac representation for the element.
   *
   * @throws IllegalStateException if the current backend isn't Javac.
   */
  public abstract Element javac();","0","-","-","-","-"
"136","ksp","/**
   * Returns the KSP representation for the element.
   *
   * @throws IllegalStateException if the current backend isn't KSP.
   */
  public abstract KSAnnotated ksp();","0","-","-","-","-"
"137","backend","/** Returns the backend used in this compilation. */
  public abstract DaggerProcessingEnv.Backend backend();","0","-","-","-","-"
"138","network","/** Returns the graph in its","0","-","-","-","-"
"139","toString","@Override
  public String toString()","0","-","-","-","-"
"140","isModuleBindingGraph","/**
   * Returns ","0","-","-","-","-"
"141","isFullBindingGraph","/**
   * Returns","0","-","-","-","-"
"142","backend","public abstract DaggerProcessingEnv.Backend backend();","0","-","-","-","-"
"143","isPartialBindingGraph","/**
   * Returns","0","-","-","-","-"
"144","bindings","/** Returns the bindings. */
  public ImmutableSet<Binding> bindings()","0","-","-","-","-"
"145","bindings","/** Returns the bindings for a key. */
  public ImmutableSet<Binding> bindings(Key key)","0","-","-","-","-"
"146","missingBindings","/** Returns the nodes that represent missing bindings. */
  public ImmutableSet<MissingBinding> missingBindings()","0","-","-","-","-"
"147","componentNodes","/** Returns the component nodes. */
  public ImmutableSet<ComponentNode> componentNodes()","0","-","-","-","-"
"148","componentNode","/** Returns the component node for a component. */
  public Optional<ComponentNode> componentNode(ComponentPath component)","0","-","-","-","-"
"149","componentNodes","/** Returns the component nodes for a component. */
  public ImmutableSet<ComponentNode> componentNodes(DaggerTypeElement component)","0","-","-","-","-"
"150","rootComponentNode","/** Returns the component node for the root component. */
  public ComponentNode rootComponentNode()","0","-","-","-","-"
"151","dependencyEdges","/** Returns the dependency edges. */
  public ImmutableSet<DependencyEdge> dependencyEdges()","0","-","-","-","-"
"152","dependencyEdges","/**
   * Returns the dependency edges for the dependencies of a binding. For valid graphs, each","0","-","-","-","-"
"153","dependencyEdges","/** Returns the dependency edges for a dependency request. */
  public ImmutableSet<DependencyEdge> dependencyEdges(DependencyRequest dependencyRequest)","0","-","-","-","-"
"154","entryPointEdges","/**
   * Returns the dependency edges for the entry points of a given","0","-","-","-","-"
"155","dependencyEdgeStream","private Stream<DependencyEdge> dependencyEdgeStream(Node node)","0","-","-","-","-"
"156","entryPointEdges","/**
   * Returns the dependency edges for all entry points for all components and subcomponents. Each
   * edge's source node is a component node.
   */
  public ImmutableSet<DependencyEdge> entryPointEdges()","0","-","-","-","-"
"157","entryPointBindings","/** Returns the binding or missing binding nodes that directly satisfy entry points. */
  public ImmutableSet<MaybeBinding> entryPointBindings()","0","-","-","-","-"
"158","entryPointEdgesDependingOnBinding","/**
   * Returns the edges for entry points that transitively depend on a binding or missing binding for
   * a key.
   */
  public ImmutableSet<DependencyEdge> entryPointEdgesDependingOnBinding(
      MaybeBinding binding)","0","-","-","-","-"
"159","requestingBindings","/** Returns the bindings that directly request a given binding as a dependency. */
  public ImmutableSet<Binding> requestingBindings(MaybeBinding binding)","0","-","-","-","-"
"160","requestedBindings","/**
   * Returns the bindings that a given binding directly requests as a dependency. Does not include
   * any","0","-","-","-","-"
"161","requestedMaybeMissingBindings","/**
   * Returns the bindings or missing bindings that a given binding directly requests as a
   * dependency.
   *
   * @see #requestedBindings(Binding)
   */
  public ImmutableSet<MaybeBinding> requestedMaybeMissingBindings(Binding binding)","0","-","-","-","-"
"162","dependencyGraph","/** Returns a subnetwork that contains all nodes but only","0","-","-","-","-"
"163","nodes","@SuppressWarnings(","0","-","-","-","-"
"164","nodesByClass","protected ImmutableSetMultimap<Class<? extends Node>, ? extends Node> nodesByClass()","0","-","-","-","-"
"165","dependencyEdgeStream","private Stream<DependencyEdge> dependencyEdgeStream()","0","-","-","-","-"
"166","entryPointEdgeStream","private Stream<DependencyEdge> entryPointEdgeStream()","0","-","-","-","-"
"167","dependencyRequest","/** The dependency request. */
    DependencyRequest dependencyRequest();","0","-","-","-","-"
"168","isEntryPoint","/** Returns","0","-","-","-","-"
"169","factoryMethod","/** The subcomponent factory method element. */
    DaggerExecutableElement factoryMethod();","0","-","-","-","-"
"170","declaringModules","/**
     * The modules that","0","-","-","-","-"
"171","componentPath","/** The component this node belongs to. */
    ComponentPath componentPath();","0","-","-","-","-"
"172","componentPath","/** The component that owns the binding, or in which the binding is missing. */
    @Override
    ComponentPath componentPath();","0","-","-","-","-"
"173","key","/** The key of the binding, or for which there is no binding. */
    Key key();","0","-","-","-","-"
"174","binding","/** The binding, or empty if missing. */
    Optional<Binding> binding();","0","-","-","-","-"
"175","componentPath","/** The component in which the binding is missing. */
    @Override
    public abstract ComponentPath componentPath();","0","-","-","-","-"
"176","key","/** The key for which there is no binding. */
    @Override
    public abstract Key key();","0","-","-","-","-"
"177","binding","/** @deprecated This always returns","0","-","-","-","-"
"178","toString","@Override
    public String toString()","0","-","-","-","-"
"179","componentPath","/** The component represented by this node. */
    @Override
    ComponentPath componentPath();","0","-","-","-","-"
"180","isSubcomponent","/**
     * Returns","0","-","-","-","-"
"181","isRealComponent","/**
     * Returns","0","-","-","-","-"
"182","entryPoints","/** The entry points on this component. */
    ImmutableSet<DependencyRequest> entryPoints();","0","-","-","-","-"
"183","scopes","/** The scopes declared on this component. */
    ImmutableSet<Scope> scopes();","0","-","-","-","-"
"184","javac","/**
   * Returns the Javac representation for the type.
   *
   * @throws IllegalStateException if the current backend isn't Javac.
   */
  public abstract TypeMirror javac();","0","-","-","-","-"
"185","ksp","/**
   * Returns the KSP representation for the type.
   *
   * @throws IllegalStateException if the current backend isn't KSP.
   */
  public abstract KSType ksp();","0","-","-","-","-"
"186","backend","/** Returns the backend used in this compilation. */
  public abstract DaggerProcessingEnv.Backend backend();","0","-","-","-","-"
"187","visitGraph","/**
   * Called once for each valid root binding graph encountered by the Dagger processor. May report
   * diagnostics using","0","-","-","-","-"
"188","init","/**
   * Initializes this plugin with a","0","-","-","-","-"
"189","supportedOptions","/**
   * Returns the annotation-processing options that this plugin uses to configure behavior.
   *
   * @see javax.annotation.processing.Processor#getSupportedOptions()
   */
  default Set<String> supportedOptions()","0","-","-","-","-"
"190","pluginName","/**
   * A distinguishing name of the plugin that will be used in diagnostics printed to the messager.
   * By default, the","0","-","-","-","-"
"191","onProcessingRoundBegin","/**
   * Runs before each round of Dagger annotation processing.
   *
   * <p>If using the plugin to process elements that need resetting at the beginning of each
   * processing round, use this function to perform the setup.
   */
  default void onProcessingRoundBegin()","0","-","-","-","-"
"192","onPluginEnd","/**
   * Perform any extra work after the plugin finished all its visiting. This will be called once per
   * instance of this plugin, after all graphs were","0","-","-","-","-"
"193","javac","/**
   * Returns the Javac representation for the type element.
   *
   * @throws IllegalStateException if the current backend isn't Javac.
   */
  public abstract TypeElement javac();","0","-","-","-","-"
"194","ksp","/**
   * Returns the KSP representation for the type element.
   *
   * @throws IllegalStateException if the current backend isn't KSP.
   */
  public abstract KSClassDeclaration ksp();","0","-","-","-","-"
"195","backend","/** Returns the backend used in this compilation. */
  public abstract DaggerProcessingEnv.Backend backend();","0","-","-","-","-"
"196","create","/** Returns a new","0","-","-","-","-"
"197","components","/**
   * Returns the component types, starting from the","0","-","-","-","-"
"198","rootComponent","/**
   * Returns the root","0","-","-","-","-"
"199","currentComponent","/** Returns the component at the end of the path. */
  @Memoized
  public DaggerTypeElement currentComponent()","0","-","-","-","-"
"200","parentComponent","/**
   * Returns the parent of the","0","-","-","-","-"
"201","parent","/**
   * Returns this path's parent path.
   *
   * @throws IllegalStateException if the current graph is the","0","-","-","-","-"
"202","childPath","/** Returns the path from the root component to the","0","-","-","-","-"
"203","atRoot","/**
   * Returns","0","-","-","-","-"
"204","toString","@Override
  public final String toString()","0","-","-","-","-"
"205","hashCode","@Memoized
  @Override
  public abstract int hashCode();","0","-","-","-","-"
"206","equals","@Override
  public abstract boolean equals(Object obj);","0","-","-","-","-"
"207","scope","/**
   * Creates a","0","-","-","-","-"
"208","isScope","/**
   * Returns","0","-","-","-","-"
"209","isScope","/**
   * Returns","0","-","-","-","-"
"210","isScope","private boolean isScope(String annotationName)","0","-","-","-","-"
"211","scopeAnnotation","/** The","0","-","-","-","-"
"212","isSingleton","/** Returns","0","-","-","-","-"
"213","isReusable","/** Returns","0","-","-","-","-"
"214","isProductionScope","/**
   * Returns","0","-","-","-","-"
"215","toString","/** Returns a debug representation of the scope. */
  @Override
  public final String toString()","0","-","-","-","-"
"216","qualifier","/**
   * A","0","-","-","-","-"
"217","type","/** The type represented by this key. */
  public abstract DaggerType type();","0","-","-","-","-"
"218","multibindingContributionIdentifier","/**
   * Distinguishes keys for multibinding contributions that share a","0","-","-","-","-"
"219","toBuilder","/** Returns a","0","-","-","-","-"
"220","withType","/** Returns a copy of this key with the type replaced with the given type. */
  public Key withType(DaggerType newType)","0","-","-","-","-"
"221","withMultibindingContributionIdentifier","/**
   * Returns a copy of this key with the multibinding contribution identifier replaced with the
   * given multibinding contribution identifier.
   */
  public Key withMultibindingContributionIdentifier(
      DaggerTypeElement contributingModule, DaggerExecutableElement bindingMethod)","0","-","-","-","-"
"222","withoutMultibindingContributionIdentifier","/** Returns a copy of this key with the multibinding contribution identifier, if any, removed. */
  public Key withoutMultibindingContributionIdentifier()","0","-","-","-","-"
"223","hashCode","@Memoized
  @Override
  public abstract int hashCode();","0","-","-","-","-"
"224","equals","@Override
  public abstract boolean equals(Object o);","0","-","-","-","-"
"225","toString","@Override
  public final String toString()","0","-","-","-","-"
"226","builder","/** Returns a builder for","0","-","-","-","-"
"227","type","public abstract Builder type(DaggerType type);","0","-","-","-","-"
"228","qualifier","public abstract Builder qualifier(Optional<DaggerAnnotation> qualifier);","0","-","-","-","-"
"229","qualifier","public abstract Builder qualifier(DaggerAnnotation qualifier);","0","-","-","-","-"
"230","multibindingContributionIdentifier","public final Builder multibindingContributionIdentifier(
        DaggerTypeElement contributingModule, DaggerExecutableElement bindingMethod)","0","-","-","-","-"
"231","multibindingContributionIdentifier","abstract Builder multibindingContributionIdentifier(
        Optional<MultibindingContributionIdentifier> identifier);","0","-","-","-","-"
"232","build","public abstract Key build();","0","-","-","-","-"
"233","create","private static MultibindingContributionIdentifier create(
        DaggerTypeElement contributingModule, DaggerExecutableElement bindingMethod)","0","-","-","-","-"
"234","contributingModule","/** Returns the module containing the multibinding method. */
    public abstract String contributingModule();","0","-","-","-","-"
"235","bindingMethod","/** Returns the multibinding method that defines teh multibinding contribution. */
    public abstract String bindingMethod();","0","-","-","-","-"
"236","toString","/**
     *","0","-","-","-","-"
"237","qualifiedName","static String qualifiedName(DaggerTypeElement element)","0","-","-","-","-"
"238","simpleName","private static String simpleName(DaggerExecutableElement element)","0","-","-","-","-"
"239","kind","/** The kind of this request. */
  public abstract RequestKind kind();","0","-","-","-","-"
"240","key","/** The key of this request. */
  public abstract Key key();","0","-","-","-","-"
"241","requestElement","/**
   * The element that declares this dependency request. Absent for <a href=""#synthetic"">synthetic
   * </a> requests.
   */
  public abstract Optional<DaggerElement> requestElement();","0","-","-","-","-"
"242","isNullable","/**
   * Returns","0","-","-","-","-"
"243","builder","/** Returns a new builder of dependency requests. */
  public static DependencyRequest.Builder builder()","0","-","-","-","-"
"244","kind","public abstract Builder kind(RequestKind kind);","0","-","-","-","-"
"245","key","public abstract Builder key(Key key);","0","-","-","-","-"
"246","requestElement","public abstract Builder requestElement(DaggerElement element);","0","-","-","-","-"
"247","isNullable","public abstract Builder isNullable(boolean isNullable);","0","-","-","-","-"
"248","build","public abstract DependencyRequest build();","0","-","-","-","-"
"249","annotationTypeElement","public abstract DaggerTypeElement annotationTypeElement();","0","-","-","-","-"
"250","javac","/**
   * Returns the Javac representation for the annotation.
   *
   * @throws IllegalStateException if the current backend isn't Javac.
   */
  public abstract AnnotationMirror javac();","0","-","-","-","-"
"251","ksp","/**
   * Returns the KSP representation for the annotation.
   *
   * @throws IllegalStateException if the current backend isn't KSP.
   */
  public abstract KSAnnotation ksp();","0","-","-","-","-"
"252","backend","/** Returns the backend used in this compilation. */
  public abstract DaggerProcessingEnv.Backend backend();","0","-","-","-","-"
"253","componentPath","@Override
  ComponentPath componentPath();","0","-","-","-","-"
"254","binding","/** @deprecated This always returns","0","-","-","-","-"
