"Index","Method Name","Method Signature","Commit Count","Change Types","Commit Message","Commit ID","Commit Author"
"15","assertFailureAndMessage","/** * Assert that the upstream signalled the specified values in order, * then failed with a specific class or subclass of Throwable * and with the given exact error message. * @param error the expected exception (parent) class * @param message the expected failure message * @param values the expected values, asserted in order * @return this */ @SafeVarargs public final U assertFailureAndMessage(Class<? extends Throwable> error, String message, T... values)","0","-","-","-","-"
"16","isTimeout","/** * Returns true if an await timed out. * @return true if one of the timeout-based await methods has timed out. * <p>History: 2.0.7 - experimental * @see #clearTimeout() * @see #assertTimeout() * @see #assertNoTimeout() * @since 2.1 */ public final boolean isTimeout()","0","-","-","-","-"
"17","clearTimeout","/** * Clears the timeout flag set by the await methods when they timed out. * <p>History: 2.0.7 - experimental * @return this * @since 2.1 * @see #isTimeout() */ @SuppressWarnings(""unchecked"") public final U clearTimeout()","0","-","-","-","-"
"18","assertTimeout","/** * Asserts that some awaitX method has timed out. * <p>History: 2.0.7 - experimental * @return this * @since 2.1 */ @SuppressWarnings(""unchecked"") public final U assertTimeout()","0","-","-","-","-"
"19","assertNoTimeout","/** * Asserts that some awaitX method has not timed out. * <p>History: 2.0.7 - experimental * @return this * @since 2.1 */ @SuppressWarnings(""unchecked"") public final U assertNoTimeout()","0","-","-","-","-"
"20","errors","/** * Returns the internal shared list of errors. * @return Returns the internal shared list of errors. */ public final List<Throwable> errors()","0","-","-","-","-"
"21","isTerminated","/** * Returns true if this test consumer has terminated in any fashion. * @return true if this test consumer has terminated in any fashion */ public final boolean isTerminated()","0","-","-","-","-"
"22","completions","/** * Returns the number of times onComplete() was called. * @return the number of times onComplete() was called */ public final long completions()","0","-","-","-","-"
"23","failWith","/** * Fail with the given message and add the sequence of errors as suppressed ones. * <p>Note this is deliberately the only fail method. Most of the times an assertion * would fail but it is possible it was due to an exception somewhere. This construct * will capture those potential errors and report it along with the original failure. * * @param message the message to use * @return AssertionError the prepared AssertionError instance */ public final AssertionError failWith(String message)","0","-","-","-","-"
"24","fusionModeToString","static String fusionModeToString(int mode)","0","-","-","-","-"
"25","TestSubscriberEx","/** * Constructs a non-forwarding TestSubscriber with an initial request value of","0","-","-","-","-"
"26","TestSubscriberEx","/** * Constructs a non-forwarding TestSubscriber with the specified initial request value. * <p>The TestSubscriber doesn't validate the initialRequest value so one can * test sources with invalid values as well. * @param initialRequest the initial request value */ public TestSubscriberEx(long initialRequest)","0","-","-","-","-"
"27","TestSubscriberEx","/** * Constructs a forwarding TestSubscriber but leaves the requesting to the wrapped subscriber. * @param downstream the actual Subscriber to forward events to */ public TestSubscriberEx(Subscriber<? super T> downstream)","0","-","-","-","-"
"28","TestSubscriberEx","/** * Constructs a forwarding TestSubscriber with the specified initial request value. * <p>The TestSubscriber doesn't validate the initialRequest value so one can * test sources with invalid values as well. * @param actual the actual Subscriber to forward events to * @param initialRequest the initial request value */ public TestSubscriberEx(Subscriber<? super T> actual, long initialRequest)","0","-","-","-","-"
"29","onSubscribe","@SuppressWarnings(""unchecked"") @Override public void onSubscribe(Subscription s)","0","-","-","-","-"
"30","onStart","/** * Called after the onSubscribe is called and handled. */ protected void onStart()","0","-","-","-","-"
"31","onNext","@Override public void onNext(T t)","0","-","-","-","-"
"32","onError","@Override public void onError(Throwable t)","0","-","-","-","-"
"33","onComplete","@Override public void onComplete()","0","-","-","-","-"
"34","request","@Override public final void request(long n)","0","-","-","-","-"
"35","cancel","@Override public final void cancel()","0","-","-","-","-"
"36","isCancelled","/** * Returns true if this TestSubscriber has been cancelled. * @return true if this TestSubscriber has been cancelled */ public final boolean isCancelled()","0","-","-","-","-"
"37","dispose","@Override protected final void dispose()","0","-","-","-","-"
"38","isDisposed","@Override protected final boolean isDisposed()","0","-","-","-","-"
"39","hasSubscription","/** * Returns true if this TestSubscriber received a subscription. * @return true if this TestSubscriber received a subscription */ public final boolean hasSubscription()","0","-","-","-","-"
"40","assertSubscribed","/** * Assert that the onSubscribe method was called exactly once. * @return this */ @Override public final TestSubscriberEx<T> assertSubscribed()","0","-","-","-","-"
"41","assertNotSubscribed","/** * Assert that the onSubscribe method hasn't been called at all. * @return this */ public final TestSubscriberEx<T> assertNotSubscribed()","0","-","-","-","-"
"42","setInitialFusionMode","/** * Sets the initial fusion mode if the upstream supports fusion. * <p>Package-private: avoid leaking the now internal fusion properties into the public API. * Use SubscriberFusion to work with such tests. * @param mode the mode to establish, see the","0","-","-","-","-"
"43","assertFusionMode","/** * Asserts that the given fusion mode has been established * <p>Package-private: avoid leaking the now internal fusion properties into the public API. * Use SubscriberFusion to work with such tests. * @param mode the expected mode * @return this */ public final TestSubscriberEx<T> assertFusionMode(int mode)","0","-","-","-","-"
"44","assertFuseable","/** * Assert that the upstream is a fuseable source. * <p>Package-private: avoid leaking the now internal fusion properties into the public API. * Use SubscriberFusion to work with such tests. * @return this */ public final TestSubscriberEx<T> assertFuseable()","0","-","-","-","-"
"45","assertNotFuseable","/** * Assert that the upstream is not a fuseable source. * <p>Package-private: avoid leaking the now internal fusion properties into the public API. * Use SubscriberFusion to work with such tests. * @return this */ public final TestSubscriberEx<T> assertNotFuseable()","0","-","-","-","-"
"46","requestMore","/** * Calls","0","-","-","-","-"
"47","onSubscribe","@Override public void onSubscribe(Subscription s)","0","-","-","-","-"
"48","onNext","@Override public void onNext(Object t)","0","-","-","-","-"
"49","onError","@Override public void onError(Throwable t)","0","-","-","-","-"
"50","onComplete","@Override public void onComplete()","0","-","-","-","-"
"51","SuppressUndeliverableRuleStatement","SuppressUndeliverableRuleStatement(Statement base)","0","-","-","-","-"
"52","evaluate","@Override public void evaluate() throws Throwable","0","-","-","-","-"
"53","apply","@Override public Statement apply(Statement base, Description description)","0","-","-","-","-"
"54","assertTestSubscriberEx","@Test public void assertTestSubscriberEx()","0","-","-","-","-"
"55","assertNotMatchCount","@Test public void assertNotMatchCount()","0","-","-","-","-"
"56","assertNotMatchValue","@Test public void assertNotMatchValue()","0","-","-","-","-"
"57","assertNeverAtNotMatchingValue","@Test public void assertNeverAtNotMatchingValue()","0","-","-","-","-"
"58","assertNeverAtMatchingValue","@Test public void assertNeverAtMatchingValue()","0","-","-","-","-"
"59","assertNeverAtMatchingPredicate","@Test public void assertNeverAtMatchingPredicate()","0","-","-","-","-"
"60","test","@Override public boolean test(final Integer o) throws Exception","0","-","-","-","-"
"61","assertNeverAtNotMatchingPredicate","@Test public void assertNeverAtNotMatchingPredicate()","0","-","-","-","-"
"62","test","@Override public boolean test(final Integer o) throws Exception","0","-","-","-","-"
"63","assertTerminalEventNotReceived","@Test public void assertTerminalEventNotReceived()","0","-","-","-","-"
"64","wrappingMock","@Test public void wrappingMock()","0","-","-","-","-"
"65","wrappingMockWhenUnsubscribeInvolved","@Test public void wrappingMockWhenUnsubscribeInvolved()","0","-","-","-","-"
"66","assertError","@Test public void assertError()","0","-","-","-","-"
"67","awaitTerminalEventWithDurationAndUnsubscribeOnTimeout","@Test public void awaitTerminalEventWithDurationAndUnsubscribeOnTimeout()","0","-","-","-","-"
"68","run","@Override public void run()","0","-","-","-","-"
"69","nullDelegate1","@Test(expected = NullPointerException.class) public void nullDelegate1()","0","-","-","-","-"
"70","nullDelegate2","@Test(expected = NullPointerException.class) public void nullDelegate2()","0","-","-","-","-"
"71","nullDelegate3","@Test(expected = NullPointerException.class) public void nullDelegate3()","0","-","-","-","-"
"72","delegate1","@Test public void delegate1()","0","-","-","-","-"
"73","delegate2","@Test public void delegate2()","0","-","-","-","-"
"74","delegate3","@Test public void delegate3()","0","-","-","-","-"
"75","unsubscribed","@Test public void unsubscribed()","0","-","-","-","-"
"76","noErrors","@Test public void noErrors()","0","-","-","-","-"
"77","notCompleted","@Test public void notCompleted()","0","-","-","-","-"
"78","multipleCompletions","@Test public void multipleCompletions()","0","-","-","-","-"
"79","completed","@Test public void completed()","0","-","-","-","-"
"80","multipleCompletions2","@Test public void multipleCompletions2()","0","-","-","-","-"
"81","multipleErrors","@Test public void multipleErrors()","0","-","-","-","-"
"82","multipleErrors2","@Test public void multipleErrors2()","0","-","-","-","-"
"83","multipleErrors3","@Test public void multipleErrors3()","0","-","-","-","-"
"84","multipleErrors4","@Test public void multipleErrors4()","0","-","-","-","-"
"85","differentError","@Test public void differentError()","0","-","-","-","-"
"86","differentError2","@Test public void differentError2()","0","-","-","-","-"
"87","differentError3","@Test public void differentError3()","0","-","-","-","-"
"88","differentError4","@Test public void differentError4()","0","-","-","-","-"
"89","errorInPredicate","@Test public void errorInPredicate()","0","-","-","-","-"
"90","test","@Override public boolean test(Throwable throwable) throws Exception","0","-","-","-","-"
"91","noError","@Test public void noError()","0","-","-","-","-"
"92","noError2","@Test public void noError2()","0","-","-","-","-"
"93","noError3","@Test public void noError3()","0","-","-","-","-"
"94","interruptTerminalEventAwait","@Test public void interruptTerminalEventAwait()","0","-","-","-","-"
"95","run","@Override public void run()","0","-","-","-","-"
"96","interruptTerminalEventAwaitTimed","@Test public void interruptTerminalEventAwaitTimed()","0","-","-","-","-"
"97","run","@Override public void run()","0","-","-","-","-"
"98","interruptTerminalEventAwaitAndUnsubscribe","@Test public void interruptTerminalEventAwaitAndUnsubscribe()","0","-","-","-","-"
"99","run","@Override public void run()","0","-","-","-","-"
"100","noTerminalEventBut1Completed","@Test public void noTerminalEventBut1Completed()","0","-","-","-","-"
"101","noTerminalEventBut1Error","@Test public void noTerminalEventBut1Error()","0","-","-","-","-"
"102","noTerminalEventBut1Error1Completed","@Test public void noTerminalEventBut1Error1Completed()","0","-","-","-","-"
"103","noTerminalEventBut2Errors","@Test public void noTerminalEventBut2Errors()","0","-","-","-","-"
"104","noValues","@Test public void noValues()","0","-","-","-","-"
"105","valueCount","@Test public void valueCount()","0","-","-","-","-"
"106","onCompletedCrashCountsDownLatch","@Test public void onCompletedCrashCountsDownLatch()","0","-","-","-","-"
"107","onComplete","@Override public void onComplete()","0","-","-","-","-"
"108","onErrorCrashCountsDownLatch","@Test public void onErrorCrashCountsDownLatch()","0","-","-","-","-"
"109","onError","@Override public void onError(Throwable e)","0","-","-","-","-"
"110","createDelegate","@Test public void createDelegate()","0","-","-","-","-"
"111","assertError2","@Test public void assertError2()","0","-","-","-","-"
"112","test","@Override public boolean test(Throwable t)","0","-","-","-","-"
"113","emptyObserverEnum","@Test public void emptyObserverEnum()","0","-","-","-","-"
"114","valueAndClass","@Test public void valueAndClass()","0","-","-","-","-"
"115","assertFailure","@Test public void assertFailure()","0","-","-","-","-"
"116","assertFuseable","@Test public void assertFuseable()","0","-","-","-","-"
"117","assertTerminated","@Test public void assertTerminated()","0","-","-","-","-"
"118","assertResult","@Test public void assertResult()","0","-","-","-","-"
"119","await","@Test public void await() throws Exception","0","-","-","-","-"
"120","run","@Override public void run()","0","-","-","-","-"
"121","errors","@Test public void errors()","0","-","-","-","-"
"122","onNext","@Test public void onNext()","0","-","-","-","-"
"123","fusionModeToString","@Test public void fusionModeToString()","0","-","-","-","-"
"124","multipleTerminals","@Test public void multipleTerminals()","0","-","-","-","-"
"125","assertValue","@Test public void assertValue()","0","-","-","-","-"
"126","onNextMisbehave","@Test public void onNextMisbehave()","0","-","-","-","-"
"127","awaitTerminalEventInterrupt","@Test public void awaitTerminalEventInterrupt()","0","-","-","-","-"
"128","assertTerminated2","@Test public void assertTerminated2()","0","-","-","-","-"
"129","onSubscribe","@Test public void onSubscribe()","0","-","-","-","-"
"130","assertValueSequence","@Test public void assertValueSequence()","0","-","-","-","-"
"131","assertEmpty","@Test public void assertEmpty()","0","-","-","-","-"
"132","awaitDoneTimed","@Test public void awaitDoneTimed()","0","-","-","-","-"
"133","assertNotSubscribed","@Test public void assertNotSubscribed()","0","-","-","-","-"
"134","assertErrorMultiple","@Test public void assertErrorMultiple()","0","-","-","-","-"
"135","assertComplete","@Test public void assertComplete()","0","-","-","-","-"
"136","completeWithoutOnSubscribe","@Test public void completeWithoutOnSubscribe()","0","-","-","-","-"
"137","completeDelegateThrows","@Test public void completeDelegateThrows()","0","-","-","-","-"
"138","onSubscribe","@Override public void onSubscribe(Subscription s)","0","-","-","-","-"
"139","onNext","@Override public void onNext(Integer value)","0","-","-","-","-"
"140","onError","@Override public void onError(Throwable e)","0","-","-","-","-"
"141","onComplete","@Override public void onComplete()","0","-","-","-","-"
"142","errorDelegateThrows","@Test public void errorDelegateThrows()","0","-","-","-","-"
"143","onSubscribe","@Override public void onSubscribe(Subscription s)","0","-","-","-","-"
"144","onNext","@Override public void onNext(Integer value)","0","-","-","-","-"
"145","onError","@Override public void onError(Throwable e)","0","-","-","-","-"
"146","onComplete","@Override public void onComplete()","0","-","-","-","-"
"147","syncQueueThrows","@Test public void syncQueueThrows()","0","-","-","-","-"
"148","apply","@Override public Object apply(Integer v) throws Exception","0","-","-","-","-"
"149","asyncQueueThrows","@Test public void asyncQueueThrows()","0","-","-","-","-"
"150","apply","@Override public Object apply(Integer v) throws Exception","0","-","-","-","-"
"151","assertValuePredicateEmpty","@Test public void assertValuePredicateEmpty()","0","-","-","-","-"
"152","test","@Override public boolean test(final Object o) throws Exception","0","-","-","-","-"
"153","assertValuePredicateMatch","@Test public void assertValuePredicateMatch()","0","-","-","-","-"
"154","test","@Override public boolean test(final Integer o) throws Exception","0","-","-","-","-"
"155","assertValuePredicateNoMatch","@Test public void assertValuePredicateNoMatch()","0","-","-","-","-"
"156","test","@Override public boolean test(final Integer o) throws Exception","0","-","-","-","-"
"157","assertValuePredicateMatchButMore","@Test public void assertValuePredicateMatchButMore()","0","-","-","-","-"
"158","test","@Override public boolean test(final Integer o) throws Exception","0","-","-","-","-"
"159","assertValueAtPredicateEmpty","@Test public void assertValueAtPredicateEmpty()","0","-","-","-","-"
"160","test","@Override public boolean test(final Object o) throws Exception","0","-","-","-","-"
"161","assertValueAtPredicateMatch","@Test public void assertValueAtPredicateMatch()","0","-","-","-","-"
"162","test","@Override public boolean test(final Integer o) throws Exception","0","-","-","-","-"
"163","assertValueAtPredicateNoMatch","@Test public void assertValueAtPredicateNoMatch()","0","-","-","-","-"
"164","test","@Override public boolean test(final Integer o) throws Exception","0","-","-","-","-"
"165","assertValueAtInvalidIndex","@Test public void assertValueAtInvalidIndex()","0","-","-","-","-"
"166","test","@Override public boolean test(final Integer o) throws Exception","0","-","-","-","-"
"167","requestMore","@Test public void requestMore()","0","-","-","-","-"
"168","withTag","@Test public void withTag()","0","-","-","-","-"
"169","timeoutIndicated","@Test public void timeoutIndicated() throws InterruptedException","0","-","-","-","-"
"170","timeoutIndicated2","@Test public void timeoutIndicated2() throws InterruptedException","0","-","-","-","-"
"171","timeoutIndicated3","@Test public void timeoutIndicated3() throws InterruptedException","0","-","-","-","-"
"172","disposeIndicated","@Test public void disposeIndicated()","0","-","-","-","-"
"173","awaitCount","@Test public void awaitCount()","0","-","-","-","-"
"174","awaitCountLess","@Test public void awaitCountLess()","0","-","-","-","-"
"175","assertValueAtPredicateThrows","@Test public void assertValueAtPredicateThrows()","0","-","-","-","-"
"176","test","@Override public boolean test(Integer t) throws Exception","0","-","-","-","-"
"177","assertValuesOnly","@Test public void assertValuesOnly()","0","-","-","-","-"
"178","assertValuesOnlyThrowsOnUnexpectedValue","@Test public void assertValuesOnlyThrowsOnUnexpectedValue()","0","-","-","-","-"
"179","assertValuesOnlyThrowsWhenCompleted","@Test public void assertValuesOnlyThrowsWhenCompleted()","0","-","-","-","-"
"180","assertValuesOnlyThrowsWhenErrored","@Test public void assertValuesOnlyThrowsWhenErrored()","0","-","-","-","-"
"181","TestObserverEx","/** * Constructs a non-forwarding TestObserver. */ public TestObserverEx()","0","-","-","-","-"
"182","TestObserverEx","/** * Constructs a forwarding TestObserver. * @param downstream the actual Observer to forward events to */ public TestObserverEx(Observer<? super T> downstream)","0","-","-","-","-"
"183","TestObserverEx","/** * Constructs a TestObserverEx with the given initial fusion mode. * @param fusionMode the fusion mode, see","0","-","-","-","-"
"184","onSubscribe","@SuppressWarnings(""unchecked"") @Override public void onSubscribe(Disposable d)","0","-","-","-","-"
"185","onNext","@Override public void onNext(T t)","0","-","-","-","-"
"186","onError","@Override public void onError(Throwable t)","0","-","-","-","-"
"187","onComplete","@Override public void onComplete()","0","-","-","-","-"
"188","dispose","@Override public final void dispose()","0","-","-","-","-"
"189","isDisposed","@Override public final boolean isDisposed()","0","-","-","-","-"
"190","hasSubscription","/** * Returns true if this TestObserver received a subscription. * @return true if this TestObserver received a subscription */ public final boolean hasSubscription()","0","-","-","-","-"
"191","assertSubscribed","/** * Assert that the onSubscribe method was called exactly once. * @return this; */ @Override public final TestObserverEx<T> assertSubscribed()","0","-","-","-","-"
"192","assertNotSubscribed","/** * Assert that the onSubscribe method hasn't been called at all. * @return this; */ public final TestObserverEx<T> assertNotSubscribed()","0","-","-","-","-"
"193","setInitialFusionMode","/** * Sets the initial fusion mode if the upstream supports fusion. * <p>Package-private: avoid leaking the now internal fusion properties into the public API. * Use ObserverFusion to work with such tests. * @param mode the mode to establish, see the","0","-","-","-","-"
"194","assertFusionMode","/** * Asserts that the given fusion mode has been established * <p>Package-private: avoid leaking the now internal fusion properties into the public API. * Use ObserverFusion to work with such tests. * @param mode the expected mode * @return this */ public final TestObserverEx<T> assertFusionMode(int mode)","0","-","-","-","-"
"195","assertFuseable","/** * Assert that the upstream is a fuseable source. * <p>Package-private: avoid leaking the now internal fusion properties into the public API. * Use ObserverFusion to work with such tests. * @return this */ public final TestObserverEx<T> assertFuseable()","0","-","-","-","-"
"196","assertNotFuseable","/** * Assert that the upstream is not a fuseable source. * <p>Package-private: avoid leaking the now internal fusion properties into the public API. * Use ObserverFusion to work with such tests. * @return this */ public final TestObserverEx<T> assertNotFuseable()","0","-","-","-","-"
"197","onSuccess","@Override public void onSuccess(T value)","0","-","-","-","-"
"198","onSubscribe","@Override public void onSubscribe(Disposable d)","0","-","-","-","-"
"199","onNext","@Override public void onNext(Object t)","0","-","-","-","-"
"200","onError","@Override public void onError(Throwable t)","0","-","-","-","-"
"201","onComplete","@Override public void onComplete()","0","-","-","-","-"
"202","assertTestObserverEx","@Test public void assertTestObserverEx()","0","-","-","-","-"
"203","assertNotMatchCount","@Test public void assertNotMatchCount()","0","-","-","-","-"
"204","assertNotMatchValue","@Test public void assertNotMatchValue()","0","-","-","-","-"
"205","assertNeverAtNotMatchingValue","@Test public void assertNeverAtNotMatchingValue()","0","-","-","-","-"
"206","assertNeverAtMatchingValue","@Test public void assertNeverAtMatchingValue()","0","-","-","-","-"
"207","assertNeverAtMatchingPredicate","@Test public void assertNeverAtMatchingPredicate()","0","-","-","-","-"
"208","test","@Override public boolean test(final Integer o) throws Exception","0","-","-","-","-"
"209","assertNeverAtNotMatchingPredicate","@Test public void assertNeverAtNotMatchingPredicate()","0","-","-","-","-"
"210","test","@Override public boolean test(final Integer o) throws Exception","0","-","-","-","-"
"211","assertTerminalEventNotReceived","@Test public void assertTerminalEventNotReceived()","0","-","-","-","-"
"212","wrappingMock","@Test public void wrappingMock()","0","-","-","-","-"
"213","wrappingMockWhenUnsubscribeInvolved","@Test public void wrappingMockWhenUnsubscribeInvolved()","0","-","-","-","-"
"214","errorSwallowed","@Test public void errorSwallowed()","0","-","-","-","-"
"215","nullExpected","@Test public void nullExpected()","0","-","-","-","-"
"216","nullActual","@Test public void nullActual()","0","-","-","-","-"
"217","terminalErrorOnce","@Test public void terminalErrorOnce()","0","-","-","-","-"
"218","terminalCompletedOnce","@Test public void terminalCompletedOnce()","0","-","-","-","-"
"219","terminalOneKind","@Test public void terminalOneKind()","0","-","-","-","-"
"220","createDelegate","@Test public void createDelegate()","0","-","-","-","-"
"221","assertError","@Test public void assertError()","0","-","-","-","-"
"222","test","@Override public boolean test(Throwable t) throws Exception","0","-","-","-","-"
"223","emptyObserverEnum","@Test public void emptyObserverEnum()","0","-","-","-","-"
"224","valueAndClass","@Test public void valueAndClass()","0","-","-","-","-"
"225","assertFailure","@Test public void assertFailure()","0","-","-","-","-"
"226","assertFuseable","@Test public void assertFuseable()","0","-","-","-","-"
"227","assertTerminated","@Test public void assertTerminated()","0","-","-","-","-"
"228","assertResult","@Test public void assertResult()","0","-","-","-","-"
"229","await","@Test public void await() throws Exception","0","-","-","-","-"
"230","run","@Override public void run()","0","-","-","-","-"
"231","errors","@Test public void errors()","0","-","-","-","-"
"232","onNext","@Test public void onNext()","0","-","-","-","-"
"233","fusionModeToString","@Test public void fusionModeToString()","0","-","-","-","-"
"234","multipleTerminals","@Test public void multipleTerminals()","0","-","-","-","-"
"235","assertValue","@Test public void assertValue()","0","-","-","-","-"
"236","onNextMisbehave","@Test public void onNextMisbehave()","0","-","-","-","-"
"237","assertTerminated2","@Test public void assertTerminated2()","0","-","-","-","-"
"238","onSubscribe","@Test public void onSubscribe()","0","-","-","-","-"
"239","assertValueSequence","@Test public void assertValueSequence()","0","-","-","-","-"
"240","assertEmpty","@Test public void assertEmpty()","0","-","-","-","-"
"241","awaitDoneTimed","@Test public void awaitDoneTimed()","0","-","-","-","-"
"242","assertNotSubscribed","@Test public void assertNotSubscribed()","0","-","-","-","-"
"243","assertErrorMultiple","@Test public void assertErrorMultiple()","0","-","-","-","-"
"244","errorInPredicate","@Test public void errorInPredicate()","0","-","-","-","-"
"245","test","@Override public boolean test(Throwable throwable) throws Exception","0","-","-","-","-"
"246","assertComplete","@Test public void assertComplete()","0","-","-","-","-"
"247","completeWithoutOnSubscribe","@Test public void completeWithoutOnSubscribe()","0","-","-","-","-"
"248","completeDelegateThrows","@Test public void completeDelegateThrows()","0","-","-","-","-"
"249","onSubscribe","@Override public void onSubscribe(Disposable d)","0","-","-","-","-"
"250","onNext","@Override public void onNext(Integer value)","0","-","-","-","-"
"251","onError","@Override public void onError(Throwable e)","0","-","-","-","-"
"252","onComplete","@Override public void onComplete()","0","-","-","-","-"
"253","errorDelegateThrows","@Test public void errorDelegateThrows()","0","-","-","-","-"
"254","onSubscribe","@Override public void onSubscribe(Disposable d)","0","-","-","-","-"
"255","onNext","@Override public void onNext(Integer value)","0","-","-","-","-"
"256","onError","@Override public void onError(Throwable e)","0","-","-","-","-"
"257","onComplete","@Override public void onComplete()","0","-","-","-","-"
"258","syncQueueThrows","@Test public void syncQueueThrows()","0","-","-","-","-"
"259","apply","@Override public Object apply(Integer v) throws Exception","0","-","-","-","-"
"260","asyncQueueThrows","@Test public void asyncQueueThrows()","0","-","-","-","-"
"261","apply","@Override public Object apply(Integer v) throws Exception","0","-","-","-","-"
"262","completedMeansDisposed","@Test public void completedMeansDisposed()","0","-","-","-","-"
"263","errorMeansDisposed","@Test public void errorMeansDisposed()","0","-","-","-","-"
"264","asyncFusion","@Test public void asyncFusion()","0","-","-","-","-"
"265","assertValuePredicateEmpty","@Test public void assertValuePredicateEmpty()","0","-","-","-","-"
"266","test","@Override public boolean test(final Object o) throws Exception","0","-","-","-","-"
"267","assertValuePredicateMatch","@Test public void assertValuePredicateMatch()","0","-","-","-","-"
"268","test","@Override public boolean test(final Integer o) throws Exception","0","-","-","-","-"
"269","assertValuePredicateNoMatch","@Test public void assertValuePredicateNoMatch()","0","-","-","-","-"
"270","test","@Override public boolean test(final Integer o) throws Exception","0","-","-","-","-"
"271","assertValuePredicateMatchButMore","@Test public void assertValuePredicateMatchButMore()","0","-","-","-","-"
"272","test","@Override public boolean test(final Integer o) throws Exception","0","-","-","-","-"
"273","assertValueAtPredicateEmpty","@Test public void assertValueAtPredicateEmpty()","0","-","-","-","-"
"274","test","@Override public boolean test(final Object o) throws Exception","0","-","-","-","-"
"275","assertValueAtPredicateMatch","@Test public void assertValueAtPredicateMatch()","0","-","-","-","-"
"276","test","@Override public boolean test(final Integer o) throws Exception","0","-","-","-","-"
"277","assertValueAtPredicateNoMatch","@Test public void assertValueAtPredicateNoMatch()","0","-","-","-","-"
"278","test","@Override public boolean test(final Integer o) throws Exception","0","-","-","-","-"
"279","assertValueAtInvalidIndex","@Test public void assertValueAtInvalidIndex()","0","-","-","-","-"
"280","test","@Override public boolean test(final Integer o) throws Exception","0","-","-","-","-"
"281","assertValueAtIndexEmpty","@Test public void assertValueAtIndexEmpty()","0","-","-","-","-"
"282","assertValueAtIndexMatch","@Test public void assertValueAtIndexMatch()","0","-","-","-","-"
"283","assertValueAtIndexNoMatch","@Test public void assertValueAtIndexNoMatch()","0","-","-","-","-"
"284","assertValueAtIndexInvalidIndex","@Test public void assertValueAtIndexInvalidIndex()","0","-","-","-","-"
"285","withTag","@Test public void withTag()","0","-","-","-","-"
"286","assertValuesOnly","@Test public void assertValuesOnly()","0","-","-","-","-"
"287","assertValuesOnlyThrowsOnUnexpectedValue","@Test public void assertValuesOnlyThrowsOnUnexpectedValue()","0","-","-","-","-"
"288","assertValuesOnlyThrowsWhenCompleted","@Test public void assertValuesOnlyThrowsWhenCompleted()","0","-","-","-","-"
"289","assertValuesOnlyThrowsWhenErrored","@Test public void assertValuesOnlyThrowsWhenErrored()","0","-","-","-","-"
"290","cancel","@Test public void cancel()","0","-","-","-","-"
"291","error","@Test public void error()","0","-","-","-","-"
"292","error3","@Test public void error3()","0","-","-","-","-"
"293","error2","@Test public void error2()","0","-","-","-","-"
"294","comparerCrash","@Test public void comparerCrash()","0","-","-","-","-"
"295","compare","@Override public int compare(Integer o1, Integer o2)","0","-","-","-","-"
"296","empty","@Test public void empty()","0","-","-","-","-"
"297","asyncDrain","@Test public void asyncDrain()","0","-","-","-","-"
"298","sortCancelRace","@Test public void sortCancelRace()","0","-","-","-","-"
"299","run","@Override public void run()","0","-","-","-","-"
